trade_id,status,symbol,side,signal_timestamp,entry_timestamp,entry_reference_price,entry_price,exit_timestamp,exit_reference_price,exit_price,quantity,position_value,risk_amount,stop_loss,take_profit,exit_reason,gross_pnl,entry_fee,exit_fee,entry_slippage,exit_slippage,slippage,net_pnl,R,holding_time
15,CLOSED,BTCUSDT,LONG,2024-01-12 11:25:00+00:00,2024-01-12 11:30:00+00:00,46221.83,46244.940915,2024-01-12 12:40:00+00:00,45782.49150585,45759.600260097075,0.00044666115293761293,20.65581862662569,0.20655818626625688,45782.49150585,47169.8397333,SL,-0.19623543832691567,0.020655818626625688,0.020439035810139252,0.010322747939342045,0.010224630220178492,0.020547378159520537,-0.25787767092320113,-1.2484504999999981,0 days 01:10:00
16,CLOSED,BTCUSDT,LONG,2024-01-13 05:20:00+00:00,2024-01-13 05:25:00+00:00,42942.71,42964.18135499999,2024-01-13 11:50:00+00:00,42534.539541449994,42513.27227167927,0.00047477219238065393,20.398198575753362,0.20398198575753362,42534.539541449994,43823.46498209999,SL,-0.19378798347080256,0.02039819857575336,0.02018411948170083,0.01019400228673057,0.010097108294997414,0.020291110581727986,-0.2546614121099847,-1.248450499999995,0 days 06:25:00
17,CLOSED,BTCUSDT,LONG,2024-01-13 14:45:00+00:00,2024-01-13 14:50:00+00:00,42930.0,42951.465,2024-01-14 20:00:00+00:00,42521.95035,42500.689374825,0.00046898962749346225,20.14379157064848,0.2014379157064848,42521.95035,43810.4943,SL,-0.19137105335233803,0.02014379157064848,0.019932382478114526,0.01006686235414553,0.009971176827470412,0.02003803918161594,-0.25148526658271697,-1.2484504999999908,1 days 05:10:00
18,CLOSED,BTCUSDT,LONG,2024-01-15 05:00:00+00:00,2024-01-15 05:05:00+00:00,42704.29,42725.642145,2024-01-15 14:35:00+00:00,42298.385723549996,42277.23653068822,0.0004655882636143424,19.892557538098316,0.19892557538098316,42298.385723549996,43580.1549879,SL,-0.18898426726599363,0.019892557538098318,0.019683785146735976,0.009941308114990317,0.00984681598135918,0.019788124096349495,-0.24834873404717742,-1.2484505000000066,0 days 09:30:00
19,CLOSED,BTCUSDT,LONG,2024-01-16 03:55:00+00:00,2024-01-16 04:00:00+00:00,42924.57,42946.032284999994,2024-01-16 14:35:00+00:00,42516.571962149996,42495.313676168924,0.00045742192839420674,19.644456904684557,0.19644456904684557,42516.571962149996,43804.9529307,SL,-0.18662724925440138,0.019644456904684558,0.019438288329469894,0.009817319792443383,0.009724006167817404,0.019541325960260786,-0.24525132044881665,-1.2484504999999886,0 days 10:35:00
20,CLOSED,BTCUSDT,LONG,2024-01-16 20:15:00+00:00,2024-01-16 20:20:00+00:00,43347.99,43369.663994999995,2024-01-17 02:00:00+00:00,42935.967355049994,42914.49937137247,0.0004473046088802164,19.399450590549876,0.19399450590549877,42935.967355049994,44237.0572749,SL,-0.1842996280491539,0.019399450590549875,0.019195853356602056,0.009694877856345593,0.009602728042322145,0.01929760589866774,-0.24219253789497358,-1.2484505000000035,0 days 05:40:00
21,CLOSED,BTCUSDT,LONG,2024-01-17 20:30:00+00:00,2024-01-17 20:35:00+00:00,42761.1,42782.48054999999,2024-01-18 12:20:00+00:00,42354.65574449999,42333.478416627746,0.00044778843482094945,19.15750000324221,0.1915750000324221,42354.65574449999,43638.130160999994,SL,-0.18200103701231374,0.01915750000324221,0.018956442040708184,0.009573963020108543,0.009482962501603407,0.01905692552171195,-0.23917190457797607,-1.2484504999999932,0 days 15:45:00
22,CLOSED,BTCUSDT,LONG,2024-01-18 15:15:00+00:00,2024-01-18 15:20:00+00:00,42784.44,42805.83222,2024-01-18 16:35:00+00:00,42377.7738978,42356.5850108511,0.0004419623693893889,18.918567031635842,0.1891856703163584,42377.7738978,43661.948864399994,SL,-0.1797311140786613,0.018918567031635844,0.018720016670638828,0.009454556237696539,0.009364690680658665,0.018819246918355202,-0.2361889446992912,-1.2484504999999915,0 days 01:15:00
23,CLOSED,BTCUSDT,LONG,2024-01-19 06:05:00+00:00,2024-01-19 06:10:00+00:00,41257.69,41278.318845,2024-01-19 14:45:00+00:00,40865.535656550004,40845.10288872173,0.0004526011369329608,18.68261403992826,0.1868261403992826,40865.535656550004,42103.885221900004,SL,-0.17748950169866795,0.018682614039928262,0.01848654000557922,0.009336638700613496,0.009247893949762954,0.018584532650376448,-0.23324318839455188,-1.2484504999999857,0 days 08:35:00
24,CLOSED,BTCUSDT,LONG,2024-01-20 06:30:00+00:00,2024-01-20 06:35:00+00:00,41683.28,41704.12164,2024-01-22 01:20:00+00:00,41287.0804236,41266.436883388196,0.00044239281721296863,18.44960386171193,0.18449603861711927,41287.0804236,42538.2040728,SL,-0.17527584678218175,0.01844960386171193,0.01825597526918326,0.009220191834937936,0.009132553911547594,0.01835274574648553,-0.23033417165956246,-1.2484505000000032,1 days 18:45:00
25,CLOSED,BTCUSDT,LONG,2024-01-23 02:30:00+00:00,2024-01-23 02:35:00+00:00,40040.01,40060.030005,2024-01-23 08:10:00+00:00,39659.42970495,39639.59999009753,0.000454804946273029,18.219499794119955,0.18219499794119956,39659.42970495,40861.2306051,SL,-0.17308980064278884,0.018219499794119954,0.01802828614378067,0.009105197298410085,0.009018652398088257,0.018123849696498343,-0.22746143627718782,-1.2484504999999904,0 days 05:35:00
26,CLOSED,BTCUSDT,LONG,2024-01-23 15:40:00+00:00,2024-01-23 15:45:00+00:00,39290.7,39310.345349999996,2024-01-24 00:45:00+00:00,40096.552256999996,40076.5039808715,0.0004576979782764703,17.992265592044845,0.17992265592044845,38917.241896499996,40096.552256999996,TP,0.36883694881842993,0.017992265592044844,0.0183429348484338,0.008991636977533139,0.009176055451940475,0.018167692429473616,0.3143340559484777,1.7470510000000128,0 days 09:00:00
27,CLOSED,BTCUSDT,LONG,2024-01-24 05:30:00+00:00,2024-01-24 05:35:00+00:00,39804.11,39824.012055,2024-01-26 10:40:00+00:00,40620.4922961,40600.18204995195,0.0004596795923694236,18.30628562795741,0.1830628562795741,39425.77193445,40620.4922961,TP,0.37527428108886063,0.01830628562795741,0.018663075134846302,0.00914856852971323,0.009336205670255901,0.01848477419996913,0.3198201461260878,1.7470510000000086,2 days 05:05:00
28,CLOSED,BTCUSDT,LONG,2024-01-26 20:10:00+00:00,2024-01-26 20:15:00+00:00,42209.59,42230.694794999996,2024-01-26 23:55:00+00:00,41808.38784705,41787.483653126474,0.0004410485397849354,18.62578627343802,0.18625786273438022,41808.38784705,43075.3086909,SL,-0.1769496237171689,0.01862578627343802,0.018430308646498292,0.00930823901721009,0.009219764205351763,0.018528003222561852,-0.2325337218596671,-1.2484504999999932,0 days 03:40:00
29,CLOSED,BTCUSDT,LONG,2024-01-27 14:40:00+00:00,2024-01-27 14:45:00+00:00,41818.38,41839.289189999996,2024-01-28 04:55:00+00:00,42676.074973799994,42654.73693631309,0.00043962230738363073,18.393484852998796,0.18393484852998795,41420.89629809999,42676.074973799994,TP,0.37706184341329724,0.018393484852998795,0.018751973872783743,0.009192146353322073,0.009380677275029897,0.01857282362835197,0.3213435610591627,1.7470509999999928,0 days 14:10:00
30,CLOSED,BTCUSDT,LONG,2024-01-28 08:20:00+00:00,2024-01-28 08:25:00+00:00,42536.0,42557.268,2024-01-28 17:35:00+00:00,42131.69532,42110.62947234,0.00043974879664548586,18.71450739151944,0.18714507391519442,42131.69532,43408.41336,SL,-0.17779249650813872,0.01871450739151944,0.018518098636445445,0.009352577407054606,0.009263681158802188,0.018616258565856796,-0.2336413611019604,-1.2484504999999946,0 days 09:10:00
31,CLOSED,BTCUSDT,LONG,2024-01-29 01:25:00+00:00,2024-01-29 01:30:00+00:00,42193.19,42214.286595,2024-01-29 16:30:00+00:00,43058.5723269,43037.04304073656,0.0004377925325536496,18.48109943837063,0.18481099438370632,41792.143729049996,43058.5723269,TP,0.3788579205207207,0.018481099438370632,0.01884129606642448,0.009235931753306661,0.009425360713566545,0.018661292466873206,0.3228742325490524,1.747051000000021,0 days 15:00:00
32,CLOSED,BTCUSDT,LONG,2024-01-29 23:35:00+00:00,2024-01-29 23:40:00+00:00,43265.99,43287.622995,2024-01-30 23:40:00+00:00,42854.74676505,42833.31939166747,0.0004343886270080194,18.80365111923882,0.18803651119238818,42854.74676505,44153.3754549,SL,-0.17863938419626743,0.018803651119238818,0.018606306800742406,0.009397126996121321,0.009307807304023138,0.018704934300144457,-0.23475427641639313,-1.2484505000000028,1 days 00:00:00
33,CLOSED,BTCUSDT,LONG,2024-01-31 05:45:00+00:00,2024-01-31 05:50:00+00:00,43041.09,43062.610544999996,2024-01-31 09:55:00+00:00,42631.98443955,42610.66844733022,0.00043121239347936264,18.56913136257909,0.1856913136257909,42631.98443955,43923.862755899994,SL,-0.17641138790736047,0.01856913136257909,0.01837424832892882,0.009279925718430072,0.009191720024476116,0.01847164574290619,-0.23182641334177456,-1.2484504999999952,0 days 04:05:00
34,CLOSED,BTCUSDT,LONG,2024-02-01 07:45:00+00:00,2024-02-01 07:50:00+00:00,42295.73,42316.877865,2024-02-01 17:25:00+00:00,43163.2154223,43141.63381458886,0.0004333385984324399,18.33753654405584,0.1833753654405584,41893.709086350005,43163.2154223,TP,0.37591491706005536,0.01833753654405584,0.01869493513129949,0.009164186178938018,0.009352143637466268,0.018516329816404286,0.3203661155682957,1.7470510000000146,0 days 09:35:00
35,CLOSED,BTCUSDT,LONG,2024-02-01 19:45:00+00:00,2024-02-01 19:50:00+00:00,43171.1,43192.685549999995,2024-02-02 13:45:00+00:00,42760.75869449999,42739.378315152746,0.0004319616244272785,18.657582613554638,0.18657582613554638,42760.75869449999,44056.539261,SL,-0.17725169689339254,0.018657582613554637,0.01846177128402538,0.009324129242154576,0.009235503393708282,0.01855963263586286,-0.23293068342683543,-1.2484504999999972,0 days 17:55:00
36,CLOSED,BTCUSDT,LONG,2024-02-02 22:20:00+00:00,2024-02-02 22:25:00+00:00,43109.94,43131.49497,2024-02-04 19:05:00+00:00,42700.1800203,42678.82993028985,0.0004271793648916789,18.424884628113244,0.18424884628113244,42700.1800203,43994.1248694,SL,-0.17504100788627336,0.018424884628113244,0.018231515463941198,0.009207838394858087,0.009120317890916,0.018328156285774087,-0.23002556426410187,-1.2484504999999941,1 days 20:40:00
37,CLOSED,BTCUSDT,LONG,2024-02-05 12:45:00+00:00,2024-02-05 12:50:00+00:00,43215.21,43236.817605,2024-02-05 15:20:00+00:00,42804.44942894999,42783.04720423552,0.00042082396132488533,18.19508885961764,0.18195088859617642,42804.44942894999,44101.5539571,SL,-0.17285789066533577,0.018195088859617643,0.018004131402035953,0.009092997930842313,0.009006568985510678,0.01809956691635299,-0.22715667784334237,-1.248450500000009,0 days 02:30:00
38,CLOSED,BTCUSDT,LONG,2024-02-06 02:05:00+00:00,2024-02-06 02:10:00+00:00,42787.23,42808.623615000004,2024-02-07 17:35:00+00:00,43664.796087300005,43642.96368925636,0.0004197322313634585,17.968159111522393,0.17968159111522394,42380.53737885,43664.796087300005,TP,0.36834277199132925,0.017968159111522393,0.018318358532605966,0.008979589760881118,0.00916376114687521,0.018143350907756328,0.31391290343944456,1.7470510000000081,1 days 15:25:00
39,CLOSED,BTCUSDT,LONG,2024-02-07 20:00:00+00:00,2024-02-07 20:05:00+00:00,43737.94,43759.80897,2024-02-08 00:25:00+00:00,44635.0051494,44612.6876468253,0.0004177750965090126,18.281758415657706,0.18281758415657706,43322.2108803,44635.0051494,TP,0.3747714793654558,0.018281758415657705,0.018638069887178876,0.009136311052300988,0.009323696791984111,0.0184600078442851,0.31939164321833413,1.747051000000011,0 days 04:20:00
40,CLOSED,BTCUSDT,LONG,2024-02-08 08:40:00+00:00,2024-02-08 08:45:00+00:00,44706.0,44728.352999999996,2024-02-09 02:15:00+00:00,45622.92006,45600.10859997,0.0004158621934124289,18.600830986305393,0.18600830986305394,44281.069469999995,45622.92006,TP,0.38131238733545453,0.018600830986305394,0.018963361182228487,0.009295767609346159,0.009486423803014064,0.018782191412360223,0.3249660037545605,1.747051000000012,0 days 17:30:00
41,CLOSED,BTCUSDT,LONG,2024-02-09 05:35:00+00:00,2024-02-09 05:40:00+00:00,46195.02,46218.11751,2024-02-09 11:50:00+00:00,47142.479860199994,47118.908620269896,0.00040948167879409505,18.925472348697557,0.18925472348697558,45755.9363349,47142.479860199994,TP,0.38796745414471334,0.01892547234869756,0.019294329804773674,0.009458007170763236,0.009651990897834676,0.01910999806859791,0.33063765392264416,1.747051,0 days 06:10:00
42,CLOSED,BTCUSDT,LONG,2024-02-09 16:10:00+00:00,2024-02-09 16:15:00+00:00,47378.0,47401.689,2024-02-10 10:50:00+00:00,46927.67211,46904.208273945005,0.0004062256029584438,19.25577969527363,0.1925577969527363,46927.67211,48349.72278,SL,-0.18293471864425392,0.01925577969527363,0.019053690287371736,0.00962307830848196,0.009531610949158139,0.0191546892576401,-0.2403988778845394,-1.248450499999986,0 days 18:35:00
43,CLOSED,BTCUSDT,LONG,2024-02-10 13:45:00+00:00,2024-02-10 13:50:00+00:00,47333.0,47356.6665,2024-02-11 03:35:00+00:00,48303.79983,48279.647930085004,0.00040154053022520617,19.01562097610826,0.1901562097610826,46883.099835,48303.79983,TP,0.38981547848074144,0.01901562097610826,0.019386235428932613,0.009503058958574584,0.009697966697814961,0.019201025656389543,0.332212596419311,1.74705100000001,0 days 13:45:00
44,CLOSED,BTCUSDT,LONG,2024-02-11 11:25:00+00:00,2024-02-11 11:30:00+00:00,48361.11,48385.290555,2024-02-12 06:45:00+00:00,47901.437649449996,47877.48693062527,0.00039986329460643395,19.34750169181187,0.19347501691811872,47901.437649449996,49352.9963661,SL,-0.1838061005304086,0.01934750169181187,0.019144449661556304,0.009668916387711682,0.009577013337445905,0.01924592972515759,-0.24154398160893437,-1.248450500000003,0 days 19:15:00
45,CLOSED,BTCUSDT,LONG,2024-02-12 14:10:00+00:00,2024-02-12 14:15:00+00:00,48109.2,48133.25459999999,2024-02-12 15:10:00+00:00,49095.919691999996,49071.371732153995,0.0003969438420829717,19.106199012881866,0.19106199012881867,47651.922053999995,49095.919691999996,TP,0.391672305601406,0.019106199012881867,0.019478578831642935,0.009548325343767402,0.00974416149656999,0.01929248684033739,0.3337950409165438,1.7470510000000052,0 days 00:55:00
46,CLOSED,BTCUSDT,LONG,2024-02-12 20:45:00+00:00,2024-02-12 20:50:00+00:00,50100.01,50125.060005,2024-02-13 13:30:00+00:00,49623.80940495,49598.997500247526,0.0003878231884466564,19.439660592219077,0.19439660592219077,49623.80940495,51127.5612051,SL,-0.18468163311248703,0.019439660592219077,0.019235641354303737,0.009714972809703648,0.009622631993147992,0.01933760480285164,-0.24269453986186146,-1.248450499999997,0 days 16:40:00
47,CLOSED,BTCUSDT,LONG,2024-02-13 20:35:00+00:00,2024-02-13 20:40:00+00:00,49302.01,49326.661005,2024-02-14 08:55:00+00:00,50313.1942251,50288.037627987454,0.0003891852420843783,19.19720850444499,0.1919720850444499,48833.39439495,50313.1942251,TP,0.39353797743744723,0.01919720850444499,0.019571362098196623,0.00959380734854811,0.00979057633726522,0.019384383685813328,0.33538502314899227,1.7470510000000052,0 days 12:15:00
48,CLOSED,BTCUSDT,LONG,2024-02-14 11:50:00+00:00,2024-02-14 11:55:00+00:00,51611.11,51636.915555,2024-02-15 14:30:00+00:00,52669.6538661,52643.319039166956,0.0003782615260358924,19.532258477620807,0.1953225847762081,51120.54639945,52669.6538661,TP,0.40040641816691963,0.019532258477620808,0.01991294219534964,0.009761248614502775,0.009961451823584875,0.019722700438087652,0.34123851705586156,1.7470510000000126,1 days 02:35:00
49,CLOSED,BTCUSDT,LONG,2024-02-16 01:25:00+00:00,2024-02-16 01:30:00+00:00,52041.76,52067.78088,2024-02-17 10:15:00+00:00,51547.1030712,51521.3295196644,0.00038167856899564556,19.873156097057233,0.19873156097057235,51547.1030712,53109.1364976,SL,-0.188799948728166,0.019873156097057233,0.01966458732381862,0.009931612242406037,0.00983721226804188,0.019768824510447917,-0.24810651665948977,-1.248450499999991,1 days 08:45:00
50,CLOSED,BTCUSDT,LONG,2024-02-17 19:15:00+00:00,2024-02-17 19:20:00+00:00,51411.08,51436.78554,2024-02-19 06:30:00+00:00,52465.5212508,52439.2884901746,0.00038154206630571934,19.625297439055746,0.19625297439055747,50922.4176846,52465.5212508,TP,0.40231369362821734,0.019625297439055747,0.02000779448614294,0.009807744847102558,0.010008901693917141,0.0198166465410197,0.34286395516199897,1.747051000000006,1 days 11:10:00
51,CLOSED,BTCUSDT,LONG,2024-02-20 23:05:00+00:00,2024-02-20 23:10:00+00:00,52366.73,52392.913365,2024-02-21 04:30:00+00:00,51868.98423135,51843.049739234324,0.00038111678832739054,19.967818872784015,0.19967818872784016,51868.98423135,53440.7716323,SL,-0.1896992687514385,0.019967818872784017,0.019758256613714147,0.009978919976402715,0.009884070342027514,0.01986299031843023,-0.24928833455636687,-1.2484505000000024,0 days 05:20:00
52,CLOSED,BTCUSDT,LONG,2024-02-21 16:45:00+00:00,2024-02-21 16:50:00+00:00,51338.51,51364.179255,2024-02-21 18:25:00+00:00,50850.537462450004,50825.11219371878,0.00038390138543104247,19.718779577522913,0.19718779577522913,50850.537462450004,52391.4628401,SL,-0.18733333321774576,0.019718779577522914,0.019511830985856807,0.009854462557482985,0.009760795890874039,0.01961525844835702,-0.24617920222948253,-1.2484504999999992,0 days 01:35:00
53,CLOSED,BTCUSDT,LONG,2024-02-21 21:25:00+00:00,2024-02-21 21:30:00+00:00,51316.0,51341.657999999996,2024-02-23 14:45:00+00:00,50828.24142,50802.82729929,0.0003792796545168524,19.47284630856239,0.1947284630856239,50828.24142,52368.49116,SL,-0.18499690571003108,0.01947284630856239,0.019268478786554032,0.00973155737559181,0.009639058922737054,0.019370616298328862,-0.24310884710347636,-1.2484504999999881,1 days 17:15:00
54,CLOSED,BTCUSDT,LONG,2024-02-24 05:20:00+00:00,2024-02-24 05:25:00+00:00,51031.51,51057.025755,2024-02-26 15:15:00+00:00,52078.1662701,52052.12718696496,0.0003766373000204943,19.229980327440042,0.19229980327440044,50546.45549745,52078.1662701,TP,0.3942097916199853,0.019229980327440045,0.01960477264402185,0.009610185071184562,0.009807289966992566,0.019417475038177128,0.33595756361034634,1.7470510000000092,2 days 09:50:00
55,CLOSED,BTCUSDT,LONG,2024-02-26 19:10:00+00:00,2024-02-26 19:15:00+00:00,53821.06,53847.97052999999,2024-02-27 01:40:00+00:00,54924.92994059999,54897.467475629695,0.00036334892618113167,19.56560226910872,0.1956560226910872,53309.49082469999,54924.92994059999,TP,0.4010899575606375,0.01956560226910872,0.01994693585733365,0.009777912178462855,0.00997845715724415,0.019756369335707007,0.3418210500984881,1.747051000000008,0 days 06:25:00
56,CLOSED,BTCUSDT,LONG,2024-02-27 05:45:00+00:00,2024-02-27 05:50:00+00:00,56163.99,56192.071995,2024-02-27 12:40:00+00:00,57315.9134349,57287.25547818255,0.00035426851391790685,19.90708183963668,0.1990708183963668,55630.15127505,57315.9134349,TP,0.40809020342923497,0.019907081839636683,0.020295070864691202,0.009948566636500254,0.01015261173821419,0.020101178374714444,0.3477868723501926,1.747051000000008,0 days 06:50:00
57,CLOSED,BTCUSDT,LONG,2024-02-27 14:35:00+00:00,2024-02-27 14:40:00+00:00,57304.73,57333.382365,2024-02-27 14:45:00+00:00,56760.04854135,56731.66851707933,0.00035327623170054983,20.254521272553955,0.20254521272553955,56760.04854135,58480.0500123,SL,-0.1924230131890323,0.020254521272553956,0.020041950071798504,0.010122199536506768,0.010025988029912841,0.02014818756641961,-0.2528676720998043,-1.2484504999999906,0 days 00:05:00
58,CLOSED,BTCUSDT,LONG,2024-02-27 19:30:00+00:00,2024-02-27 19:35:00+00:00,57222.12,57250.73106,2024-02-27 21:50:00+00:00,56678.2237494,56649.884637525305,0.00034937381314046045,20.001906215511195,0.20001906215511195,56678.2237494,58395.7456812,SL,-0.19002310702492234,0.020001906215511196,0.019791986209779407,0.009995955130188977,0.009900943576676272,0.01989689870686525,-0.24971389815707817,-1.248450499999988,0 days 02:15:00
59,CLOSED,BTCUSDT,LONG,2024-02-28 04:05:00+00:00,2024-02-28 04:10:00+00:00,57008.35,57036.85417499999,2024-02-28 07:50:00+00:00,58177.5912585,58148.50246287075,0.00034631015450437653,19.75244178178784,0.1975244178178784,56466.48563324999,58177.5912585,TP,0.40492012088402607,0.019752441781787842,0.02013741687211489,0.009871285248267908,0.01007374530871178,0.019945030556979687,0.34508523167314364,1.7470510000000068,0 days 03:40:00
60,CLOSED,BTCUSDT,LONG,2024-02-28 14:55:00+00:00,2024-02-28 15:00:00+00:00,60971.11,61001.595555,2024-02-28 16:55:00+00:00,62221.6274661,62190.516652366954,0.00032945338708148823,20.097182272969807,0.20097182272969807,60391.57959945,62221.6274661,TP,0.4119872148112046,0.020097182272969808,0.02048887635546999,0.010043569351808767,0.010249562959212881,0.020293132311021648,0.3511080238717431,1.7470510000000068,0 days 01:55:00
