investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
04_volatility_regime,range12_Q4,full,12h,26286,0.0021058059465424994,0.0019481098990866696,0.01326786629524579,0.01259994494125366,0.030490280749134537,0.8021380202389105,0.6091075097009815,0.3294148976641558,0.4638210454234193,0.46945141900631515,0.06672753557026553,55.0,155.0,270.0,0.0009931863047741851,0.039660992199069156
04_volatility_regime,range12_Q4,thinned144,15m,119,0.00020129374451835,0.0005841226316565251,0.002394223265867357,0.002154128286750101,0.005595298372513531,0.226890756302521,0.025210084033613446,0.008403361344537815,0.025210084033613446,0.03361344537815126,0.9411764705882353,10.0,15.0,15.0,0.0005625650686436057,0.015376757028032368
04_volatility_regime,range12_Q4,thinned144,30m,119,0.0006828097027281804,0.0005595449034785371,0.003696032581470776,0.003199081663967762,0.0077986948243677565,0.42016806722689076,0.1092436974789916,0.01680672268907563,0.1092436974789916,0.1092436974789916,0.7815126050420168,15.0,25.0,22.5,0.0005240553580216911,0.08142294249337183
04_volatility_regime,range12_Q4,thinned144,1h,119,0.000271942057256584,0.00010411021669098908,0.005713082168338435,0.003813191978891295,0.01034760915569814,0.5378151260504201,0.16806722689075632,0.04201680672268908,0.15966386554621848,0.18487394957983194,0.6554621848739496,20.0,30.0,35.0,2.316602360008524e-05,0.09344460918391105
04_volatility_regime,range12_Q4,thinned144,2h,119,0.000608514783146281,0.00012610919349675953,0.006411679718686836,0.006546564363522744,0.014572197141169417,0.6134453781512605,0.2689075630252101,0.07563025210084033,0.25210084033613445,0.2689075630252101,0.4789915966386555,25.0,45.0,55.0,-9.003397252382861e-05,0.11811878309020479
04_volatility_regime,range12_Q4,thinned144,4h,119,0.001512634460441592,-1.540832269142367e-05,0.008697933373720934,0.009032059981332718,0.0202592518326754,0.8067226890756303,0.46218487394957986,0.15126050420168066,0.3697478991596639,0.4117647058823529,0.2184873949579832,30.0,100.0,117.5,-0.00036650065564580725,0.1294311231343674
04_volatility_regime,range12_Q4,thinned144,12h,119,0.0038848216415932235,0.002175271489891717,0.015881993447036002,0.0133767679550445,0.035713168816054894,0.8907563025210085,0.680672268907563,0.40336134453781514,0.4369747899159664,0.5042016806722689,0.058823529411764705,37.5,155.0,360.0,0.0012203478955792324,0.012814736691616258
04_volatility_regime,range24_Q1,full,15m,26340,3.41052084288034e-05,1.568532554951929e-07,0.0006605886336468192,0.0006692958069736687,0.0016176977742969848,0.011123766135155656,0.0011009870918754746,0.00011389521640091117,0.0011009870918754746,0.000721336370539104,0.9981776765375854,10.0,15.0,10.0,-2.1400709757424252e-05,-0.008732339913705603
04_volatility_regime,range24_Q1,full,30m,26340,7.645325495836548e-05,2.2363365487221287e-06,0.0009932583534632,0.0009942164789634722,0.0024312755876317047,0.039141989369779806,0.005429005315110098,0.00045558086560364467,0.005391040242976462,0.003340926347760061,0.9912680334092635,25.0,25.0,25.0,-3.325320890812389e-05,-0.02242971474264331
04_volatility_regime,range24_Q1,full,1h,26340,9.655214166665628e-05,3.2472325046661865e-05,0.0014839135217941113,0.0014723963812439678,0.0036601978480563686,0.1041002277904328,0.01894457099468489,0.0022399392558845863,0.01879271070615034,0.014464692482915717,0.966742596810934,40.0,40.0,45.0,-4.847186804424197e-05,-0.04742654565615709
04_volatility_regime,range24_Q1,full,2h,26335,0.00010328697226163954,9.858277015939443e-05,0.002301430186139708,0.0021825684589593664,0.005570179307754199,0.22073286500854375,0.05464211125878109,0.006872982722612493,0.05403455477501424,0.047807100816404026,0.8981583444085818,65.0,80.0,75.0,-0.00011756039586119371,-0.07994750247091542
04_volatility_regime,range24_Q1,full,4h,26335,0.00021230028158948026,0.0002085429601454969,0.0035774210909551574,0.0032810473657052253,0.008425263174554581,0.3703056768558952,0.137117903930131,0.02612492880197456,0.13472565027529904,0.12504271881526485,0.7402316309094361,105.0,145.0,165.0,-0.0001425493728088867,-0.10559112574999746
04_volatility_regime,range24_Q1,full,12h,26335,0.0008250601258397877,0.0005719967651602875,0.007453970221035,0.006429938309886807,0.01738101400824344,0.6432883994683881,0.3842415037022973,0.14076324283273212,0.34744636415416746,0.29967723561799886,0.3528764002278337,195.0,335.0,450.0,-0.000382926829152197,-0.07671368907018267
04_volatility_regime,range24_Q1,thinned144,15m,208,0.00017969410655136603,7.3003304153052e-05,0.0008410397106298761,0.0007228299618159406,0.0018996168646980569,0.014423076923076924,0.004807692307692308,0.0,0.004807692307692308,0.0,0.9951923076923077,10.0,15.0,,5.144574114013256e-05,-0.00502563469788877
04_volatility_regime,range24_Q1,thinned144,30m,208,0.00030968360362515756,2.494003522413024e-05,0.0013371778078233865,0.0012224175837509677,0.002858931608386665,0.0625,0.02403846153846154,0.004807692307692308,0.02403846153846154,0.0,0.9759615384615384,25.0,25.0,30.0,-1.0549510232715775e-05,-0.003782293447158233
04_volatility_regime,range24_Q1,thinned144,1h,208,0.00028052189596675266,-4.519500215993677e-05,0.0019186161583993888,0.0019097846779017047,0.004463560383985286,0.125,0.02403846153846154,0.004807692307692308,0.02403846153846154,0.009615384615384616,0.9663461538461539,32.5,25.0,30.0,-0.0001261391952508406,-0.04218079482384589
04_volatility_regime,range24_Q1,thinned144,2h,208,5.952058492505217e-05,0.00019619948159077527,0.0026553009786679516,0.0026286304286866624,0.007055537257487886,0.27403846153846156,0.10096153846153846,0.004807692307692308,0.10096153846153846,0.0673076923076923,0.8317307692307693,70.0,100.0,30.0,-1.994368442981287e-05,-0.03302051878439119
04_volatility_regime,range24_Q1,thinned144,4h,208,6.814565543171981e-05,0.0002466777228637973,0.004803234144140078,0.0039599290693630995,0.010497381021015276,0.47596153846153844,0.18269230769230768,0.038461538461538464,0.17307692307692307,0.19230769230769232,0.6346153846153846,100.0,120.0,170.0,-0.00010441461009058628,-0.06723985294837342
