investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
05_momentum_persistence,ret6_Q3,full,1h,26336,6.417606329893768e-05,-3.3239200529555646e-05,0.0020285841892661027,0.0020244397088919897,0.004937764696884047,0.1817664034021871,0.043210814094775216,0.006682867557715674,0.042945018226002434,0.041995747266099635,0.915059234507898,35.0,40.0,45.0,-0.00011418339362045948,-0.02327423813630499
05_momentum_persistence,ret6_Q3,full,2h,26332,0.00015144617146052916,6.608643376049272e-05,0.0030292744225144386,0.0029694447473180285,0.007324381441437258,0.3163071547926477,0.10048610056205377,0.019747835333434605,0.09866322345435212,0.09843536381588941,0.8029014127297585,55.0,70.0,75.0,-0.00015005673226009542,-0.035318833791577534
05_momentum_persistence,ret6_Q3,full,4h,26327,0.0002544171884400761,0.0002141691483721342,0.004655467614278708,0.004418411303575787,0.010995412969805135,0.4730124966764159,0.20837923044782922,0.05458274774945873,0.20063053139362633,0.1949329585596536,0.60443651004672,85.0,125.0,150.0,-0.0001369231845822494,-0.03968624463167017
05_momentum_persistence,ret6_Q3,full,12h,26312,0.0009648020253065868,0.0006766395858512908,0.00918930317776634,0.008426306709501508,0.021787597221624305,0.7037093341441167,0.46758133171176647,0.2029872301611432,0.4010717543326239,0.3732137427789602,0.22571450288841594,145.0,275.0,390.0,-0.0002782840084611937,-0.023088298891726255
05_momentum_persistence,ret6_Q3,thinned144,15m,214,-0.000100327596849445,-2.1721644402117324e-05,0.0009860521748407125,0.0011671811649839325,0.0026066523894968914,0.04205607476635514,0.004672897196261682,0.0,0.004672897196261682,0.0,0.9953271028037384,10.0,15.0,,-4.327920741503677e-05,-0.0051604298093193965
05_momentum_persistence,ret6_Q3,thinned144,30m,214,-0.0001729916794073915,-0.0004747339890041613,0.0014243885486827645,0.0017711757262728889,0.0035951406409327298,0.102803738317757,0.03271028037383177,0.009345794392523364,0.03271028037383177,0.009345794392523364,0.9579439252336449,20.0,30.0,30.0,-0.0005102235344610073,0.0048895253882119995
05_momentum_persistence,ret6_Q3,thinned144,1h,214,-0.0003560128367307527,-0.0006534490948459926,0.0019065468851435785,0.00261830132937374,0.005444926724983989,0.17289719626168223,0.04205607476635514,0.014018691588785047,0.04205607476635514,0.04672897196261682,0.9112149532710281,30.0,30.0,30.0,-0.0007343932879368964,-0.024163181595952286
05_momentum_persistence,ret6_Q3,thinned144,2h,214,-0.00023797458057186273,-8.206812652511442e-05,0.0031629798620340654,0.004376637787602777,0.00925633447124783,0.35514018691588783,0.12149532710280374,0.02336448598130841,0.12149532710280374,0.16355140186915887,0.7149532710280374,65.0,85.0,35.0,-0.00029821129254570256,-0.012486730143125915
05_momentum_persistence,ret6_Q3,thinned144,4h,214,0.0009780844256887667,0.000580322877078987,0.006368262491124543,0.005066284685028233,0.014334171398271334,0.5514018691588785,0.2850467289719626,0.09345794392523364,0.2570093457943925,0.2757009345794392,0.4672897196261682,92.5,125.0,145.0,0.00022923054412460342,0.016692569769096
05_momentum_persistence,ret6_Q3,thinned144,12h,214,0.0020332532152653477,0.002221320747897715,0.009748385659845704,0.00740622759009496,0.02290394209737293,0.7429906542056075,0.4953271028037383,0.2336448598130841,0.42990654205607476,0.37850467289719625,0.19158878504672897,130.0,210.0,292.5,0.0012663971535852303,0.005746488831724628
