investigation,regime,horizon,metric,n,mean,p05,p25,p50,p75,p95
06_mean_reversion,ret12_Q1,12h,future_vol,26285,0.03172763703273133,0.011564971759294062,0.01852452360469555,0.026758891180733962,0.03913641916684381,0.06695770353898217
06_mean_reversion,ret12_Q1_bull,12h,forward_return,8465,0.001345395284149512,-0.03233360572862114,-0.009505524311462343,0.0010870886469882546,0.011423027236754146,0.03642085020561389
06_mean_reversion,ret12_Q1_bull,12h,mfe,8465,0.015553133595063795,0.001012684139009723,0.004803552210715489,0.011072456884779758,0.02097820542512263,0.045549466222687074
06_mean_reversion,ret12_Q1_bull,12h,mae,8465,0.015552943165875714,0.0007460715902320781,0.004758151623631468,0.010392019130174845,0.020975161144102694,0.04544353937700283
06_mean_reversion,ret12_Q1_bull,12h,future_vol,8465,0.03110607676093951,0.011231148595829958,0.01806604808841987,0.026188916847794647,0.03891391405802787,0.06521819562404896
06_mean_reversion,ret12_Q1_bear,12h,forward_return,17820,0.0017079331977089866,-0.029897614236644242,-0.008595877962103371,0.001865547221838737,0.011623486434819641,0.033916151238945674
06_mean_reversion,ret12_Q1_bear,12h,mfe,17820,0.015780496611382235,0.0012717131894918188,0.005797881568406604,0.011518404024365103,0.021030470194776163,0.044945811282996434
06_mean_reversion,ret12_Q1_bear,12h,mae,17820,0.01624239899041294,0.0007479720407634671,0.004943732907586401,0.011139578493850555,0.021155105626305792,0.04843091780089078
06_mean_reversion,ret12_Q1_bear,12h,future_vol,17820,0.03202289560179517,0.011775213352847745,0.018884261003408443,0.027000667301460134,0.03916317169977292,0.06762226991284347
06_mean_reversion,ret12_Q2,12h,forward_return,26313,0.0012030078660789894,-0.026375216230829942,-0.006774501054681248,0.0009510251096891409,0.009022462590655422,0.03066096231213504
06_mean_reversion,ret12_Q2,12h,mfe,26313,0.012920088161127346,0.0008218839169887637,0.004192301672720111,0.00906553263701615,0.01680429275272055,0.03882603506947893
06_mean_reversion,ret12_Q2,12h,mae,26313,0.012475247408421358,0.0005763271476715516,0.003545359749739352,0.008173607459757704,0.01644687862166372,0.03842071232987721
06_mean_reversion,ret12_Q2,12h,future_vol,26313,0.025395335569548705,0.0077616918130562875,0.014434356888463281,0.021350683665314566,0.03196558024580355,0.056282149686261475
06_mean_reversion,ret12_Q3,12h,forward_return,26313,0.0011178480230479943,-0.02664213114976397,-0.006965345089651409,0.0006208495092916433,0.009064752737725446,0.031021349414596503
