timeframe,period_role,trade_id,status,symbol,side,signal_timestamp,entry_timestamp,entry_reference_price,entry_price,exit_timestamp,exit_reference_price,exit_price,quantity,position_value,risk_amount,stop_loss,take_profit,exit_reason,gross_pnl,entry_fee,exit_fee,entry_slippage,exit_slippage,slippage,net_pnl,R,holding_time
15m,DEVELOPMENT,86,CLOSED,BTCUSDT,LONG,2024-02-28 21:45:00+00:00,2024-02-28 22:00:00+00:00,60550.45,60580.725224999995,2024-02-28 23:00:00+00:00,61792.339729499996,61761.44355963525,0.0003324298019815808,20.138838490447306,0.20138838490447306,59974.917972749994,61792.339729499996,TP,0.41284115686064354,0.020138838490447307,0.020531344452626124,0.010064387051697004,0.010270807630127197,0.020335194681824202,0.35183577923574594,1.7470510000000068,0 days 01:00:00
15m,DEVELOPMENT,87,CLOSED,BTCUSDT,LONG,2024-02-28 23:15:00+00:00,2024-02-28 23:30:00+00:00,62331.0,62362.165499999996,2024-02-29 00:00:00+00:00,61738.54384499999,61707.67457307749,0.00032856977658013035,20.490322785388113,0.20490322785388113,61738.54384499999,63609.40880999999,SL,-0.19466318648187542,0.020490322785388114,0.020275276847755465,0.01024004137200658,0.010142709778767132,0.02038275115077371,-0.2558115372657927,-1.2484505000000043,0 days 00:30:00
15m,DEVELOPMENT,88,CLOSED,BTCUSDT,LONG,2024-02-29 04:45:00+00:00,2024-02-29 05:00:00+00:00,62443.89,62475.111945,2024-02-29 05:15:00+00:00,61850.36082554999,61819.43564513722,0.00032388524284545977,20.234766804103607,0.20234766804103607,61850.36082554999,63724.6141839,SL,-0.19223534080260557,0.020234766804103608,0.020022402926494542,0.01011232723843178,0.010016209568029899,0.020128536806461678,-0.2526210473396654,-1.2484504999999995,0 days 00:15:00
15m,DEVELOPMENT,89,CLOSED,BTCUSDT,LONG,2024-02-29 05:45:00+00:00,2024-02-29 06:00:00+00:00,62540.91,62572.180455,2024-02-29 16:30:00+00:00,61946.458650450004,61915.48542112478,0.00031934955726552216,19.98239812544261,0.1998239812544261,61946.458650450004,63823.624064100004,SL,-0.1898377752946845,0.01998239812544261,0.019772682857116093,0.009986205959740807,0.009891287072093663,0.01987749303183447,-0.2494703493090777,-1.248450499999994,0 days 10:30:00
15m,DEVELOPMENT,90,CLOSED,BTCUSDT,LONG,2024-03-01 08:30:00+00:00,2024-03-01 08:45:00+00:00,62153.46,62184.53672999999,2024-03-01 14:30:00+00:00,61562.69136269999,61531.91001701864,0.00031733254012877035,19.733176997261715,0.19733176997261714,61562.69136269999,63428.22746459999,SL,-0.1874701123028246,0.019733176997261716,0.019526077304675454,0.009861657669793869,0.00976792261364314,0.01962958028343701,-0.24635894688819876,-1.2484504999999995,0 days 05:45:00
15m,DEVELOPMENT,91,CLOSED,BTCUSDT,LONG,2024-03-01 18:30:00+00:00,2024-03-01 18:45:00+00:00,62419.93,62451.139964999995,2024-03-02 05:15:00+00:00,61826.628565349994,61795.715251067326,0.00031203696480366683,19.487064163207574,0.19487064163207574,61826.628565349994,63700.162764299996,SL,-0.1851319788818489,0.019487064163207574,0.019282547424814712,0.009738662750226975,0.009646096760785747,0.01938475951101272,-0.24328634998088394,-1.2484504999999906,0 days 10:30:00
15m,DEVELOPMENT,92,CLOSED,BTCUSDT,LONG,2024-03-03 12:15:00+00:00,2024-03-03 12:30:00+00:00,62568.01,62599.294004999996,2024-03-03 13:15:00+00:00,61973.30106494999,61942.314414417524,0.0003074159407452149,19.244020856533368,0.19244020856533367,61973.30106494999,63851.2798851,SL,-0.18282300673798377,0.01924402085653337,0.019042054857644052,0.009617201827351183,0.009525790323981879,0.01914299215133306,-0.24025207460349424,-1.2484504999999955,0 days 00:45:00
15m,DEVELOPMENT,93,CLOSED,BTCUSDT,LONG,2024-03-03 15:30:00+00:00,2024-03-03 15:45:00+00:00,62237.99,62269.108994999995,2024-03-04 00:15:00+00:00,63514.491174899995,63482.73392931255,0.00030519159661523943,19.004008793992416,0.19004008793992416,61646.417905049995,63514.491174899995,TP,0.389577431648959,0.019004008793992416,0.01937439692538733,0.009497255769110763,0.009692044484935205,0.019189300254045968,0.33200972567553333,1.7470510000000046,0 days 08:30:00
15m,DEVELOPMENT,94,CLOSED,BTCUSDT,LONG,2024-03-04 00:15:00+00:00,2024-03-04 00:30:00+00:00,63740.38,63772.25018999999,2024-03-04 00:45:00+00:00,63134.52768809999,63102.96042425594,0.0003031990683096881,19.335686841620326,0.19335686841620325,63134.52768809999,65047.69519379999,SL,-0.18369385650135334,0.019335686841620327,0.01913275880821752,0.009663011914850974,0.009571164986600439,0.019234176901451412,-0.24139647905264258,-1.248450499999997,0 days 00:15:00
15m,DEVELOPMENT,95,CLOSED,BTCUSDT,LONG,2024-03-04 04:30:00+00:00,2024-03-04 04:45:00+00:00,63642.76,63674.581379999996,2024-03-04 08:15:00+00:00,64948.073007599996,64915.5989710962,0.0002998768284621805,19.09453151789141,0.1909453151789141,63037.835566199996,64948.073007599996,TP,0.3914331248695164,0.01909453151789141,0.019466683937175117,0.009542494511688048,0.00973821107412288,0.01928070558581093,0.33359120382863894,1.7470510000000097,0 days 03:30:00
15m,DEVELOPMENT,96,CLOSED,BTCUSDT,LONG,2024-03-04 08:30:00+00:00,2024-03-04 08:45:00+00:00,65456.7,65489.428349999995,2024-03-04 09:00:00+00:00,64834.5340665,64802.11679946675,0.0002966553526768442,19.427789463774168,0.1942778946377417,64834.5340665,66799.216917,SL,-0.18456885442596063,0.01942778946377417,0.01922389481335186,0.009709040211780479,0.009616755784567683,0.019325795996348163,-0.2425463346994348,-1.2484504999999941,0 days 00:15:00
15m,DEVELOPMENT,97,CLOSED,BTCUSDT,LONG,2024-03-04 09:45:00+00:00,2024-03-04 10:00:00+00:00,65290.29,65322.935144999996,2024-03-04 14:00:00+00:00,64669.70579355,64637.37094065323,0.0002937021337225371,19.185485433105406,0.19185485433105406,64669.70579355,66629.39384789999,SL,-0.18226690558887332,0.019185485433105404,0.018984133763484966,0.00958794874218013,0.009496815289385415,0.019084764031565546,-0.23952128881702925,-1.2484504999999877,0 days 04:00:00
