timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,25,5,20,0.2,-1.634959326829419,0.9324202328269708,0.466209707673608,-3.033589267329998,-3.033589267329998,16.966410732670003,16.966410732669996,16.966410732670003,3.3826504061911358,0.16623127637722798
5m,DEVELOPMENT,2024-02,19,8,11,0.42105263157894735,0.9750651224064512,0.6459147351766373,0.3229576113545635,0.0061927758752503,-3.0273964914547475,16.97260350854525,16.97260350854524,16.97260350854525,1.1226183899195732,0.06359736304620286
5m,DEVELOPMENT,2024-03,19,7,12,0.3684210526315789,0.47555305584825847,0.6458228856643959,0.32291156172044017,-0.4931813915365777,-3.5205778829913252,-1.1723955140041653e-13,16.47942211700867,16.73219320602482,1.8709729419682937,0.10403221610822107
5m,DEVELOPMENT,2024-04,18,4,14,0.2222222222222222,-0.8006967932116101,0.5760558149836692,0.2880277073175938,-1.664780315512873,-5.185358198504199,14.814641801495805,14.814641801495794,14.814641801495805,2.1397282867049636,0.12620511853720162
5m,DEVELOPMENT,2024-05,24,11,13,0.4583333333333333,1.511834325030991,0.7358526815964374,0.36792671875675675,0.4080549246777969,-4.777303273826401,15.222696726173602,15.222696726173591,15.222696726173602,0.9898734080668117,0.062349213347427025
5m,DEVELOPMENT,2024-06,18,5,13,0.2777777777777778,-0.3266929673709246,0.53095846006908,0.26547914836126646,-1.1231305758012713,-5.900433849627673,14.09956615037233,14.099566150372318,14.09956615037233,1.9904265122357536,0.12630652611229454
5m,DEVELOPMENT,2024-07,22,7,15,0.3181818181818182,-0.0037939768613522995,0.6078424739609875,0.30392123603197313,-0.9155576868543127,-6.815991536481985,13.18400846351802,13.184008463518012,13.18400846351802,1.1999042324706348,0.08341987731928188
5m,DEVELOPMENT,2024-08,20,4,16,0.2,-0.8899574562082024,0.49047429062579234,0.24523692282350218,-1.625668669657497,-8.441660206139483,-2.753353101070388e-13,11.558339793860513,11.504733432132989,1.7951081602597139,0.1354121397123771
5m,VALIDATION,2024-09,20,6,14,0.3,-0.2311071850719823,0.7708364718601213,0.3854181781532236,-1.3873618350853272,-1.3873618350853272,18.612638164914667,18.612638164914678,18.612638164914667,1.9764457180190185,0.0968562387297231
5m,VALIDATION,2024-10,21,9,12,0.42857142857142855,1.2465786074136544,0.7673958625348034,0.38369824291201265,0.09548450196683861,-1.2918773331184885,18.70812266688151,18.70812266688152,18.70812266688151,1.0932226567054535,0.05873550256654149
5m,VALIDATION,2024-11,24,11,13,0.4583333333333333,1.8956261097538163,0.920219040645274,0.4601099942291066,0.5152970748794357,-0.7765802582390529,-1.1013412404281553e-13,19.223419741760953,19.129802531239235,1.855257945327736,0.09151586487360715
5m,VALIDATION,2024-12,24,6,18,0.25,-0.9096739510423335,0.8665032347016237,0.4332513899322768,-2.209428575676234,-2.986008833915287,17.013991166084708,17.01399116608472,17.013991166084708,2.5526927882973247,0.13255720374361193
15m,DEVELOPMENT,2024-01,21,5,16,0.23809523809523808,-0.9892565309911461,0.7805639671975604,0.3902817362846031,-2.1601022344733094,-2.1601022344733094,17.839897765526683,17.839897765526697,17.839897765526683,2.7544308558818713,0.13710792558263374
15m,DEVELOPMENT,2024-02,14,7,7,0.5,1.358078319489161,0.5031108218366609,0.2515557504378866,0.6034117472146135,-1.5566904872586957,18.4433095127413,18.443309512741315,18.4433095127413,0.6981096022376541,0.03809687034394995
15m,DEVELOPMENT,2024-03,16,5,11,0.3125,-0.06584196247499063,0.5737937106130323,0.28689683884600264,-0.9265325119340255,-2.483222999192721,-1.2434497875801753e-13,17.516777000807295,17.825911122330485,1.8745944503130865,0.09933179650486779
15m,DEVELOPMENT,2024-04,11,3,8,0.2727272727272727,-0.25564799948242234,0.3823861847546359,0.1911930284652919,-0.8292272127023501,-3.3124502118950714,16.68754978810495,16.687549788104945,16.68754978810495,1.3051424571016703,0.0725373634648461
15m,DEVELOPMENT,2024-05,16,8,8,0.5,1.484723791715029,0.5587407658002923,0.2793707540810624,0.6466122718336746,-2.6658379400613965,17.33416205993862,17.334162059938624,17.33416205993862,0.9384429725106394,0.05220747555943976
15m,DEVELOPMENT,2024-06,13,4,9,0.3076923076923077,-0.08485418993790503,0.4380455259480036,0.2190227417604333,-0.7419224576463419,-3.4077603977077384,16.592239602292278,16.59223960229228,16.592239602292278,1.593560596361236,0.08945626002206797
