timeframe,period_role,trade_id,status,symbol,side,signal_timestamp,entry_timestamp,entry_reference_price,entry_price,exit_timestamp,exit_reference_price,exit_price,quantity,position_value,risk_amount,stop_loss,take_profit,exit_reason,gross_pnl,entry_fee,exit_fee,entry_slippage,exit_slippage,slippage,net_pnl,R,holding_time
5m,DEVELOPMENT,1,CLOSED,BTCUSDT,LONG,2024-01-03 11:30:00+00:00,2024-01-03 11:35:00+00:00,44494.01,44516.257005,2024-01-03 11:50:00+00:00,44071.09443495,44049.05888773253,0.000448825245522683,19.980019980019982,0.19980019980019983,44071.09443495,45406.5821451,SL,-0.18981518231893196,0.019980019980019983,0.019770329670329673,0.009985017481268208,0.009890109890107914,0.019875127371376124,-0.24944065934065776,-1.248450499999992,0 days 00:15:00
5m,DEVELOPMENT,2,CLOSED,BTCUSDT,LONG,2024-01-03 12:10:00+00:00,2024-01-03 12:15:00+00:00,41883.98,41904.92199,2024-01-03 12:50:00+00:00,42743.0204298,42721.6489195851,0.0004708475180279699,19.7308285121472,0.197308285121472,41485.8727701,42743.0204298,TP,0.40447705425701025,0.0197308285121472,0.020115382359848947,0.00986048401406626,0.010062722541195022,0.01992320655526128,0.3447076368297528,1.7470510000000001,0 days 00:35:00
5m,DEVELOPMENT,3,CLOSED,BTCUSDT,LONG,2024-01-05 01:50:00+00:00,2024-01-05 01:55:00+00:00,43332.98,43354.64649,2024-01-05 09:00:00+00:00,44221.7394198,44199.6285500901,0.0004630459111305142,20.0751917857034,0.200751917857034,42921.1000251,44221.7394198,TP,0.4115364153171151,0.0200751917857034,0.02046645727360676,0.01003257960304831,0.010238347810707385,0.020270927413755697,0.3507238388440493,1.7470510000000008,0 days 07:05:00
5m,DEVELOPMENT,4,CLOSED,BTCUSDT,LONG,2024-01-09 22:00:00+00:00,2024-01-09 22:05:00+00:00,45473.99,45496.726995,2024-01-10 11:50:00+00:00,45041.75972505,45019.23884518747,0.00044894581654910705,20.425565251082077,0.20425565251082078,45041.75972505,46406.6615349,SL,-0.1940479737246734,0.02042556525108208,0.02021119894377197,0.010207678786147648,0.010110654799285383,0.02031833358543303,-0.2550030715049605,-1.2484505000000001,0 days 13:45:00
5m,DEVELOPMENT,5,CLOSED,BTCUSDT,LONG,2024-01-10 13:00:00+00:00,2024-01-10 13:05:00+00:00,44700.13,44722.480064999996,2024-01-10 15:55:00+00:00,45616.9296663,45594.12120146685,0.00045102187755651917,20.170816927900297,0.20170816927900298,44275.255264349995,45616.9296663,TP,0.4134967068378168,0.0201708169279003,0.020563946149825076,0.010080368279809668,0.010287116633228986,0.020367484913038653,0.3523944588470528,1.7470510000000066,0 days 02:50:00
5m,DEVELOPMENT,6,CLOSED,BTCUSDT,LONG,2024-01-11 15:55:00+00:00,2024-01-11 16:00:00+00:00,46783.77,46807.161884999994,2024-01-11 16:05:00+00:00,46339.09026614999,46315.92072101692,0.0004384555379527883,20.52285934433092,0.2052285934433092,46339.09026614999,47743.305122699996,SL,-0.1949722919219061,0.020522859344330922,0.02030747193551217,0.010256301521403563,0.010158815375443492,0.020415116896847055,-0.25621774009859627,-1.2484505000000008,0 days 00:05:00
5m,DEVELOPMENT,7,CLOSED,BTCUSDT,LONG,2024-01-11 16:15:00+00:00,2024-01-11 16:20:00+00:00,46278.62,46301.75931,2024-01-11 16:30:00+00:00,45838.741716900004,45815.822346041554,0.000437713336772357,20.26689756601065,0.2026689756601065,45838.741716900004,47227.794496200004,SL,-0.19254059106939606,0.020266897566010647,0.02005419647605537,0.010128384590709381,0.0100321142951752,0.02016049888588458,-0.25302218399734666,-1.2484504999999944,0 days 00:10:00
5m,DEVELOPMENT,8,CLOSED,BTCUSDT,LONG,2024-01-11 16:30:00+00:00,2024-01-11 16:35:00+00:00,46204.08,46227.18204,2024-01-11 17:25:00+00:00,45764.9102196,45742.0277644902,0.0004329515074942233,20.014128151427883,0.20014128151427885,45764.9102196,47151.7256808,SL,-0.1901392184700868,0.020014128151427883,0.01980407987647865,0.010002063044190955,0.009906993434957021,0.019909056479147976,-0.2498664829771413,-1.2484504999999957,0 days 00:50:00
5m,DEVELOPMENT,9,CLOSED,BTCUSDT,LONG,2024-01-12 15:40:00+00:00,2024-01-12 15:45:00+00:00,44525.97,44548.232984999995,2024-01-12 16:15:00+00:00,44102.75065515,44080.699279822424,0.0004436654376835067,19.764511285316853,0.19764511285316855,44102.75065515,45439.1976447,SL,-0.1877677958690039,0.019764511285316855,0.01955708273937746,0.009877316984163652,0.009783433086231233,0.019660750070394886,-0.24675013996409312,-1.248450499999992,0 days 00:30:00
5m,DEVELOPMENT,10,CLOSED,BTCUSDT,LONG,2024-01-12 16:20:00+00:00,2024-01-12 16:25:00+00:00,44155.76,44177.83788,2024-01-12 16:35:00+00:00,43736.0595012,43714.1914714494,0.0004418054070913507,19.51800764898909,0.1951800764898909,43736.0595012,45061.3946376,SL,-0.1854259497287789,0.019518007648989092,0.01931316615871295,0.009754126761112706,0.00966141378624952,0.019415540547362227,-0.24367266408384317,-1.248450500000003,0 days 00:10:00
5m,DEVELOPMENT,11,CLOSED,BTCUSDT,LONG,2024-01-12 16:40:00+00:00,2024-01-12 16:45:00+00:00,43571.45,43593.23572499999,2024-01-12 22:00:00+00:00,43157.30336774999,43135.72471606612,0.0004421460828402432,19.274578414140095,0.19274578414140095,43157.30336774999,44465.10043949999,SL,-0.18311331117081867,0.019274578414140094,0.019072291713683697,0.009632472970582225,0.00954091631499745,0.019173389285579677,-0.24063357058422213,-1.24845049999999,0 days 05:15:00
5m,DEVELOPMENT,12,CLOSED,BTCUSDT,LONG,2024-01-12 22:05:00+00:00,2024-01-12 22:10:00+00:00,42667.06,42688.393529999994,2024-01-12 22:20:00+00:00,42261.50959469999,42240.378839902645,0.00044588666058273396,19.034185236733283,0.19034185236733284,42261.50959469999,43542.161400599995,SL,-0.1808295159171931,0.019034185236733284,0.018834421462673768,0.009512336450139897,0.009421921692182238,0.018934258142322136,-0.2376323807589223,-1.248450499999997,0 days 00:10:00
5m,DEVELOPMENT,13,CLOSED,BTCUSDT,LONG,2024-01-12 22:30:00+00:00,2024-01-12 22:35:00+00:00,42347.89,42369.063944999994,2024-01-13 07:05:00+00:00,43216.445223899995,43194.83700128805,0.000443644218228672,18.796790250960136,0.18796790250960135,41945.37330554999,43216.445223899995,TP,0.3853295032955426,0.018796790250960135,0.01916313969295135,0.009393698276339681,0.009586363027988333,0.018980061304328014,0.32838951204730304,1.747051000000008,0 days 08:30:00
5m,DEVELOPMENT,14,CLOSED,BTCUSDT,LONG,2024-01-16 14:45:00+00:00,2024-01-16 14:50:00+00:00,42250.69,42271.815345,2024-01-16 15:30:00+00:00,43117.251651900006,43095.693026074056,0.0004524256066475974,19.124851701556842,0.19124851701556844,41849.097191550005,43117.251651900006,TP,0.3920546810584031,0.019124851701556842,0.019497595061220188,0.00955764702726496,0.00975367436779399,0.01931132139505895,0.33412091290056706,1.7470510000000063,0 days 00:40:00
5m,DEVELOPMENT,15,CLOSED,BTCUSDT,LONG,2024-01-18 16:50:00+00:00,2024-01-18 16:55:00+00:00,41891.19,41912.135595,2024-01-18 18:10:00+00:00,41493.01423905,41472.26773193047,0.0004642721863510338,19.458638827331637,0.19458638827331637,41493.01423905,42750.3783069,SL,-0.18486193108824564,0.019458638827331638,0.019254420412838792,0.00972445718507208,0.009632026219529454,0.019356483404601534,-0.2429314737330176,-1.2484505000000083,0 days 01:15:00
5m,DEVELOPMENT,16,CLOSED,BTCUSDT,LONG,2024-01-22 19:35:00+00:00,2024-01-22 19:40:00+00:00,39816.71,39836.618355,2024-01-22 19:40:00+00:00,39438.252171449996,39418.533045364275,0.00048236900710654134,19.215950042383568,0.19215950042383567,39438.252171449996,40633.350722099996,SL,-0.18255632698936256,0.019215950042383568,0.019014278646688754,0.009603173434474341,0.009511895270978253,0.019115068705452595,-0.23990162438388749,-1.2484504999999981,0 days 00:00:00
5m,DEVELOPMENT,17,CLOSED,BTCUSDT,LONG,2024-01-22 19:45:00+00:00,2024-01-22 19:50:00+00:00,39659.99,39679.819995,2024-01-23 09:05:00+00:00,39283.02179505,39263.38028415248,0.00047823523600543756,18.976288079962103,0.18976288079962103,39283.02179505,40473.4163949,SL,-0.18027947846080797,0.018976288079962104,0.018777131936562906,0.009483402338811672,0.009393262599578739,0.01887666493839041,-0.2369095634157234,-1.2484504999999795,0 days 13:15:00
5m,DEVELOPMENT,18,CLOSED,BTCUSDT,LONG,2024-01-23 09:30:00+00:00,2024-01-23 09:35:00+00:00,38976.8,38996.2884,2024-01-23 14:05:00+00:00,38606.325516,38587.022353242,0.0004805486870241966,18.739615189436908,0.1873961518943691,38606.325516,39776.214168,SL,-0.1780310268621695,0.01873961518943691,0.018542942928023765,0.00936512503219982,0.009276109518770552,0.018641234550970373,-0.23395481953060054,-1.2484504999999975,0 days 04:30:00
5m,DEVELOPMENT,19,CLOSED,BTCUSDT,LONG,2024-02-13 14:25:00+00:00,2024-02-13 14:30:00+00:00,48966.4,48990.8832,2024-02-13 15:10:00+00:00,48500.974367999996,48476.723880816,0.00037774158950056936,18.505894091004738,0.18505894091004738,48500.974367999996,49970.700864,SL,-0.17581061802598927,0.018505894091004737,0.018311674732519646,0.009248322884058496,0.009160417575047049,0.018408740459105545,-0.2310369273086192,-1.2484505000000006,0 days 00:40:00
5m,DEVELOPMENT,20,CLOSED,BTCUSDT,LONG,2024-02-29 17:50:00+00:00,2024-02-29 17:55:00+00:00,60814.3,60844.70715,2024-02-29 20:20:00+00:00,62061.601293,62030.5704923535,0.00030035624832187743,18.275087969817314,0.18275087969817314,60236.2600785,62061.601293,TP,0.3746347368925058,0.018275087969817316,0.018631269434349052,0.009132977496160303,0.009320294864606346,0.01845327236076665,0.31927510712757284,1.7470509999999988,0 days 02:25:00
5m,DEVELOPMENT,21,CLOSED,BTCUSDT,LONG,2024-03-05 05:05:00+00:00,2024-03-05 05:10:00+00:00,66497.85,66531.098925,2024-03-05 08:05:00+00:00,65865.78793574999,65832.85504178212,0.00027947898683824285,18.594044120793907,0.18594044120793907,65865.78793574999,67861.7209035,SL,-0.17664806533548238,0.018594044120793907,0.018398899627746174,0.009292375872458654,0.009204051839790785,0.01849642771224944,-0.2321374367962719,-1.2484504999999988,0 days 02:55:00
5m,DEVELOPMENT,22,CLOSED,BTCUSDT,LONG,2024-03-05 17:10:00+00:00,2024-03-05 17:15:00+00:00,64199.99,64232.089994999995,2024-03-05 17:55:00+00:00,65516.7317949,65483.97342900255,0.00028587172846093387,18.362138589528907,0.18362138589528906,63589.76909505,65516.7317949,TP,0.37641925284481575,0.01836213858952891,0.018720016670638828,0.009176481054236435,0.009364690680658948,0.018541171734895383,0.32079592584975264,1.7470510000000108,0 days 00:40:00
5m,DEVELOPMENT,23,CLOSED,BTCUSDT,LONG,2024-03-05 19:25:00+00:00,2024-03-05 19:30:00+00:00,63243.87,63275.491935,2024-03-05 19:35:00+00:00,62642.73701565,62611.415647142174,0.0002952582977801272,18.682614039928264,0.18682614039928264,62642.73701565,64541.0017737,SL,-0.17748950169867064,0.018682614039928266,0.01848654000557922,0.009336638700612519,0.00924789394976379,0.01858453265037631,-0.23324318839455446,-1.2484504999999992,0 days 00:05:00
5m,DEVELOPMENT,24,CLOSED,BTCUSDT,LONG,2024-03-05 19:40:00+00:00,2024-03-05 19:45:00+00:00,62330.0,62361.16499999999,2024-03-05 19:45:00+00:00,61737.553349999995,61706.684573325,0.00029585085303829604,18.44960386171193,0.18449603861711927,61737.553349999995,63608.38829999999,SL,-0.1752758467821824,0.01844960386171193,0.018255975269183263,0.009220191834936602,0.009132553911545504,0.018352745746482105,-0.2303341716595597,-1.2484504999999881,0 days 00:00:00
5m,DEVELOPMENT,25,CLOSED,BTCUSDT,LONG,2024-03-05 19:55:00+00:00,2024-03-05 20:00:00+00:00,61410.98,61441.685489999996,2024-03-05 20:05:00+00:00,62670.519199799994,62639.1839402001,0.0002965332029682893,18.219499794119965,0.18219499794119964,60827.268635099994,62670.519199799994,TP,0.37349519318080726,0.018219499794119964,0.018574597845107364,0.009105197298408703,0.009291944894999677,0.018397142193408378,0.3183039533481716,1.7470510000000044,0 days 00:05:00
5m,DEVELOPMENT,26,CLOSED,BTCUSDT,LONG,2024-03-08 16:05:00+00:00,2024-03-08 16:10:00+00:00,66916.01,66949.46800499999,2024-03-08 16:10:00+00:00,66279.97332494998,66246.83333828751,0.0002768877231424202,18.537485761500758,0.18537485761500758,66279.97332494998,68288.4573651,SL,-0.17611074678967284,0.018537485761500758,0.018342934848433808,0.00926411082533581,0.009176055451941664,0.018440166277277473,-0.2314313336768849,-1.2484504999999995,0 days 00:00:00
5m,DEVELOPMENT,27,CLOSED,BTCUSDT,LONG,2024-03-12 16:30:00+00:00,2024-03-12 16:35:00+00:00,70664.79,70700.12239499998,2024-03-12 17:05:00+00:00,69993.12117104998,69958.12461046445,0.0002589286271059138,18.30628562795742,0.1830628562795742,69993.12117104998,72114.12484289998,SL,-0.17391428774986456,0.018306285627957417,0.018114161160292002,0.009148568529711357,0.009061611385838924,0.01821017991555028,-0.22854491445366423,-1.2484505000000092,0 days 00:30:00
5m,DEVELOPMENT,28,CLOSED,BTCUSDT,LONG,2024-03-12 17:10:00+00:00,2024-03-12 17:15:00+00:00,69841.09,69876.010545,2024-03-12 17:20:00+00:00,69177.25043955,69142.66181433023,0.00025871495652230234,18.077969030101613,0.18077969030101612,69177.25043955,71273.53075589999,SL,-0.17174522301960515,0.018077969030101615,0.017888240745130703,0.009034467281410325,0.008948594669898224,0.017983061951308547,-0.225694494746146,-1.248450499999985,0 days 00:05:00
5m,DEVELOPMENT,29,CLOSED,BTCUSDT,LONG,2024-03-12 17:20:00+00:00,2024-03-12 17:25:00+00:00,69536.46,69571.22823000001,2024-03-12 17:55:00+00:00,70962.65279460001,70927.17146820272,0.00025660751518374035,17.85250000438119,0.17852500004381192,68875.51594770001,70962.65279460001,TP,0.36597178919526235,0.01785250000438119,0.018200445229466584,0.00892178910763716,0.009104775002231868,0.01802656410986903,0.31189227985154555,1.747051000000022,0 days 00:30:00
5m,DEVELOPMENT,30,CLOSED,BTCUSDT,LONG,2024-03-14 19:40:00+00:00,2024-03-14 19:45:00+00:00,68990.01,69024.50500499998,2024-03-14 20:15:00+00:00,70404.99510509998,70369.79260754744,0.00026315408856923813,18.164080703533585,0.18164080703533586,68334.25995494999,70404.99510509998,TP,0.37235911567163443,0.018164080703533585,0.01851809863644546,0.009077501600963617,0.0092636811588,0.018341182759763618,0.3173357535718918,1.747051000000007,0 days 00:30:00
5m,DEVELOPMENT,31,CLOSED,BTCUSDT,LONG,2024-03-15 02:55:00+00:00,2024-03-15 03:00:00+00:00,69035.39,69069.907695,2024-03-15 03:20:00+00:00,68379.20861805,68345.01901374098,0.00026757093002034656,18.48109943837064,0.1848109943837064,68379.20861805,70451.3058489,SL,-0.17557506263039635,0.018481099438370643,0.018287140299764942,0.009235931753309275,0.009148144221993122,0.018384075975302398,-0.23072737834383436,-1.2484504999999941,0 days 00:20:00
