timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,35,15,20,0.42857142857142855,2.3317466156126807,1.4403005275435228,0.7201508467083403,0.17129524136081775,0.17129524136081775,20.171295241360816,20.171295241360827,20.171295241360816,2.000024616330837,0.09266467916829622
5m,DEVELOPMENT,2024-02,37,15,22,0.40540540540540543,1.9022110718464007,1.489164809929885,0.7445828805176241,-0.3315366186011083,-0.16024137724029053,19.83975862275973,19.83975862275973,19.83975862275973,1.4063547805078755,0.06844577403849
5m,DEVELOPMENT,2024-03,54,22,32,0.4074074074074074,2.8157718700370182,2.15151975409051,1.0757605809880795,-0.4115084650415716,-0.5717498422818621,19.428250157718153,19.428250157718164,19.428250157718153,1.6985897719874394,0.08147632841149949
5m,DEVELOPMENT,2024-04,35,10,25,0.2857142857142857,-0.6136087186899574,1.2913117967907568,0.6456557449931158,-2.55057626047383,-3.122326102755692,-3.446132268436486e-13,16.87767389724434,16.777723367028468,3.5176222018032703,0.173928061966088
5m,DEVELOPMENT,2024-05,32,12,20,0.375,0.85893324649176,1.050280363943928,0.5251403967052188,-0.7164875141573869,-3.838813616913079,16.161186383086942,16.16118638308695,16.161186383086942,1.0172611273455878,0.06010089903822197
5m,DEVELOPMENT,2024-06,16,4,12,0.25,-0.509672234437655,0.5024425968077371,0.25122117098578745,-1.2633360022311795,-5.102149619144258,-4.192202140984591e-13,14.897850380855774,14.835222715096853,1.9471012417676388,0.11780605260749481
5m,DEVELOPMENT,2024-07,31,14,17,0.45161290322580644,1.8633686306038764,0.9512590020749055,0.4756299668795599,0.4364796616494111,-4.665669957494847,15.33433004250517,15.334330042505192,15.33433004250517,1.0252620004685706,0.06267038919891092
5m,DEVELOPMENT,2024-08,51,15,36,0.29411764705882354,-0.5353131465990024,1.4313471272466038,0.7156734297949426,-2.6823337036405492,-7.3480036611353965,12.65199633886463,12.65199633886464,12.65199633886463,2.9782900373001198,0.19089203219485623
5m,VALIDATION,2024-09,29,10,19,0.3448275862068966,0.44720865351072436,1.142657761865145,0.5713289927346712,-1.2667781010890917,-1.2667781010890917,18.733221898910912,18.73322189891091,18.733221898910912,1.7464353122591874,0.08527658906842636
5m,VALIDATION,2024-10,17,9,8,0.5294117647058824,2.0481212777761186,0.6550810847150457,0.3275410543877983,1.0654991386732748,-0.2012789624158169,19.79872103758419,19.798721037584187,19.79872103758419,0.7649881209895852,0.03720088215071031
