timeframe,period_role,metric,value
5m,DEVELOPMENT,starting_capital,20.0
5m,DEVELOPMENT,ending_cash,12.651996338865192
5m,DEVELOPMENT,ending_realized_equity,12.651996338864603
5m,DEVELOPMENT,ending_mtm_equity,12.65199633886463
5m,DEVELOPMENT,total_net_pnl,-7.3480036611353965
5m,DEVELOPMENT,total_gross_pnl,8.113437334865122
5m,DEVELOPMENT,total_fees,10.307625978427849
5m,DEVELOPMENT,total_slippage,5.1538150175726685
5m,DEVELOPMENT,signals,2019
5m,DEVELOPMENT,filled_trades,291
5m,DEVELOPMENT,closed_trades,291
5m,DEVELOPMENT,open_end_of_data,0
5m,DEVELOPMENT,ignored_signals,1728
5m,DEVELOPMENT,ignored_position_open,1728
5m,DEVELOPMENT,ignored_no_next_candle,0
5m,DEVELOPMENT,ignored_insufficient_cash,0
5m,DEVELOPMENT,tp_count,107
5m,DEVELOPMENT,sl_count,184
5m,DEVELOPMENT,win_count,107
5m,DEVELOPMENT,loss_count,184
5m,DEVELOPMENT,scratch_count,0
5m,DEVELOPMENT,win_rate,0.36769759450171824
5m,DEVELOPMENT,loss_rate,0.6323024054982818
5m,DEVELOPMENT,average_winning_trade,0.3105608471243928
5m,DEVELOPMENT,average_losing_trade,-0.22053268643176863
5m,DEVELOPMENT,median_winning_trade,0.33530255660280645
5m,DEVELOPMENT,median_losing_trade,-0.22009907657274658
5m,DEVELOPMENT,profit_factor,0.8189166279506318
5m,DEVELOPMENT,average_net_pnl_per_closed_trade,-0.025250871687750507
5m,DEVELOPMENT,average_R_per_closed_trade,-0.1470118041237057
5m,DEVELOPMENT,expectancy_per_trade,-0.025250871687750507
5m,DEVELOPMENT,expectancy_R,-0.1470118041237057
5m,DEVELOPMENT,median_R,-1.2484504999999906
5m,DEVELOPMENT,total_R,-42.78043499999836
5m,DEVELOPMENT,average_holding_time,0 days 07:28:58.144329897
5m,DEVELOPMENT,median_holding_time,0 days 03:15:00
5m,DEVELOPMENT,max_holding_time,3 days 07:35:00
5m,DEVELOPMENT,average_holding_candles,89.79381443
5m,DEVELOPMENT,median_holding_candles,39.0
5m,DEVELOPMENT,max_holding_candles,955.0
5m,DEVELOPMENT,max_consecutive_wins,4
5m,DEVELOPMENT,max_consecutive_losses,9
5m,DEVELOPMENT,max_drawdown,8.959791434492443
5m,DEVELOPMENT,max_drawdown_pct,0.41512298994361624
5m,DEVELOPMENT,max_drawdown_peak_timestamp,2024-01-08 21:40:00+00:00
