timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,66,22,44,0.3333333333333333,0.6208511610205669,2.5159635617773777,1.2579819361013613,-3.1530943368581723,-3.1530943368581723,16.84690566314183,16.846905663141822,16.84690566314183,4.654878639066819,0.21753829879198694
5m,DEVELOPMENT,2024-02,64,30,34,0.46875,5.062080990475445,2.287994706467284,1.1439986187537745,1.6300876652543859,-1.5230066716037864,18.476993328396215,18.476993328396205,18.476993328396215,1.196626869004831,0.06082392853974631
5m,DEVELOPMENT,2024-03,84,30,54,0.35714285714285715,1.600021828452932,2.8737916872281875,1.4368962436194068,-2.7106661023946623,-4.233672773998449,-4.654054919228656e-13,15.766327226001552,15.788580330563462,3.97558087821667,0.2087528666435569
5m,DEVELOPMENT,2024-04,63,15,48,0.23809523809523808,-2.0270368731438664,1.699741158767998,0.8498700726246908,-4.576648104536555,-8.810320878535004,-5.631051180898794e-13,11.189679121464993,11.218695360762059,4.728895124528959,0.2997095333979818
5m,DEVELOPMENT,2024-05,54,20,34,0.37037037037037035,0.9075887807591645,1.1831770304202207,0.5915887421072451,-0.8671769917683014,-9.677497870303306,-6.341593916658894e-13,10.32250212969669,10.259301965441693,1.4941047021075704,0.12761711936137735
5m,DEVELOPMENT,2024-06,24,6,18,0.25,-0.48455404132236685,0.46790314327935256,0.23395145050113908,-1.1864086351028584,-10.863906505406163,-6.608047442568932e-13,9.136093494593833,9.242347334357612,1.6847961288931899,0.1583896591745089
5m,DEVELOPMENT,2024-07,58,22,36,0.3793103448275862,0.9182405436096258,1.0305238725280992,0.515262165824135,-0.6275454947426085,-11.491452000148772,8.508547999851222,8.508547999851224,8.508547999851222,0.9962900424905374,0.10594587604131019
5m,DEVELOPMENT,2024-08,75,19,56,0.25333333333333335,-1.0715091844147957,1.0558752886781309,0.5279373764617101,-2.6553218495546362,-14.146773849703408,-7.789324740770098e-13,5.8532261502965905,5.850856631857266,2.7722373188017118,0.32250643585479966
5m,VALIDATION,2024-09,48,17,31,0.3541666666666667,0.909575323034269,1.8137958356817427,0.9068981452346145,-1.8111186578820884,-1.8111186578820884,18.188881342117895,18.18888134211791,18.188881342117895,1.8800459858314937,0.09382145478700968
5m,VALIDATION,2024-10,37,14,23,0.3783783783783784,1.0977750524276206,1.2819351131980525,0.6409678310427209,-0.825127891813153,-2.636246549695241,-2.0250467969162855e-13,17.363753450304756,17.257074887903734,1.9962743062230857,0.10902568429996204
5m,VALIDATION,2024-11,74,30,44,0.40540540540540543,3.3389242051038632,2.6033440279979816,1.3016728487298885,-0.5660926716240069,-3.202339221319248,-3.304023721284466e-13,16.79766077868074,16.6847484937609,2.98867489749669,0.15556550984514325
5m,VALIDATION,2024-12,55,15,40,0.2727272727272727,-1.1160384938470893,1.6672372439743768,0.8336183429774635,-3.61689408079893,-6.819233302118178,13.18076669788181,13.180766697881815,13.18076669788181,3.7705194634707606,0.22388825480893543
15m,DEVELOPMENT,2024-01,50,16,34,0.32,0.05552483283590989,1.892816587538691,0.9464083076504409,-2.783700062353222,-2.783700062353222,17.21629993764675,17.216299937646774,17.21629993764675,4.391940307902548,0.20711613361908168
15m,DEVELOPMENT,2024-02,54,24,30,0.4444444444444444,3.5614922911758664,1.9208891197365947,0.9604454502412645,0.680157721198007,-2.103542341155215,17.896457658844763,17.89645765884478,17.896457658844763,1.4487074839701855,0.07956091182504813
15m,DEVELOPMENT,2024-03,63,16,47,0.25396825396825395,-2.0042869824361302,1.8705350032433061,0.9352670005498118,-4.810088986229248,-6.913631327384463,-3.4638958368304884e-13,13.086368672615537,13.288784215514504,5.017936356087155,0.27903661452111206
15m,DEVELOPMENT,2024-04,42,10,32,0.23809523809523808,-1.1744316703114703,0.9998027938403932,0.4999011033122172,-2.6741355674640808,-9.587766894848544,10.412233105151417,10.412233105151458,10.412233105151417,2.982828309171632,0.22486320555417547
15m,DEVELOPMENT,2024-05,47,16,31,0.3404255319148936,0.31820134945356127,0.9490165169712316,0.47450833803590686,-1.105323505553577,-10.69309040040212,9.306909599597828,9.306909599597876,9.306909599597828,1.3051338973235573,0.12298610514574164
15m,DEVELOPMENT,2024-06,22,5,17,0.22727272727272727,-0.5319173292671908,0.3845439252105644,0.19227182962592776,-1.108733084103683,-11.801823484505803,-4.813927034774679e-13,8.198176515494195,8.251885519195653,1.560591061166967,0.16293395096569427
15m,DEVELOPMENT,2024-07,42,16,26,0.38095238095238093,0.6027693011057628,0.6656534195656976,0.33282686047513965,-0.39571097893507445,-12.197534463440878,7.802465536559067,7.8024655365591205,7.802465536559067,1.062219827383461,0.12734525219477696
15m,DEVELOPMENT,2024-08,50,13,37,0.26,-0.6546788221835771,0.671119091840188,0.3355593822503499,-1.661357296274115,-13.858891759714993,6.141108240284949,6.141108240285007,6.141108240284949,1.6856748430807578,0.21568138192148878
15m,VALIDATION,2024-09,34,11,23,0.3235294117647059,0.10337184716846448,1.3176218715984578,0.6588109616421108,-1.8730609860721041,-1.8730609860721041,18.126939013927874,18.126939013927913,18.126939013927874,2.2221221249332643,0.10920022844147925
15m,VALIDATION,2024-10,31,13,18,0.41935483870967744,1.6661265411944401,1.122537025048014,0.5612689290555788,-0.017679412909152703,-1.8907403989812568,18.109259601018724,18.10925960101876,18.109259601018724,1.116791048489958,0.05808738720442814
15m,VALIDATION,2024-11,63,23,40,0.36507936507936506,1.545895814036233,2.2237509811397973,1.111875877043736,-1.7897310441472998,-3.680471443128557,-2.5579538487363607e-13,16.319528556871443,16.20124272861201,2.7462049650667275,0.1450498996137968
15m,VALIDATION,2024-12,48,15,33,0.3125,-0.13593265697975432,1.4680665027741755,0.7340332174038484,-2.3380323771577785,-6.018503820286336,13.98149617971364,13.981496179713668,13.98149617971364,2.739939116705715,0.1670994573974732
1h,DEVELOPMENT,2024-01,20,6,14,0.3,-0.23278147472260607,0.7697202790387575,0.38486008132396426,-1.3873618350853278,-1.3873618350853278,18.612638164914653,18.612638164914678,18.612638164914653,1.855079154280201,0.09181625779995896
1h,DEVELOPMENT,2024-02,41,14,27,0.34146341463414637,0.48417267926259533,1.465669803525112,0.7328350228056364,-1.714332147068153,-3.101693982153481,16.898306017846497,16.898306017846515,16.898306017846497,2.4254727852404336,0.1272800280978229
1h,DEVELOPMENT,2024-03,33,13,20,0.3939393939393939,1.2209780701640276,1.1039561576101433,0.5519783840495177,-0.4349564714956336,-3.5366504536491146,-2.0605739337042905e-13,16.46334954635088,16.620560427764453,1.0846031140171206,0.06227363397725168
1h,DEVELOPMENT,2024-04,13,4,9,0.3076923076923077,-0.0676583680982551,0.42466153999689077,0.2123307530838241,-0.70465066117897,-4.241301114828085,15.758698885171889,15.75869888517191,15.758698885171889,1.1749606291686057,0.06938610216968014
1h,DEVELOPMENT,2024-05,31,11,20,0.3548387096774194,0.5573648433288478,0.9901291592451025,0.49506471896370025,-0.9278290348799549,-5.16913014970804,14.83086985029193,14.83086985029196,14.83086985029193,1.7674259546199735,0.10648237478072553
1h,DEVELOPMENT,2024-06,10,3,7,0.3,-0.0832332994820133,0.2936036263042764,0.1468017923437976,-0.5236387181300873,-5.692768867838127,14.307231132161837,14.30723113216187,14.307231132161837,1.150992742707544,0.0759150348711427
1h,DEVELOPMENT,2024-07,24,8,16,0.3333333333333333,0.12342026404945736,0.659158466912746,0.3295792643114033,-0.8653174671746918,-6.558086335012819,13.441913664987142,13.44191366498718,13.441913664987142,1.2316712981654039,0.08496360970243748
1h,DEVELOPMENT,2024-08,18,4,14,0.2222222222222222,-0.6669504821700019,0.460650355834187,0.23032501117944443,-1.3579258491836332,-7.916012184196452,12.083987815803509,12.083987815803546,12.083987815803509,1.5282444817321252,0.11261705473675154
1h,VALIDATION,2024-09,23,9,14,0.391304347826087,0.9689497662451442,0.9097742426944371,0.4548873635846025,-0.39571184003389537,-0.39571184003389537,19.604288159966092,19.604288159966117,19.604288159966092,1.3020142630747706,0.06368066359663359
1h,VALIDATION,2024-10,21,7,14,0.3333333333333333,0.16578176270601563,0.8048490974349936,0.4024245901628844,-1.0414919248918624,-1.4372037649257576,18.56279623507422,18.562796235074263,18.56279623507422,1.8061286554863152,0.090233264447424
1h,VALIDATION,2024-11,40,11,29,0.275,-0.8250966408346756,1.4225058998354245,0.7112527436434856,-2.958855284313586,-4.396059049239343,-1.900701818158268e-13,15.60394095076067,15.482328340279128,4.200255512597389,0.21344433234096813
1h,VALIDATION,2024-12,25,8,17,0.32,0.002212263012934035,0.7525324411063391,0.3762662211061864,-1.1265863991995915,-5.522645448438935,14.477354551561048,14.47735455156108,14.477354551561048,1.1125330552442207,0.07136248081471606
