timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,64,22,42,0.34375,0.9803063364359711,2.4701170724904444,1.2350587813216811,-2.7248695173761543,-2.7248695173761543,17.275130482623844,17.27513048262385,17.275130482623844,4.443420906701732,0.20765616030204895
5m,DEVELOPMENT,2024-02,70,31,39,0.44285714285714284,4.636431762715918,2.5378362013974263,1.2689192598065226,0.8296763015119686,-1.8951932158641858,18.10480678413582,18.10480678413582,18.10480678413582,1.555593234332413,0.08320149431848348
5m,DEVELOPMENT,2024-03,84,31,53,0.36904761904761907,2.1444097858604434,2.8882200292243643,1.4441105507144816,-2.1879207940784022,-4.083114009942588,-4.671818487622659e-13,15.916885990057427,15.974035890155774,3.4891084829181214,0.18464312386260381
5m,DEVELOPMENT,2024-04,65,18,47,0.27692307692307694,-1.1401538529122694,1.818711394698127,0.9093554123104972,-3.8682206599208935,-7.951334669863481,-5.631051180898794e-13,12.048665330136537,12.064684515599103,3.94979639095628,0.24742524496356166
5m,DEVELOPMENT,2024-05,59,21,38,0.3559322033898305,0.7123571446511251,1.337218246880959,0.6686093015296903,-1.2934704037595246,-9.244805073623006,-6.412648190234904e-13,10.75519492637701,10.689345573438997,1.498903628228577,0.12346165534879333
5m,DEVELOPMENT,2024-06,26,7,19,0.2692307692307692,-0.3991881670571895,0.5277394617265756,0.2638696310662161,-1.1907972598499812,-10.435602333472987,-6.608047442568932e-13,9.564397666527029,9.675632734085983,1.710988358628894,0.15438077550480725
5m,DEVELOPMENT,2024-07,61,23,38,0.3770491803278688,0.9627368610664473,1.1259303282006168,0.5629654047844659,-0.7261588719186355,-11.161761205391622,8.838238794608385,8.838238794608388,8.838238794608385,1.0587171005576756,0.10814563184554091
5m,DEVELOPMENT,2024-08,83,22,61,0.26506024096385544,-0.9716730192127179,1.2347456244581285,0.6173725693107339,-2.8237912129815803,-13.985552418373203,-7.913669719528116e-13,6.014447581626805,6.017680151402862,2.9674493041122867,0.33091613858132535
5m,VALIDATION,2024-09,49,17,32,0.3469387755102041,0.7037234598866067,1.8277961797135114,0.913898265787512,-2.037970985614417,-2.037970985614417,17.962029014385553,17.9620290143856,17.962029014385553,2.3818864323330082,0.11886520431046128
5m,VALIDATION,2024-10,42,15,27,0.35714285714285715,0.7579842873837257,1.4185156733206912,0.7092580261563343,-1.3697894120932999,-3.4077603977077167,-2.0961010704922955e-13,16.592239602292306,16.519330089611138,2.0894158076129887,0.11559920030888818
5m,VALIDATION,2024-11,75,31,44,0.41333333333333333,3.5930682840436154,2.569241954655234,1.2846218755945333,-0.26079554620615153,-3.6685559439138684,-3.588240815588506e-13,16.331444056086163,16.221665635822117,3.13585331600013,0.16584277371311754
5m,VALIDATION,2024-12,55,16,39,0.2909090909090909,-0.6462568188146977,1.6546130865803104,0.8273063817258577,-3.1281762871208656,-6.796732231034734,13.203267768965217,13.203267768965299,13.203267768965217,3.3655182408905997,0.2042367153939082
15m,DEVELOPMENT,2024-01,49,16,33,0.32653061224489793,0.2303361059017213,1.864401336629041,0.9322007258984478,-2.5662659566257675,-2.5662659566257675,17.43373404337423,17.433734043374226,17.43373404337423,4.179596341233136,0.19710236788215363
15m,DEVELOPMENT,2024-02,56,24,32,0.42857142857142855,3.254752010243216,2.010155193999327,1.0050784106875503,0.23951840555633874,-2.326747551069429,17.67325244893058,17.67325244893057,17.67325244893058,1.9748716506421928,0.10534390643251175
15m,DEVELOPMENT,2024-03,61,20,41,0.32786885245901637,0.23505128857347116,1.983934845404768,0.9919674814651078,-2.7408510382964044,-5.067598589365833,-3.090860900556436e-13,14.932401410634167,15.163370766147185,3.304130916195204,0.18256681611639758
15m,DEVELOPMENT,2024-04,49,11,38,0.22448979591836735,-1.7748301607435826,1.2973558347427148,0.6486774736637329,-3.7208634691500304,-8.788462058515863,11.211537941484183,11.211537941484144,11.211537941484183,3.924784251116007,0.25929576558794093
15m,DEVELOPMENT,2024-05,48,18,30,0.375,0.9401711143270449,1.0976429193704411,0.5488216947279403,-0.7062934997713364,-9.4947555582872,10.505244441712847,10.50524444171281,10.505244441712847,1.6244618318405841,0.13392425135490882
