investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
09_trend_volatility,ALL,full,15m,105356,2.6604732987983238e-05,2.1557563012919445e-05,0.0011603567363716039,0.0011700056227077482,0.0028359686191275196,0.06434374881354646,0.010013667944872622,0.0008352632977713657,0.009833327005581078,0.01272827366262956,0.9774383993317893,10.0,10.0,15.0,0.0,0.0
09_trend_volatility,ALL,full,30m,105353,5.308943175311667e-05,3.548954545684602e-05,0.00171414595475472,0.00170444169709294,0.004114255953880956,0.13407306863591925,0.028333317513502227,0.0030943589646236936,0.027820754985619773,0.03326910481903695,0.9389101401953432,20.0,20.0,25.0,0.0,0.0
09_trend_volatility,ALL,full,1h,105347,0.00010614989178753659,8.094419309090384e-05,0.0024871751319268665,0.0024545105677501455,0.005964558244337473,0.2402726228558953,0.06781398616002354,0.011220063219645552,0.06621925636230742,0.07424985998652074,0.8595308836511718,30.0,35.0,45.0,0.0,0.0
09_trend_volatility,ALL,full,2h,105335,0.00021194924661925829,0.00021614316602058814,0.003640567382546145,0.0035448860238828095,0.008650291437303961,0.37930412493473203,0.139649689087198,0.03102482555655765,0.13398205724592965,0.14237432952010254,0.7236436132339679,45.0,65.0,75.0,0.0,0.0
09_trend_volatility,ALL,full,4h,105311,0.0004229280200326158,0.0003510923329543836,0.005373682096315058,0.005147606171464925,0.012780234886292348,0.5265546808975321,0.25729505939550473,0.07657319748174454,0.2403167760252965,0.24153222360437182,0.5181510003703317,70.0,115.0,145.0,0.0,0.0
09_trend_volatility,ALL,full,12h,105215,0.001272320268850582,0.0009549235943124845,0.010239391630176842,0.00955178070313134,0.024008709923462837,0.7355795276338926,0.5093380221451314,0.2368673668203203,0.42416005322435013,0.402528156631659,0.17331179014399087,115.0,240.0,355.0,0.0,0.0
09_trend_volatility,ALL,thinned144,15m,731,0.00010122006236362018,4.7368333795150264e-05,0.0012328879770018286,0.001187429742141588,0.0028517105425532076,0.06976744186046512,0.006839945280437756,0.0013679890560875513,0.006839945280437756,0.006839945280437756,0.9863201094391245,15.0,15.0,15.0,2.581077078223082e-05,-0.002993381725143322
09_trend_volatility,ALL,thinned144,30m,731,0.0001270071933606956,-2.918059710255161e-05,0.0018956764101440982,0.0018855059109763594,0.0043555499133529334,0.1491108071135431,0.036935704514363885,0.005471956224350205,0.036935704514363885,0.030095759233926128,0.93296853625171,20.0,25.0,30.0,-6.467014255939763e-05,0.009114949528744112
09_trend_volatility,ALL,thinned144,1h,731,-5.9535390112530724e-05,-0.00013415734867272544,0.0027272572995560296,0.002709521598471598,0.006145307303855177,0.2448700410396717,0.057455540355677154,0.012311901504787962,0.0560875512995896,0.06566347469220246,0.8782489740082079,30.0,30.0,35.0,-0.00021510154176362928,-0.010131705062717822
09_trend_volatility,ALL,thinned144,2h,731,-0.00018282090958432823,-5.905802450911768e-05,0.00412911155331841,0.0044873894529969816,0.010072489635238786,0.4213406292749658,0.14227086183310533,0.027359781121751026,0.13953488372093023,0.16552667578659372,0.6949384404924761,50.0,75.0,85.0,-0.0002752011905297058,0.005552826475000577
09_trend_volatility,ALL,thinned144,4h,731,0.0001794958311433978,-6.579899291536684e-05,0.006605372946103749,0.006284676983924431,0.015441334768568337,0.6032831737346102,0.2954856361149111,0.08891928864569083,0.2694938440492476,0.29411764705882354,0.4363885088919289,80.0,125.0,155.0,-0.0004168913258697504,0.02917706802395109
09_trend_volatility,ALL,thinned144,12h,730,0.0012765360035479033,0.0012259799955774975,0.010079799823177304,0.009435466159830153,0.02361665269991515,0.7452054794520548,0.5,0.23424657534246576,0.4041095890410959,0.4123287671232877,0.18356164383561643,100.0,195.0,335.0,0.00027105640126501296,-0.020050464183254235
09_trend_volatility,bull_range12_Q1,full,15m,14935,2.9058054048139433e-05,-3.2817811573604416e-05,0.0006528119326858484,0.0006702250163393986,0.0016273021001616027,0.012253096752594577,0.001004352192835621,0.0002008704385671242,0.001004352192835621,0.0009373953799799129,0.9980582524271845,15.0,15.0,10.0,7.673563360288682e-06,-0.008721364744188132
09_trend_volatility,bull_range12_Q1,full,30m,14935,9.07349366975028e-05,-3.1341806859930266e-05,0.0009816933771369385,0.001009824840480178,0.0024516266559354385,0.044994978239035824,0.006427854034147975,0.0008034817542684968,0.006427854034147975,0.002946099765651155,0.9906260462002009,25.0,25.0,22.5,3.7608537601374614e-05,-0.02342742015968824
09_trend_volatility,bull_range12_Q1,full,1h,14935,0.0002202492653166716,-1.449197257941126e-05,0.001476790594030053,0.001493781633718494,0.00366591335362963,0.11610311349179779,0.024439236692333444,0.0036826247070639436,0.024439236692333444,0.008570472045530632,0.9669902912621359,40.0,45.0,50.0,0.00010538009775828971,-0.048155655967873204
09_trend_volatility,bull_range12_Q1,full,2h,14935,0.0003483039938706257,1.6811132770522264e-05,0.0023351276176215574,0.0022108981786093107,0.005596707225224715,0.2356210244392367,0.06930030130565785,0.012186139939738869,0.06869768998995648,0.03635754938064948,0.894944760629394,65.0,80.0,75.0,6.972327047705118e-05,-0.07674193026094916
09_trend_volatility,bull_range12_Q1,full,4h,14935,0.0004369316229822539,0.00014983448857908144,0.003679962746385712,0.0032393376003251317,0.00840938597162076,0.3900903916973552,0.1643789755607633,0.03675929025778373,0.1627050552393706,0.11643789755607634,0.720857047204553,100.0,140.0,155.0,0.00017164394969271246,-0.09034203864502724
09_trend_volatility,bull_range12_Q1,full,12h,14934,0.0012107600719965268,0.0006600898458871685,0.008098281648284078,0.006250947609117152,0.018042979574072582,0.6594348466586313,0.42346323824829246,0.17068434444890854,0.3848265702423999,0.2877326905048882,0.32744073925271194,190.0,315.0,410.0,-1.1062624267976773e-05,-0.053202655524865805
09_trend_volatility,bull_range12_Q1,thinned144,15m,117,0.00015873582080918374,3.077123484440669e-05,0.0007798572804436077,0.0007917503282369731,0.0019311430793345255,0.02564102564102564,0.0,0.0,0.0,0.0,1.0,15.0,,,7.126260977829979e-05,-0.009725716937023753
09_trend_volatility,bull_range12_Q1,thinned144,30m,117,0.00012061328805303365,-0.00016626016260168353,0.0012040939193256328,0.0012429580875942259,0.003190805921077216,0.08547008547008547,0.017094017094017096,0.0,0.017094017094017096,0.0,0.9829059829059829,22.5,22.5,,-9.730981814037865e-05,-0.01276125709981912
09_trend_volatility,bull_range12_Q1,thinned144,1h,117,8.24378317964022e-05,-0.0001220874823358864,0.002027243054848027,0.002009101352730247,0.0045222455738666975,0.1282051282051282,0.02564102564102564,0.0,0.02564102564102564,0.0,0.9743589743589743,30.0,25.0,,-2.2154119981854237e-06,-0.04695386701918101
09_trend_volatility,bull_range12_Q1,thinned144,2h,117,0.0002778690570111251,-2.059732446824114e-07,0.003556655182949564,0.003329979674796757,0.007573280989853941,0.3333333333333333,0.1452991452991453,0.0,0.1452991452991453,0.05128205128205128,0.8034188034188035,70.0,95.0,,5.2706164461846505e-05,-0.00014047495176033875
09_trend_volatility,bull_range12_Q1,thinned144,4h,117,-0.0006621165860429899,-0.00016093903845404434,0.004865186409630073,0.004229644735573634,0.011296788361222521,0.48717948717948717,0.21367521367521367,0.05982905982905983,0.20512820512820512,0.20512820512820512,0.5897435897435898,90.0,105.0,175.0,-0.0001391295773404133,-0.04791888875619271
09_trend_volatility,bull_range12_Q1,thinned144,12h,116,0.0006808982221819201,0.0020999451621257492,0.008834387857390769,0.005935020418550652,0.018270434281866442,0.7068965517241379,0.4224137931034483,0.1896551724137931,0.3620689655172414,0.3017241379310345,0.33620689655172414,140.0,255.0,317.5,0.001428792691970604,-0.07596026025002434
09_trend_volatility,bull_range12_Q2,full,15m,14500,4.6991936551049025e-05,-4.496425070632526e-05,0.001011220280271563,0.0010440562262629682,0.0023890341013482535,0.03427586206896552,0.005172413793103448,0.00013793103448275863,0.005172413793103448,0.0018620689655172414,0.9929655172413793,10.0,15.0,15.0,-4.472875772432161e-06,-0.004553303143920304
09_trend_volatility,bull_range12_Q2,full,30m,14500,9.325225637537845e-05,-0.00010617075443875024,0.0014726890985906627,0.0015374376222610509,0.003538210277281961,0.09386206896551724,0.017586206896551725,0.002,0.017517241379310346,0.00903448275862069,0.973448275862069,20.0,25.0,25.0,-3.722040997744536e-05,-0.01233803281452587
09_trend_volatility,bull_range12_Q2,full,1h,14500,0.0001369677170746181,-0.0001506197704486678,0.00217133698396188,0.0022186290083791027,0.00517544663871843,0.19827586206896552,0.05337931034482759,0.008620689655172414,0.05289655172413793,0.0336551724137931,0.913448275862069,35.0,40.0,45.0,-3.0747700110966836e-05,-0.019698340936068717
09_trend_volatility,bull_range12_Q2,full,2h,14500,0.0001906498722238061,-4.2255480866060235e-05,0.0033003057177726225,0.003192102835403443,0.007663036777479969,0.34958620689655173,0.12137931034482759,0.024482758620689656,0.11944827586206896,0.09089655172413794,0.7896551724137931,55.0,70.0,80.0,1.0656656840468681e-05,-0.025991344388836685
09_trend_volatility,bull_range12_Q2,full,4h,14500,0.00023376581574570106,-0.00015420290426937378,0.005195541073918286,0.004761640295653902,0.011649294069786544,0.5117931034482759,0.24062068965517242,0.06689655172413793,0.23427586206896553,0.19641379310344828,0.5693103448275862,80.0,120.0,152.5,-0.00013239344315574275,-0.018771231815432304
09_trend_volatility,bull_range12_Q2,full,12h,14498,0.0008122684133974781,0.00050668407918808,0.010452304690886205,0.009508188433934861,0.024474926081553057,0.7365843564629604,0.5173127327907298,0.24355083459787558,0.44599255069664784,0.40688370809766866,0.14712374120568356,135.0,260.0,385.0,-0.00016446839096706523,0.00796332492938212
09_trend_volatility,bull_range12_Q2,thinned144,15m,127,-0.0001243598236223125,-0.00012442375445187448,0.001090757434795142,0.0012582128838776185,0.002749716061928355,0.023622047244094488,0.007874015748031496,0.0,0.007874015748031496,0.0,0.9921259842519685,10.0,15.0,,-8.393237951798138e-05,-0.0018517011889922566
09_trend_volatility,bull_range12_Q2,thinned144,30m,127,-0.00012956701098882113,-0.000545406399001469,0.0016129438626131254,0.0020710736140527874,0.004286378962707521,0.10236220472440945,0.03937007874015748,0.007874015748031496,0.03937007874015748,0.015748031496062992,0.9448818897637795,25.0,30.0,30.0,-0.00047645605454016415,0.009514804546321264
09_trend_volatility,bull_range12_Q2,thinned144,1h,127,-0.00020712597690545858,-0.00048735262192856066,0.0022613116238996422,0.002883737763091032,0.00593975144032896,0.23622047244094488,0.06299212598425197,0.007874015748031496,0.06299212598425197,0.03937007874015748,0.8976377952755905,35.0,30.0,30.0,-0.0003674805515908597,-0.00960276667595468
09_trend_volatility,bull_range12_Q2,thinned144,2h,127,-0.0005187668062597006,-0.0002732360525081745,0.004065650405380872,0.004720153328434895,0.010109147913736445,0.41732283464566927,0.16535433070866143,0.031496062992125984,0.16535433070866143,0.14960629921259844,0.6850393700787402,55.0,70.0,102.5,-0.0002203239148016456,0.01991471045775578
09_trend_volatility,bull_range12_Q2,thinned144,4h,127,-0.000519313019620911,-0.0007123313187690217,0.007605325880621905,0.006147693659450226,0.016415719738161746,0.6141732283464567,0.33070866141732286,0.09448818897637795,0.3228346456692913,0.28346456692913385,0.3937007874015748,80.0,122.5,142.5,-0.0006905218576553906,0.06978755178489349
09_trend_volatility,bull_range12_Q2,thinned144,12h,127,0.0019260181424890473,0.00137061777155556,0.01052730672855362,0.008509813405795374,0.022602492227074632,0.7322834645669292,0.5354330708661418,0.2204724409448819,0.47244094488188976,0.3937007874015748,0.13385826771653545,100.0,192.5,285.0,0.0006994653014004149,0.03441171911462404
09_trend_volatility,bull_range12_Q3,full,15m,14114,2.3079663981343252e-05,-6.856085653489385e-05,0.0013203753396310303,0.0013868542287118202,0.003087932391116413,0.06220773699872467,0.008502196400736857,0.00049596145670965,0.008502196400736857,0.005668130933824571,0.9858296726654385,10.0,15.0,15.0,-2.8069481601000756e-05,-0.0012235205362868956
