timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
1h,DEVELOPMENT,2024-03,42,12,30,0.2857142857142857,-0.6322394509864113,1.2411488063554201,0.6205742451177707,-2.4939625024596017,-6.444572993406079,-2.398081733190338e-13,13.555427006593918,13.615995956055434,2.5174448091724813,0.15685611018116188
1h,DEVELOPMENT,2024-04,16,5,11,0.3125,-0.026794326285977332,0.4361244709394316,0.21806222877110568,-0.6809810259965147,-7.1255540194025935,12.874445980597397,12.874445980597404,12.874445980597397,1.4907251457769046,0.10377357378221197
1h,DEVELOPMENT,2024-05,34,10,24,0.29411764705882354,-0.25060371264037984,0.8655499799767906,0.4327749273374184,-1.5489286199545889,-8.674482639357182,11.325517360642793,11.325517360642818,11.325517360642793,2.2348574055372676,0.1648079381339122
1h,DEVELOPMENT,2024-06,13,3,10,0.23076923076923078,-0.3766783515167623,0.2846089310333943,0.14230437134709265,-0.8035916538972493,-9.478074293254432,-3.339550858072471e-13,10.521925706745572,10.484616407556041,1.0609056560955334,0.09322983807308545
1h,DEVELOPMENT,2024-07,29,11,18,0.3793103448275862,0.5400504048855157,0.6052311073185446,0.3026156886718416,-0.3677963911048706,-9.845870684359303,10.154129315640674,10.154129315640699,10.154129315640674,0.8773790193343114,0.08020053361988631
1h,DEVELOPMENT,2024-08,22,7,15,0.3181818181818182,-0.013085274444924327,0.4308498764930494,0.21542493497517984,-0.6593600859131536,-10.505230770272457,9.49476922972751,9.494769229727543,9.49476922972751,1.2204225863768539,0.11701070501941589
1h,VALIDATION,2024-09,23,8,15,0.34782608695652173,0.3497617688021406,0.8813801546552618,0.44069016476801204,-0.9723085506211331,-0.9723085506211331,19.027691449378835,19.027691449378864,19.027691449378835,1.6876082618222092,0.08438041309111047
1h,VALIDATION,2024-10,22,9,13,0.4090909090909091,1.1163943266941738,0.8382078147914347,0.4191041864942486,-0.1409176745915094,-1.1132262252126424,18.886773774787322,18.886773774787354,18.886773774787322,1.4369531974377203,0.07304239257384612
1h,VALIDATION,2024-11,50,15,35,0.3,-0.3732557254921114,1.8224513584843605,0.911225585928158,-3.1069326699046296,-4.220158895117272,-2.220446049250313e-13,15.779841104882713,15.680839546056474,4.787547933057917,0.2338996141216817
1h,VALIDATION,2024-12,29,8,21,0.27586206896551724,-0.5513032243061792,0.8698814145856042,0.43494056946694165,-1.8561252083587252,-6.076284103475998,13.92371589652397,13.923715896523987,13.92371589652397,1.8419134438238718,0.11683094940650388
