timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,15,4,11,0.26666666666666666,-0.44138177925376465,0.592795009942404,0.29639739462572656,-1.3305741838218952,-1.3305741838218952,18.669425816178094,18.669425816178105,18.669425816178094,2.1543314170543937,0.1034554616117168
5m,DEVELOPMENT,2024-02,2,1,1,0.5,0.20038069468549258,0.0743011040947434,0.037150602142542455,0.08892898844820679,-1.2416451953736884,18.7583548046263,18.75835480462631,18.7583548046263,0.371677871781678,0.01986782345356353
5m,DEVELOPMENT,2024-03,24,10,14,0.4166666666666667,1.2722524589559767,0.8816561857584825,0.4408284109422979,-0.050232137744803784,-1.2918773331184923,18.7081226668815,18.708122666881508,18.7081226668815,1.5570513948493705,0.08196945639791152
5m,DEVELOPMENT,2024-04,28,6,22,0.21428571428571427,-1.554947823362135,0.9373159791332625,0.46865760082962266,-2.9609214033250204,-4.252798736443513,15.747201263556477,15.747201263556493,15.747201263556477,3.5624436519716056,0.1888175334419107
5m,DEVELOPMENT,2024-05,8,4,4,0.5,0.6795145172081167,0.251550734554981,0.12577553715610454,0.3021882454970311,-3.9506104909464814,16.049389509053505,16.049389509053523,16.049389509053505,0.4504940081696063,0.028607877719336587
5m,DEVELOPMENT,2024-06,9,1,8,0.1111111111111111,-0.8626316351822245,0.2781191102977368,0.13905933949094385,-1.279810084970905,-5.230420575917386,14.769579424082606,14.769579424082618,14.769579424082606,1.3483506041791689,0.08365532061591786
5m,DEVELOPMENT,2024-07,14,5,9,0.35714285714285715,0.22747428160999533,0.4085921806674823,0.20429614720228587,-0.3854140462597729,-5.615834622177159,14.384165377822839,14.384165377822844,14.384165377822839,0.7116207463876059,0.04781457185085623
5m,DEVELOPMENT,2024-08,25,5,20,0.2,-1.1917278911163531,0.6600365948658901,0.3300179995009354,-2.1817824854831787,-7.797617107660338,12.202382892339664,12.202382892339664,12.202382892339664,2.377667522227844,0.16307676960103112
5m,VALIDATION,2024-09,6,3,3,0.5,0.6524702360854194,0.24353707292748691,0.12176869958128814,0.28716446357664444,0.28716446357664444,20.287164463576637,20.287164463576644,20.287164463576637,0.3720539982353479,0.018166208717334636
5m,VALIDATION,2024-10,5,3,2,0.6,0.8577890090172985,0.20440305862869637,0.10220174376159175,0.5511842066270104,0.8383486702036549,20.838348670203647,20.838348670203658,20.838348670203647,0.49810307258551134,0.02427553799931309
5m,VALIDATION,2024-11,9,2,7,0.2222222222222222,-0.5234526373071388,0.37141855138839885,0.18570914483102074,-1.0805803335265585,-0.24223166332290358,19.757768336677092,19.757768336677103,19.757768336677092,1.670984084902404,0.07797859866165914
5m,VALIDATION,2024-12,17,4,13,0.23529411764705882,-0.8279378615297729,0.6291356076653161,0.31456759684815283,-1.7716410660432418,-2.0138727293661454,-9.237055564881302e-14,17.986127270633855,17.931749938468794,2.2498724034210333,0.11337987578307514
15m,DEVELOPMENT,2024-01,10,4,6,0.4,0.4857374044086384,0.404814719016337,0.20240748094249505,-0.12148479555019379,-0.12148479555019379,-2.4868995751603507e-14,19.8785152044498,19.918648603140852,0.9646132234618641,0.0462870379835903
15m,DEVELOPMENT,2024-02,7,4,3,0.5714285714285714,1.0596650678958004,0.2815482220915432,0.14077437596202225,0.6373424698422347,0.515857674292041,20.515857674292032,20.515857674292036,20.515857674292032,0.3741337675208918,0.018230317083853222
15m,DEVELOPMENT,2024-03,19,5,14,0.2631578947368421,-0.656067416259119,0.7297258521094816,0.3648627620378332,-1.7506560304064338,-1.2347983561143927,18.765201643885607,18.7652016438856,18.765201643885607,2.6473803687467665,0.12694511327680327
15m,DEVELOPMENT,2024-04,24,4,20,0.16666666666666666,-1.8948388706824013,0.8163500158443439,0.40817453421242206,-3.119363420739167,-4.35416177685356,15.64583822314643,15.645838223146432,15.64583822314643,3.2924460829081,0.17385133889111126
15m,DEVELOPMENT,2024-05,9,1,8,0.1111111111111111,-0.8409413331650957,0.2711259891866393,0.13556278435797087,-1.2476301067097058,-5.601791883563266,14.39820811643672,14.398208116436729,14.39820811643672,1.5112001696584976,0.09498782999863563
15m,DEVELOPMENT,2024-06,14,4,10,0.2857142857142857,-0.20747388641765568,0.3871168408761796,0.19355836856959527,-0.7881490958634305,-6.389940979426696,13.61005902057329,13.610059020573297,13.61005902057329,1.4479339265693039,0.09920703773256924
15m,DEVELOPMENT,2024-07,20,2,18,0.1,-1.6364625981816203,0.4888622030553116,0.2444306924119789,-2.369755493648911,-8.759696473075607,-2.0250467969162855e-13,11.240303526924384,11.166101427647542,2.490518454049182,0.18239945078866635
15m,DEVELOPMENT,2024-08,20,6,14,0.3,-0.14143111722282,0.4255248830243268,0.21276240615436348,-0.7797184064015102,-9.539414879477118,10.460585120522875,10.460585120522875,10.460585120522875,1.0616601689942957,0.09503181824063371
