timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,60,20,40,0.3333333333333333,0.5353764723727492,2.282434889856522,1.1412175787722487,-2.888275996256022,-2.888275996256022,-1.0658141036401503e-13,17.111724003743976,17.084485413007723,4.370585012777383,0.20683211511653446
5m,DEVELOPMENT,2024-02,40,21,19,0.525,4.4784895754570115,1.4680991343969738,0.7340506868208119,2.276339754239226,-0.611936242016796,-1.8118839761882555e-13,19.388063757983215,19.415278625167907,0.9519208535229673,0.048976862753917674
5m,DEVELOPMENT,2024-03,89,34,55,0.38202247191011235,3.058972014904256,3.2925808103051795,1.6462911698954166,-1.87989996529634,-2.4918362073131357,-3.765876499528531e-13,17.508163792686855,17.698957896896044,4.841054767447247,0.23365041386697055
5m,DEVELOPMENT,2024-04,77,20,57,0.2597402597402597,-2.0728833094659493,2.222427199458544,1.1112130815083163,-5.406523590432809,-7.898359797745945,12.101640202254034,12.10164020225404,12.101640202254034,5.585749311747334,0.3158040539179422
5m,DEVELOPMENT,2024-05,51,16,35,0.3137254901960784,-0.07214446663862072,1.1614313050743383,0.5807156345009871,-1.814291406213946,-9.71265120395989,-5.453415496958769e-13,10.28734879604009,10.373047614385628,2.044273053855667,0.1658460431720736
5m,DEVELOPMENT,2024-06,41,13,28,0.3170731707317073,-0.03898579434550303,0.7888263589100492,0.3944131697085279,-1.2222253229640803,-10.93487652692397,9.065123473076014,9.065123473076012,9.065123473076014,2.1689275519356723,0.20089341493555954
5m,DEVELOPMENT,2024-07,69,21,48,0.30434782608695654,-0.28606329219985505,1.0943627079441736,0.5471812824561999,-1.9276072826002284,-12.862483809524198,-6.448175327022909e-13,7.1375161904757825,7.098921220927996,1.9730125064603534,0.21764871844496378
5m,DEVELOPMENT,2024-08,79,18,61,0.22784810126582278,-1.2728228358026488,0.8882558624200212,0.4441276130042501,-2.60520631122692,-15.467690120751119,-7.025491299827991e-13,4.532309879248864,4.508133962893581,2.6917018900483702,0.3776981795578592
5m,VALIDATION,2024-09,53,17,36,0.32075471698113206,-0.06088246505851577,1.904370284676782,0.95218512711767,-2.9174378768529676,-2.9174378768529676,-9.592326932761353e-14,17.082562123147024,17.098745967304485,3.2864523191866333,0.16432261595933167
5m,VALIDATION,2024-10,44,20,24,0.45454545454545453,3.035391446516862,1.5013295862381704,0.7506655519668729,0.7833963083118187,-2.134041568541149,17.86595843145887,17.865958431458843,17.86595843145887,1.5730066096559625,0.0907261076661927
5m,VALIDATION,2024-11,56,22,34,0.39285714285714285,2.18506619095912,1.992879361705415,0.9964402271191641,-0.804253397865459,-2.938294966406608,-2.7711166694643907e-13,17.06170503359339,17.063517774726733,1.9861517041075665,0.10564664494636584
5m,VALIDATION,2024-12,71,23,48,0.323943661971831,0.12417633172536374,2.1861104726529437,1.093055267370437,-3.154989408298017,-6.093284374704625,-3.9612757518625585e-13,13.906715625295378,13.864671549686287,4.014939320862128,0.22841116282449797
15m,DEVELOPMENT,2024-01,31,8,23,0.25806451612903225,-1.0871132046534724,1.1352458817409772,0.5676226690921243,-2.789981755486574,-2.789981755486574,-6.394884621840902e-14,17.210018244513424,17.176512343160624,4.0028219227043635,0.1963498347377809
15m,DEVELOPMENT,2024-02,18,9,9,0.5,1.6929821840681676,0.6273139939670022,0.313657420229007,0.7520107698721583,-2.0379709856144155,17.96202901438558,17.962029014385582,17.96202901438558,0.6566313780348381,0.03636998540344651
15m,DEVELOPMENT,2024-03,39,12,27,0.3076923076923077,-0.26343363909585704,1.2970976105044214,0.6485487393937153,-2.209079988993994,-4.24705097460841,15.75294902539158,15.752949025391585,15.75294902539158,3.353060909844583,0.18277280847986335
15m,DEVELOPMENT,2024-04,55,13,42,0.23636363636363636,-1.8603309772754357,1.4986932209754533,0.749346145404904,-4.108370343655793,-8.355421318264202,11.644578681735787,11.644578681735796,11.644578681735787,4.108370343655793,0.260800078577901
15m,DEVELOPMENT,2024-05,35,11,24,0.3142857142857143,-0.029508210500194337,0.795114858781194,0.3975574220135025,-1.222180491294891,-9.577601809559093,-2.9309887850104133e-13,10.422398190440898,10.490658363280586,1.6240622551100525,0.13508300874489626
15m,DEVELOPMENT,2024-06,31,8,23,0.25806451612903225,-0.546862243018449,0.604701955789675,0.30235084117924427,-1.4539150399873684,-11.031516849546462,8.96848315045352,8.968483150453535,8.96848315045352,2.1824314807449063,0.1995475402187065
15m,DEVELOPMENT,2024-07,43,8,35,0.18604651162790697,-1.342816548013495,0.6581804074505562,0.32908986802110857,-2.3300868234851597,-13.36160367303162,-3.810285420513537e-13,6.6383963269683735,6.59457340509504,2.4720188627301596,0.2726943733901553
15m,DEVELOPMENT,2024-08,43,12,31,0.27906976744186046,-0.350890460647794,0.5003989840230263,0.25019940428887233,-1.1014888489596926,-14.463092521991314,-4.1033842990145786e-13,5.536907478008682,5.532551959838825,1.1753134871690518,0.17813616412978844
15m,VALIDATION,2024-09,30,11,19,0.36666666666666664,0.7857671525172694,1.1503953790906805,0.5751978859870622,-0.9398261125604732,-0.9398261125604732,19.060173887439515,19.060173887439536,19.060173887439515,1.9698353340058752,0.09731941127789451
15m,VALIDATION,2024-10,29,12,17,0.41379310344827586,1.5620367897951581,1.1139318135498641,0.5569662972840818,-0.10886132103878732,-1.0486874335992606,-1.3145040611561853e-13,18.95131256640074,18.94941047986619,1.4542089370073583,0.07189707552518905
15m,VALIDATION,2024-11,33,14,19,0.42424242424242425,1.9501786379577097,1.2523186093518115,0.6261597922204853,0.0717002363854127,-0.976987197213848,-2.0961010704922955e-13,19.023012802786152,18.960682112568744,1.7706163686768193,0.08834176479592647
15m,VALIDATION,2024-12,44,11,33,0.25,-1.5690993534135225,1.4973759915655185,0.748687603507841,-3.815162948486882,-4.79215014570073,-2.9665159217984183e-13,15.207849854299269,15.186478213385188,4.64495529581696,0.24088067485003398
1h,DEVELOPMENT,2024-01,9,1,8,0.1111111111111111,-1.0834040921986912,0.3409571755728217,0.17047831693536528,-1.5948395847068781,-1.5948395847068781,18.40516041529313,18.405160415293118,18.40516041529313,1.9483182694941164,0.09741591347470582
1h,DEVELOPMENT,2024-02,5,3,2,0.6,0.781554960049051,0.18766862225826958,0.09383450651786396,0.5000518312729174,-1.0947877534339607,18.90521224656605,18.905212246566034,18.90521224656605,0.4219548474048551,0.022453734343550462
