timeframe,period_role,trade_id,status,symbol,side,signal_timestamp,entry_timestamp,entry_reference_price,entry_price,exit_timestamp,exit_reference_price,exit_price,quantity,position_value,risk_amount,stop_loss,take_profit,exit_reason,gross_pnl,entry_fee,exit_fee,entry_slippage,exit_slippage,slippage,net_pnl,R,holding_time
5m,DEVELOPMENT,1,CLOSED,BTCUSDT,LONG,2024-01-03 12:15:00+00:00,2024-01-03 12:20:00+00:00,42074.0,42095.037,2024-01-03 15:50:00+00:00,42936.937739999994,42915.469271129994,0.00047464075111799963,19.980019980019986,0.19980019980019986,41674.08663,42936.937739999994,TP,0.4095854170816662,0.019980019980019987,0.020369430569430573,0.009985017481267755,0.010189810189810158,0.020174827671077915,0.34906113886113777,1.747050999999994,0 days 03:30:00
5m,DEVELOPMENT,2,CLOSED,BTCUSDT,LONG,2024-01-05 01:55:00+00:00,2024-01-05 02:00:00+00:00,43376.0,43397.687999999995,2024-01-05 09:05:00+00:00,44265.64176,44243.50893912,0.00046842892659292566,20.328732406454687,0.2032873240645469,42963.71111999999,44265.64176,TP,0.4167339346890405,0.020328732406454688,0.02072493940105649,0.010159286559944863,0.010367653527290426,0.02052694008723529,0.3551533227942941,1.7470510000000168,0 days 07:05:00
5m,DEVELOPMENT,3,CLOSED,BTCUSDT,LONG,2024-02-29 17:55:00+00:00,2024-02-29 18:00:00+00:00,60982.35,61012.841174999994,2024-02-29 18:50:00+00:00,60402.71276324999,60372.51140686837,0.00033900291368827107,20.683530930724714,0.20683530930724714,60402.71276324999,62233.097998499994,SL,-0.1964987121404709,0.020683530930724715,0.020466457273606756,0.010336597166777465,0.010238347810707628,0.02057494497748509,-0.2582236453222875,-1.2484505000000006,0 days 00:50:00
5m,DEVELOPMENT,4,CLOSED,BTCUSDT,LONG,2024-04-13 20:30:00+00:00,2024-04-13 20:35:00+00:00,62513.0,62544.256499999996,2024-04-13 20:45:00+00:00,61918.813935,61887.854528032505,0.00032657779297579585,20.425565251082073,0.20425565251082073,61918.813935,63795.14163,SL,-0.19404797372467333,0.020425565251082075,0.02021119894377197,0.010207678786146613,0.010110654799283381,0.020318333585429994,-0.2550030715049574,-1.2484504999999853,0 days 00:10:00
5m,DEVELOPMENT,5,CLOSED,BTCUSDT,LONG,2024-04-19 02:35:00+00:00,2024-04-19 02:40:00+00:00,60229.37,60259.484684999996,2024-04-19 03:00:00+00:00,61464.674378699994,61433.94204151065,0.00033473264886583554,20.170816927900297,0.20170816927900298,59656.88983815,61464.674378699994,TP,0.41349670683781337,0.0201708169279003,0.020563946149825076,0.010080368279807964,0.010287116633226985,0.02036748491303495,0.35239445884705306,1.7470510000000081,0 days 00:20:00
5m,DEVELOPMENT,6,CLOSED,BTCUSDT,LONG,2024-05-01 08:10:00+00:00,2024-05-01 08:15:00+00:00,57347.3,57375.97365,2024-05-01 08:20:00+00:00,56802.213913499996,56773.81280654325,0.0003576908249003792,20.52285934433092,0.2052285934433092,56802.213913499996,58523.493123,SL,-0.19497229192190688,0.020522859344330922,0.020307471935512165,0.010256301521403683,0.010158815375443653,0.020415116896847336,-0.2562177400985973,-1.248450500000006,0 days 00:05:00
5m,DEVELOPMENT,7,CLOSED,BTCUSDT,LONG,2024-05-10 15:15:00+00:00,2024-05-10 15:20:00+00:00,61052.01,61082.536005,2024-05-10 16:05:00+00:00,60471.71064495,60441.47478962753,0.00033179528702527455,20.26689756601064,0.20266897566010642,60471.71064495,62304.1867251,SL,-0.19254059106939753,0.02026689756601064,0.020054196476055365,0.01012838459070987,0.01003211429517342,0.02016049888588329,-0.25302218399734683,-1.2484504999999957,0 days 00:45:00
5m,DEVELOPMENT,8,CLOSED,BTCUSDT,LONG,2024-06-24 09:45:00+00:00,2024-06-24 09:50:00+00:00,61314.14,61344.79706999999,2024-06-24 15:55:00+00:00,60731.349099299994,60700.983424750346,0.0003262563266545644,20.014128151427883,0.20014128151427885,60731.349099299994,62571.69301139999,SL,-0.19013921847008872,0.020014128151427883,0.019804079876478645,0.010002063044189834,0.00990699343495623,0.019909056479146064,-0.2498664829771413,-1.2484504999999957,0 days 06:05:00
5m,DEVELOPMENT,9,CLOSED,BTCUSDT,LONG,2024-07-04 02:10:00+00:00,2024-07-04 02:15:00+00:00,58721.99,58751.35099499999,2024-07-04 07:55:00+00:00,58163.83748504999,58134.75556630747,0.0003364094774092753,19.764511285316853,0.19764511285316855,58163.83748504999,59926.378014899994,SL,-0.18776779586900505,0.019764511285316855,0.019557082739377455,0.009877316984164816,0.009783433086230918,0.019660750070395736,-0.24675013996409512,-1.2484505000000021,0 days 05:40:00
5m,DEVELOPMENT,10,CLOSED,BTCUSDT,LONG,2024-07-05 03:15:00+00:00,2024-07-05 03:20:00+00:00,55590.91,55618.705455,2024-07-05 04:10:00+00:00,55062.518400450004,55034.98714124978,0.0003509252415948574,19.518007648989087,0.19518007648989089,55062.518400450004,56731.0795641,SL,-0.1854259497287766,0.01951800764898909,0.01931316615871295,0.00975412676111381,0.009661413786248843,0.01941554054736265,-0.2436726640838413,-1.2484504999999937,0 days 00:50:00
