timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,VALIDATION,2024-11,1,0,1,0.0,-0.18981518231893085,0.03975034965034965,0.019875127371378393,-0.24944065934065893,-0.24944065934065893,19.75055934065934,19.75055934065934,19.75055934065934,0.43678267633388757,0.021636462886803733
5m,VALIDATION,2024-12,0,0,0,,0.0,0.0,0.0,0.0,-0.24944065934065893,19.75055934065934,19.75055934065934,19.75055934065934,0.0,0.0
15m,DEVELOPMENT,2024-01,1,0,1,0.0,-0.18981518231893207,0.03975034965034965,0.019875127371378483,-0.2494406593406602,-0.2494406593406602,19.75055934065934,19.75055934065934,19.75055934065934,0.24944065934066018,0.012472032967033008
15m,DEVELOPMENT,2024-02,0,0,0,,0.0,0.0,0.0,0.0,-0.2494406593406602,19.75055934065934,19.75055934065934,19.75055934065934,0.0,0.0
15m,DEVELOPMENT,2024-03,0,0,0,,0.0,0.0,0.0,0.0,-0.2494406593406602,19.75055934065934,19.75055934065934,19.75055934065934,0.0,0.0
15m,DEVELOPMENT,2024-04,3,1,2,0.3333333333333333,0.02189292194251266,0.11687806202045864,0.058439036483450765,-0.15342417656139673,-0.4028648359020569,19.597135164097935,19.597135164097946,19.597135164097935,0.6236215771492866,0.0313846844659722
15m,DEVELOPMENT,2024-05,2,0,2,0.0,-0.36966368393084037,0.07741351618859232,0.03870666567837129,-0.48578386579780397,-0.8886487016998609,19.11135129830013,19.111351298300143,19.11135129830013,0.7511876341446246,0.03781931588401251
15m,DEVELOPMENT,2024-06,3,1,2,0.3333333333333333,0.021184378374959123,0.1130954148594218,0.05654771272579782,-0.1484587492102605,-1.0371074509101215,18.96289254908987,18.962892549089883,18.96289254908987,0.8265587205669753,0.04276362228352849
15m,DEVELOPMENT,2024-07,1,0,1,0.0,-0.17997224532499054,0.03768908046041668,0.018844495237145938,-0.23650582102255313,-1.2736132719326747,18.726386728067315,18.72638672806733,18.726386728067315,0.33400109610473905,0.01752331060552528
15m,DEVELOPMENT,2024-08,3,3,0,1.0,1.1707049420177726,0.11532954835773529,0.05766506685509738,0.99771032680494,-0.2759029451277347,19.724097054872253,19.72409705487227,19.724097054872253,0.23283874080975053,0.012341853171566722
15m,VALIDATION,2024-09,0,0,0,,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
15m,VALIDATION,2024-10,1,1,0,1.0,0.40958541708166873,0.040349450549450556,0.020174827671077068,0.3490611388611411,0.3490611388611411,20.34906113886114,20.349061138861142,20.34906113886114,0.09910521707637443,0.004902288551705573
15m,VALIDATION,2024-11,0,0,0,,0.0,0.0,0.0,0.0,0.3490611388611411,20.34906113886114,20.349061138861142,20.34906113886114,0.0,0.0
15m,VALIDATION,2024-12,1,1,0,1.0,0.4167339346890403,0.04105367180751118,0.020526940087236337,0.3551533227942928,0.7042144616554339,20.70421446165543,20.704214461655436,20.70421446165543,0.3604036061296654,0.017538844998496922
1h,DEVELOPMENT,2024-01,0,0,0,,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
1h,DEVELOPMENT,2024-02,0,0,0,,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
1h,DEVELOPMENT,2024-03,0,0,0,,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
1h,DEVELOPMENT,2024-04,2,0,2,0.0,-0.37726298342633846,0.07900493162940905,0.03950237149895317,-0.4957702865547007,-0.4957702865547007,19.504229713445294,19.5042297134453,19.504229713445294,0.49577028655470556,0.024788514327735277
1h,DEVELOPMENT,2024-05,1,0,1,0.0,-0.1851099459523974,0.03876499753850948,0.019382452491765997,-0.24325739598267287,-0.7390276825373736,19.260972317462617,19.260972317462628,19.260972317462617,0.28189750803947433,0.014424570728686819
1h,DEVELOPMENT,2024-06,1,0,1,0.0,-0.1828012486039544,0.038281519211242246,0.019140713905306028,-0.24022348172050267,-0.9792511642578763,19.020748835742115,19.020748835742125,19.020748835742115,0.29602197871704305,0.015324609975465572
1h,DEVELOPMENT,2024-07,1,0,1,0.0,-0.18052134540494882,0.037804070841611526,0.01890199029046767,-0.23722740653702803,-1.2164785707949044,18.783521429205084,18.7835214292051,18.783521429205084,0.23722740653703056,0.012472032967033019
1h,DEVELOPMENT,2024-08,1,0,1,0.0,-0.1782698772338066,0.03733257722378691,0.018666244044420757,-0.2342686985020143,-1.4507472692969188,18.54925273070307,18.549252730703085,18.54925273070307,0.2342686985020137,0.012472032967032845
1h,VALIDATION,2024-09,1,0,1,0.0,-0.189815182318931,0.03975034965034965,0.01987512737137793,-0.2494406593406586,-0.2494406593406586,19.75055934065934,19.75055934065934,19.75055934065934,0.290992244017108,0.014519446899490432
1h,VALIDATION,2024-10,1,1,0,1.0,0.40447705425700997,0.03984621087199615,0.01992320655526001,0.34470763682975386,0.09526697748909527,20.095266977489093,20.095266977489093,20.095266977489093,0.3253787038522731,0.016296311637007416
1h,VALIDATION,2024-11,0,0,0,,0.0,0.0,0.0,0.0,0.09526697748909527,20.095266977489093,20.095266977489093,20.095266977489093,0.0,0.0
1h,VALIDATION,2024-12,0,0,0,,0.0,0.0,0.0,0.0,0.09526697748909527,20.095266977489093,20.095266977489093,20.095266977489093,0.0,0.0
