period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
2024,377,102,275,0.27055702917771884,7.49941271941499,11.654561904355608,5.82728282703036,-9.982432011970978,-9.982432011970978,10.017567988028992,10.017567988029011,10.017567988028992,13.13058655158341,0.5747620214376848
