timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,44,12,32,0.2727272727272727,-1.0872693983637056,1.6262143904986963,0.8131069234319145,-3.5265907122943165,-3.5265907122943165,16.473409287705667,16.473409287705685,16.473409287705667,4.411504563278548,0.2128402743817048
5m,DEVELOPMENT,2024-02,36,16,20,0.4444444444444444,2.258086913781744,1.2180144677394973,0.6090077983914123,0.43106464765083474,-3.0955260646434817,16.90447393535651,16.904473935356513,16.90447393535651,1.7293706368563022,0.09670802337627127
5m,DEVELOPMENT,2024-03,58,21,37,0.3620689655172414,1.2796117606420514,1.9358634848733731,0.9679320623395407,-1.6241837865708622,-4.719709851214343,-2.877698079828406e-13,15.280290148785634,15.514668244932867,3.2235018290700452,0.17556899702331383
5m,DEVELOPMENT,2024-04,41,11,30,0.2682926829268293,-0.8518066163952714,1.1626840124087072,0.5813417932526267,-2.5958324220566054,-7.315542273270949,12.684457726729025,12.68445772672903,12.684457726729025,3.529355027633546,0.22199242578952202
5m,DEVELOPMENT,2024-05,43,15,28,0.3488372093023256,0.47035224336484516,1.0558726552582154,0.5279364452171105,-1.113456857110481,-8.42899913038143,11.571000869618535,11.571000869618553,11.571000869618535,1.8613378668685066,0.1397440066922476
5m,DEVELOPMENT,2024-06,22,6,16,0.2727272727272727,-0.32600805591791887,0.4957209939390821,0.24786041546750237,-1.0695894653245033,-9.498588595705932,10.501411404294043,10.501411404294048,10.501411404294043,1.932821778825554,0.15859070927506114
5m,DEVELOPMENT,2024-07,44,17,27,0.38636363636363635,0.9240507467294128,0.9222180045807251,0.4611092333030051,-0.45927649115431735,-9.95786508686025,10.042134913139712,10.042134913139732,10.042134913139712,1.200792369458167,0.1068042458405639
5m,DEVELOPMENT,2024-08,50,14,36,0.28,-0.5454502721130019,0.9021879232955963,0.45109382528517655,-1.8987320206937746,-11.856597107554025,-5.577760475716786e-13,8.143402892445959,8.105634648136542,2.015726663106701,0.19962734989550415
5m,VALIDATION,2024-09,35,10,25,0.2857142857142857,-0.6601072597058331,1.3103530214393635,0.6551763456928037,-2.625636626838,-2.625636626838,17.37436337316199,17.374363373162005,17.37436337316199,2.813350260994394,0.13961018734670594
5m,VALIDATION,2024-10,35,11,24,0.3142857142857143,-0.14199107576557285,1.1210471217568923,0.5605235253806158,-1.823561722903081,-4.4491983497410805,15.550801650258906,15.55080165025892,15.550801650258906,2.1340484456971733,0.12282743257192474
5m,VALIDATION,2024-11,44,19,25,0.4318181818181818,2.345255089594397,1.4069702488070073,0.7034857107171937,0.2347991300701962,-4.214399219670884,-2.042810365310288e-13,15.785600780329114,15.708725597280722,2.486410045209775,0.1428768281226376
5m,VALIDATION,2024-12,40,10,30,0.25,-1.2073882362938395,1.132711776811034,0.566355586558397,-2.9064555996632704,-7.120854819334155,12.879145180665832,12.879145180665835,12.879145180665832,3.0087719792955117,0.1902670532756646
15m,DEVELOPMENT,2024-01,42,13,29,0.30952380952380953,-0.24982663755298493,1.5641000221012196,0.7820499485938672,-2.5959766082480717,-2.5959766082480717,17.404023391751902,17.40402339175194,17.404023391751902,3.5694471063457307,0.17496594242759825
15m,DEVELOPMENT,2024-02,36,16,20,0.4444444444444444,2.331886360465401,1.2509796474181807,0.6254904066806066,0.4554163063666136,-2.1405603018814583,17.85943969811851,17.859439698118553,17.85943969811851,1.7037814879624733,0.09379726476195922
15m,DEVELOPMENT,2024-03,56,17,39,0.30357142857142855,-0.3864463275562,1.8549397934473635,0.9274698001120074,-3.168855921115571,-5.309416222997029,-2.9665159217984183e-13,14.690583777002976,14.949841556579477,4.107227908736917,0.21972046691872293
15m,DEVELOPMENT,2024-04,29,8,21,0.27586206896551724,-0.5042639268153162,0.815824024880199,0.4079118863740669,-1.727999838069582,-7.037416061066612,12.962583938933344,12.962583938933392,12.962583938933344,2.7850945308335984,0.18054304796684037
15m,DEVELOPMENT,2024-05,41,16,25,0.3902439024390244,1.1867011520514559,1.1043810205330118,0.5521908069417387,-0.46987067542329464,-7.507286736489906,12.49271326351005,12.492713263510094,12.49271326351005,1.8879152466631286,0.1312818313419038
15m,DEVELOPMENT,2024-06,15,6,9,0.4,0.45397855967469114,0.3784206823595874,0.18921045467441353,-0.11365257735930981,-7.620939313849216,12.379060686150742,12.379060686150781,12.379060686150742,1.094219330551251,0.08315808274207871
15m,DEVELOPMENT,2024-07,34,12,22,0.35294117647058826,0.37878129164987173,0.7987508961538041,0.399375542772181,-0.8193451472761134,-8.44028446112533,11.559715538874624,11.55971553887467,11.559715538874624,1.2443939652601799,0.10028901564008202
15m,DEVELOPMENT,2024-08,52,11,41,0.21153846153846154,-1.6835565302881592,1.0117402775758242,0.5058697178987225,-3.201166525762706,-11.641450986888035,-5.151434834260726e-13,8.358549013111967,8.32653875500638,3.252234612601738,0.28134209718783043
15m,VALIDATION,2024-09,29,10,19,0.3448275862068966,0.38517031439108484,1.1012988794584406,0.5506495360217356,-1.2667781010890913,-1.2667781010890913,18.7332218989109,18.7332218989109,18.7332218989109,2.1741781045045165,0.10657689386238847
15m,VALIDATION,2024-10,32,14,18,0.4375,2.0949736897517357,1.1910738567572807,0.5955374521219967,0.30836238087245826,-0.958415720216633,19.04158427978336,19.04158427978336,19.04158427978336,0.9568756540716841,0.05099202621057209
15m,VALIDATION,2024-11,44,15,29,0.3409090909090909,0.5279128204864569,1.61069737465116,0.8053488193037022,-1.888133373468405,-2.846549093685038,17.15345090631497,17.153450906314955,17.15345090631497,2.7779088832986716,0.14132079879114376
15m,VALIDATION,2024-12,39,10,29,0.2564102564102564,-1.1537403232891492,1.2185417886973915,0.6092706059135565,-2.981552717900097,-5.828101811585135,14.171898188414868,14.17189818841486,14.171898188414868,3.2905388797473805,0.1901114577790059
1h,DEVELOPMENT,2024-01,35,11,24,0.3142857142857143,-0.15151380208149937,1.2984180018948266,0.6492089630688923,-2.099140767045218,-2.099140767045218,17.900859232954755,17.90085923295478,17.900859232954755,2.820468515433138,0.14078442781203684
1h,DEVELOPMENT,2024-02,37,14,23,0.3783783783783784,1.1810307802693107,1.3287282822936783,0.6643644364044649,-0.8120619384288326,-2.91120270547405,17.088797294525918,17.088797294525946,17.088797294525918,2.069156993247905,0.10800511172366636
1h,DEVELOPMENT,2024-03,50,13,37,0.26,-1.343160180271842,1.5303401716827516,0.7651697500512546,-3.6386701020058485,-6.549872807479899,-2.433608869978343e-13,13.4501271925201,13.578564382358502,4.43302143789829,0.25141977794217896
1h,DEVELOPMENT,2024-04,23,4,19,0.17391304347826086,-1.230415789157021,0.5758565564826282,0.2879279706373392,-2.0942003162769884,-8.644073123756886,11.35592687624308,11.355926876243112,11.35592687624308,2.198415926163106,0.16219273469849382
1h,DEVELOPMENT,2024-05,33,10,23,0.30303030303030304,-0.13068135959814894,0.7395923214151549,0.36979612803720174,-1.2400698090505056,-9.884142932807391,10.11585706719257,10.115857067192605,10.11585706719257,2.053849623814509,0.168767389055664
1h,DEVELOPMENT,2024-06,9,2,7,0.2222222222222222,-0.2594097499981693,0.17676790112710203,0.08838388571110503,-0.5245615368363765,-10.408704469643768,9.591295530356186,9.591295530356229,9.591295530356186,0.8416862151060229,0.08212232380939852
1h,DEVELOPMENT,2024-07,32,10,22,0.3125,-0.08007407373844776,0.5729278020559061,0.2864638810094079,-0.9394657568037618,-11.348170226447529,8.651829773552421,8.651829773552466,8.651829773552421,1.0460159614979663,0.1078957733225141
