timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,29,8,21,0.27586206896551724,-0.6996795268119207,1.1018985128597913,0.5509490815099567,-2.3525271211816685,-2.3525271211816685,17.64747287881832,17.64747287881834,17.64747287881832,2.8951091862501386,0.1409320978774676
5m,DEVELOPMENT,2024-02,31,16,15,0.5161290322580645,3.377599226350581,1.162000238000892,0.5810009634001974,1.6345980249494918,-0.7179290962321767,19.282070903767817,19.282070903767835,19.282070903767817,1.5800779811092127,0.08020463430672113
5m,DEVELOPMENT,2024-03,34,15,19,0.4411764705882353,2.42645472634451,1.3437987898090857,0.671900001518155,0.4107559350172696,-0.3071731612149071,-1.9539925233402755e-13,19.69282683878509,19.666790199145794,2.4441601748112696,0.11653966475793252
5m,DEVELOPMENT,2024-04,37,7,30,0.1891891891891892,-2.495046614030729,1.2956876280871492,0.6478431902818476,-4.438577432399726,-4.745750593614633,-2.611244553918368e-13,15.254249406385366,15.274530544888126,4.697308113552003,0.2390008906348745
5m,DEVELOPMENT,2024-05,37,13,24,0.35135135135135137,0.5178448151733497,1.092097453113451,0.5460488560178638,-1.1203014939579652,-5.866052087572598,-3.1441516057384433e-13,14.133947912427402,14.047411933222637,1.4370021714778218,0.0931796251067279
5m,DEVELOPMENT,2024-06,19,7,12,0.3684210526315789,0.38210413618297046,0.5285341353656854,0.2642671632088483,-0.4106971623915634,-6.276749249964161,-3.3928415632544784e-13,13.723250750035836,13.882853767134515,1.289946497860452,0.08769836819444052
5m,DEVELOPMENT,2024-07,41,13,28,0.3170731707317073,-0.026418262178867252,1.0693478042827227,0.5346738955367473,-1.6304399619983372,-7.907189211962498,12.092810788037532,12.092810788037497,12.092810788037532,2.0061248453149236,0.14228909880042526
5m,DEVELOPMENT,2024-08,25,7,18,0.28,-0.33884194215124186,0.5761579365256089,0.28807888355228806,-1.2030787622291388,-9.110267974191636,-4.298783551348606e-13,10.889732025808359,10.843809003119652,1.5191278128298134,0.12376582006145154
5m,VALIDATION,2024-09,31,11,20,0.3548387096774194,0.6289461681951647,1.2043274937337851,0.602163904103373,-1.1775452296419935,-1.1775452296419935,18.822454770357975,18.822454770358004,18.822454770357975,2.0476895083589604,0.09965442859358242
5m,VALIDATION,2024-10,32,14,18,0.4375,2.090138184248909,1.1868709621614213,0.5934360036151872,0.3098312184723009,-0.8677140111696926,19.132285988830283,19.1322859888303,19.132285988830283,1.370626628722814,0.07251803024582519
5m,VALIDATION,2024-11,34,16,18,0.47058823529411764,3.0759659978263474,1.3841889219955215,0.6920952299891816,0.9996818458416443,0.13196783467195172,-2.2026824808563106e-13,20.131967834671944,19.99664265349961,2.061948109259159,0.0953068508990317
5m,VALIDATION,2024-12,35,7,28,0.2,-2.25324578968731,1.2586148407519129,0.6293068570644424,-4.141167487503665,-4.009199652831714,15.99080034716825,15.990800347168276,15.99080034716825,4.309193556293437,0.2136830134963549
15m,DEVELOPMENT,2024-01,20,6,14,0.3,-0.20109916649866563,0.7908418125743328,0.39542085601233584,-1.3873618350853345,-1.3873618350853345,18.612638164914664,18.612638164914664,18.612638164914664,2.2050059908524204,0.1059200538905153
15m,DEVELOPMENT,2024-02,26,12,14,0.46153846153846156,2.11035988583283,1.0043945401388208,0.5021977976593271,0.6037675480346822,-0.7835942870506523,19.21640571294934,19.21640571294933,19.21640571294934,1.6965667831270856,0.08343810267431272
