investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
02_day_of_week,ALL,full,15m,105356,2.6604732987983238e-05,2.1557563012919445e-05,0.0011603567363716039,0.0011700056227077482,0.0028359686191275196,0.06434374881354646,0.010013667944872622,0.0008352632977713657,0.009833327005581078,0.01272827366262956,0.9774383993317893,10.0,10.0,15.0,0.0,0.0
02_day_of_week,ALL,full,30m,105353,5.308943175311667e-05,3.548954545684602e-05,0.00171414595475472,0.00170444169709294,0.004114255953880956,0.13407306863591925,0.028333317513502227,0.0030943589646236936,0.027820754985619773,0.03326910481903695,0.9389101401953432,20.0,20.0,25.0,0.0,0.0
02_day_of_week,ALL,full,1h,105347,0.00010614989178753659,8.094419309090384e-05,0.0024871751319268665,0.0024545105677501455,0.005964558244337473,0.2402726228558953,0.06781398616002354,0.011220063219645552,0.06621925636230742,0.07424985998652074,0.8595308836511718,30.0,35.0,45.0,0.0,0.0
02_day_of_week,ALL,full,2h,105335,0.00021194924661925829,0.00021614316602058814,0.003640567382546145,0.0035448860238828095,0.008650291437303961,0.37930412493473203,0.139649689087198,0.03102482555655765,0.13398205724592965,0.14237432952010254,0.7236436132339679,45.0,65.0,75.0,0.0,0.0
02_day_of_week,ALL,full,4h,105311,0.0004229280200326158,0.0003510923329543836,0.005373682096315058,0.005147606171464925,0.012780234886292348,0.5265546808975321,0.25729505939550473,0.07657319748174454,0.2403167760252965,0.24153222360437182,0.5181510003703317,70.0,115.0,145.0,0.0,0.0
02_day_of_week,ALL,full,12h,105215,0.001272320268850582,0.0009549235943124845,0.010239391630176842,0.00955178070313134,0.024008709923462837,0.7355795276338926,0.5093380221451314,0.2368673668203203,0.42416005322435013,0.402528156631659,0.17331179014399087,115.0,240.0,355.0,0.0,0.0
02_day_of_week,ALL,thinned144,15m,731,0.00010122006236362018,4.7368333795150264e-05,0.0012328879770018286,0.001187429742141588,0.0028517105425532076,0.06976744186046512,0.006839945280437756,0.0013679890560875513,0.006839945280437756,0.006839945280437756,0.9863201094391245,15.0,15.0,15.0,2.581077078223082e-05,-0.002993381725143322
02_day_of_week,ALL,thinned144,30m,731,0.0001270071933606956,-2.918059710255161e-05,0.0018956764101440982,0.0018855059109763594,0.0043555499133529334,0.1491108071135431,0.036935704514363885,0.005471956224350205,0.036935704514363885,0.030095759233926128,0.93296853625171,20.0,25.0,30.0,-6.467014255939763e-05,0.009114949528744112
02_day_of_week,ALL,thinned144,1h,731,-5.9535390112530724e-05,-0.00013415734867272544,0.0027272572995560296,0.002709521598471598,0.006145307303855177,0.2448700410396717,0.057455540355677154,0.012311901504787962,0.0560875512995896,0.06566347469220246,0.8782489740082079,30.0,30.0,35.0,-0.00021510154176362928,-0.010131705062717822
02_day_of_week,ALL,thinned144,2h,731,-0.00018282090958432823,-5.905802450911768e-05,0.00412911155331841,0.0044873894529969816,0.010072489635238786,0.4213406292749658,0.14227086183310533,0.027359781121751026,0.13953488372093023,0.16552667578659372,0.6949384404924761,50.0,75.0,85.0,-0.0002752011905297058,0.005552826475000577
02_day_of_week,ALL,thinned144,4h,731,0.0001794958311433978,-6.579899291536684e-05,0.006605372946103749,0.006284676983924431,0.015441334768568337,0.6032831737346102,0.2954856361149111,0.08891928864569083,0.2694938440492476,0.29411764705882354,0.4363885088919289,80.0,125.0,155.0,-0.0004168913258697504,0.02917706802395109
02_day_of_week,ALL,thinned144,12h,730,0.0012765360035479033,0.0012259799955774975,0.010079799823177304,0.009435466159830153,0.02361665269991515,0.7452054794520548,0.5,0.23424657534246576,0.4041095890410959,0.4123287671232877,0.18356164383561643,100.0,195.0,335.0,0.00027105640126501296,-0.020050464183254235
02_day_of_week,Monday,full,15m,15215,0.00010060946637390886,2.0099922457550434e-05,0.0013743871112161798,0.0013520391449176605,0.003225425581868415,0.08491620111731843,0.017088399605652317,0.0017745645744331252,0.016299704239237593,0.014788038120276044,0.9689122576404864,10.0,10.0,10.0,-1.4576405553690108e-06,0.006466377233656515
02_day_of_week,Monday,full,30m,15215,0.0002020894730055989,5.0518603178284494e-05,0.0020192793273416942,0.0019850297754466784,0.004672010482561379,0.17390732829444627,0.0446927374301676,0.005980939861978311,0.04304962208347026,0.038646072954321396,0.9183043049622084,20.0,20.0,25.0,1.5029057721438477e-05,0.015228867097850488
02_day_of_week,Monday,full,1h,15215,0.00042700261971563564,8.87337559918322e-05,0.0029486076974181152,0.002872070640716151,0.006784659766274371,0.29720670391061454,0.09628655931646402,0.020768977982254355,0.09254025632599408,0.08360170883996057,0.8238580348340454,30.0,35.0,45.0,7.78956290092836e-06,0.026320999963686656
02_day_of_week,Monday,full,2h,15215,0.000914644950490613,0.0002851693538001854,0.0043873179091689085,0.0041354658959165125,0.009911227905763055,0.4527768649359185,0.18494906342425238,0.05895497863950049,0.17633913900755832,0.16089385474860335,0.6627670062438383,45.0,60.0,75.0,6.902618777959724e-05,0.04235708176162867
02_day_of_week,Monday,full,4h,15215,0.0018221675831683495,0.0005473116885115203,0.0065343656539116335,0.006088628645843808,0.014833633841876708,0.595662175484719,0.3297403877752218,0.13959907985540584,0.3084456128820243,0.2824186657903385,0.4091357213276372,65.0,105.0,140.0,0.00019621935555713677,0.06812883685672783
02_day_of_week,Monday,full,12h,15215,0.004193669139986929,0.0014667816671101175,0.013051945353571348,0.011350125768443409,0.02902651337400283,0.7669405192244495,0.5908642786723628,0.3489976996385146,0.4818271442655274,0.45928360170884,0.0588892540256326,90.0,210.0,305.0,0.000511858072797633,0.05766709104117729
02_day_of_week,Monday,thinned144,15m,105,-0.0002300762150915448,-7.112117042262778e-05,0.0012621895164972585,0.00136414537310392,0.003169355769218759,0.09523809523809523,0.009523809523809525,0.0,0.009523809523809525,0.02857142857142857,0.9619047619047619,10.0,15.0,,-9.267873343554722e-05,-0.0003095174817715537
02_day_of_week,Monday,thinned144,30m,105,-5.77897507649234e-05,0.0002782089713442293,0.002148890484586108,0.0021661475510313943,0.004652628542764988,0.1523809523809524,0.0380952380952381,0.0,0.0380952380952381,0.05714285714285714,0.9047619047619048,15.0,27.5,,0.00024271942588738327,0.010274483109618326
02_day_of_week,Monday,thinned144,1h,105,-0.0008245706513887071,-4.720348377174055e-05,0.003307092171619619,0.002938463986599027,0.006744640048302733,0.2761904761904762,0.06666666666666667,0.0,0.06666666666666667,0.10476190476190476,0.8285714285714286,30.0,30.0,,-0.0001281476768626444,0.00044741030435924145
02_day_of_week,Monday,thinned144,2h,105,-0.0006256359687193878,-9.092173345925936e-05,0.00554418982798599,0.00517576627305838,0.011885986232406661,0.580952380952381,0.17142857142857143,0.01904761904761905,0.1619047619047619,0.21904761904761905,0.6190476190476191,65.0,75.0,112.5,-0.0003070648994798475,0.02792270465883226
