timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,66,22,44,0.3333333333333333,0.5897328070647925,2.495217997659923,1.247609146263031,-3.153094336858161,-3.153094336858161,16.84690566314184,16.846905663141836,16.84690566314184,4.863699063622704,0.22729718692489312
5m,DEVELOPMENT,2024-02,65,29,36,0.4461538461538462,4.288992121167668,2.2840081466763027,1.142005145586067,0.862978828905299,-2.290115507952862,17.709884492047127,17.709884492047134,17.709884492047127,1.8317539397077738,0.09918148352870339
5m,DEVELOPMENT,2024-03,83,30,53,0.3614457831325301,1.7332716145675935,2.7603626359616653,1.3801817512986037,-2.4072727726926755,-4.697388280645537,-4.1389114358025836e-13,15.302611719354454,15.302875017434536,3.8641815433076925,0.20905201307708388
5m,DEVELOPMENT,2024-04,64,16,48,0.25,-1.7444020945520955,1.6720593242209187,0.8360292260098461,-4.25249064478286,-8.949878925428397,-5.098144129078719e-13,11.050121074571596,11.064812655259368,4.381315328402666,0.2864939372025402
5m,DEVELOPMENT,2024-05,56,20,36,0.35714285714285715,0.6611584631296047,1.1801386560398524,0.5900694933094776,-1.1090496862197252,-10.058928611648122,-5.719869022868806e-13,9.94107138835187,9.880206557643133,1.5812948632280914,0.13849750740857786
5m,DEVELOPMENT,2024-06,25,7,18,0.28,-0.27899506781678995,0.47334229067618483,0.23667107558929934,-0.9890084340822742,-11.047937045730396,-6.075140390748857e-13,8.952062954269596,9.056176497247344,1.5717886030959747,0.15195614280375
5m,DEVELOPMENT,2024-07,63,23,40,0.36507936507936506,0.7281436818503216,1.0752482537242771,0.5376243088980022,-0.8847288807719577,-11.932665926502354,8.067334073497628,8.067334073497639,8.067334073497628,1.0956398028252359,0.1195725118955507
5m,DEVELOPMENT,2024-08,79,20,59,0.25316455696202533,-1.0451851099601963,1.056155563602427,0.5280775205048723,-2.6294181940674957,-14.56208412056985,-7.167599846980011e-13,5.4379158794301405,5.433514683726907,2.7625134700406138,0.33771567627086324
5m,VALIDATION,2024-09,49,16,33,0.32653061224489793,0.1418585281922347,1.805416299568978,0.9027081852490203,-2.5662659566257635,-2.5662659566257635,17.433734043374216,17.43373404337425,17.433734043374216,2.604816734798124,0.12999027542628022
5m,VALIDATION,2024-10,42,15,27,0.35714285714285715,0.7636574215125489,1.3954391458709905,0.697719763849775,-1.3295014882082166,-3.89576744483398,-1.8118839761882555e-13,16.104232555166032,16.014492156050792,1.8320138569104536,0.10442961696740709
5m,VALIDATION,2024-11,71,30,41,0.4225352112676056,3.623797141308428,2.3673765518069487,1.1836891818526125,0.07273140764886746,-3.8230360371851124,-3.268496584496461e-13,16.176963962814895,16.068223943107697,2.629991046754803,0.14408119568316186
