investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
03_trend_regime,ALL,full,15m,105356,2.6604732987983238e-05,2.1557563012919445e-05,0.0011603567363716039,0.0011700056227077482,0.0028359686191275196,0.06434374881354646,0.010013667944872622,0.0008352632977713657,0.009833327005581078,0.01272827366262956,0.9774383993317893,10.0,10.0,15.0,0.0,0.0
03_trend_regime,ALL,full,30m,105353,5.308943175311667e-05,3.548954545684602e-05,0.00171414595475472,0.00170444169709294,0.004114255953880956,0.13407306863591925,0.028333317513502227,0.0030943589646236936,0.027820754985619773,0.03326910481903695,0.9389101401953432,20.0,20.0,25.0,0.0,0.0
03_trend_regime,ALL,full,1h,105347,0.00010614989178753659,8.094419309090384e-05,0.0024871751319268665,0.0024545105677501455,0.005964558244337473,0.2402726228558953,0.06781398616002354,0.011220063219645552,0.06621925636230742,0.07424985998652074,0.8595308836511718,30.0,35.0,45.0,0.0,0.0
03_trend_regime,ALL,full,2h,105335,0.00021194924661925829,0.00021614316602058814,0.003640567382546145,0.0035448860238828095,0.008650291437303961,0.37930412493473203,0.139649689087198,0.03102482555655765,0.13398205724592965,0.14237432952010254,0.7236436132339679,45.0,65.0,75.0,0.0,0.0
03_trend_regime,ALL,full,4h,105311,0.0004229280200326158,0.0003510923329543836,0.005373682096315058,0.005147606171464925,0.012780234886292348,0.5265546808975321,0.25729505939550473,0.07657319748174454,0.2403167760252965,0.24153222360437182,0.5181510003703317,70.0,115.0,145.0,0.0,0.0
03_trend_regime,ALL,full,12h,105215,0.001272320268850582,0.0009549235943124845,0.010239391630176842,0.00955178070313134,0.024008709923462837,0.7355795276338926,0.5093380221451314,0.2368673668203203,0.42416005322435013,0.402528156631659,0.17331179014399087,115.0,240.0,355.0,0.0,0.0
03_trend_regime,ALL,thinned144,15m,731,0.00010122006236362018,4.7368333795150264e-05,0.0012328879770018286,0.001187429742141588,0.0028517105425532076,0.06976744186046512,0.006839945280437756,0.0013679890560875513,0.006839945280437756,0.006839945280437756,0.9863201094391245,15.0,15.0,15.0,2.581077078223082e-05,-0.002993381725143322
03_trend_regime,ALL,thinned144,30m,731,0.0001270071933606956,-2.918059710255161e-05,0.0018956764101440982,0.0018855059109763594,0.0043555499133529334,0.1491108071135431,0.036935704514363885,0.005471956224350205,0.036935704514363885,0.030095759233926128,0.93296853625171,20.0,25.0,30.0,-6.467014255939763e-05,0.009114949528744112
03_trend_regime,ALL,thinned144,1h,731,-5.9535390112530724e-05,-0.00013415734867272544,0.0027272572995560296,0.002709521598471598,0.006145307303855177,0.2448700410396717,0.057455540355677154,0.012311901504787962,0.0560875512995896,0.06566347469220246,0.8782489740082079,30.0,30.0,35.0,-0.00021510154176362928,-0.010131705062717822
03_trend_regime,ALL,thinned144,2h,731,-0.00018282090958432823,-5.905802450911768e-05,0.00412911155331841,0.0044873894529969816,0.010072489635238786,0.4213406292749658,0.14227086183310533,0.027359781121751026,0.13953488372093023,0.16552667578659372,0.6949384404924761,50.0,75.0,85.0,-0.0002752011905297058,0.005552826475000577
03_trend_regime,ALL,thinned144,4h,731,0.0001794958311433978,-6.579899291536684e-05,0.006605372946103749,0.006284676983924431,0.015441334768568337,0.6032831737346102,0.2954856361149111,0.08891928864569083,0.2694938440492476,0.29411764705882354,0.4363885088919289,80.0,125.0,155.0,-0.0004168913258697504,0.02917706802395109
03_trend_regime,ALL,thinned144,12h,730,0.0012765360035479033,0.0012259799955774975,0.010079799823177304,0.009435466159830153,0.02361665269991515,0.7452054794520548,0.5,0.23424657534246576,0.4041095890410959,0.4123287671232877,0.18356164383561643,100.0,195.0,335.0,0.00027105640126501296,-0.020050464183254235
03_trend_regime,EMA20>EMA50,full,15m,56037,3.0470582334410224e-05,-4.04913749338931e-05,0.0011118969642147647,0.001142792552698113,0.0027417248275581774,0.06288702107536093,0.009814943697913879,0.0006781233827649588,0.009725716937023753,0.008833449328122491,0.9814408337348538,10.0,15.0,15.0,-6.204893794681254e-05,-0.00010761006855732579
03_trend_regime,EMA20>EMA50,full,30m,56037,6.576411442870587e-05,-6.895034446130488e-05,0.0016309780297838472,0.0016643478260869315,0.003986624269864901,0.13423273908310582,0.03014079982868462,0.003515534379070971,0.029855274193836216,0.0248228848796331,0.9453218409265307,20.0,20.0,25.0,-0.0001044398899181509,0.0020345192082164426
03_trend_regime,EMA20>EMA50,full,1h,56037,0.00011827706659023504,-0.00011987207033770098,0.0023718255284099765,0.0024004997404004635,0.005792803732344937,0.23864589467673145,0.07373699519960027,0.014026446811927834,0.07259489266020665,0.06004961007905491,0.8673554972607385,30.0,35.0,45.0,-0.0002008162634286048,0.006375636297899223
03_trend_regime,EMA20>EMA50,full,2h,56037,0.00017588775111520815,-5.291213770652892e-05,0.0035090020660479837,0.003448048308107521,0.008430586890261303,0.37619786926494997,0.1498474222388779,0.035298106608133914,0.14543962025090565,0.12413226975034353,0.7304281099987509,45.0,65.0,70.0,-0.00026905530372711706,0.011457563004975996
03_trend_regime,EMA20>EMA50,full,4h,56037,0.000276817783095316,-2.1809461113631023e-05,0.0053256867601712,0.005002835246338155,0.01258872298977429,0.5206381497938862,0.2663061905526706,0.08385530988454057,0.25304709388439783,0.22497635490836412,0.5219765512072381,70.0,110.0,140.0,-0.0003729017940680146,0.012730317859101337
03_trend_regime,EMA20>EMA50,full,12h,55978,0.001200094270100142,0.0006711524701551452,0.010392084228424525,0.009262269579186133,0.024389803345307867,0.7305012683554254,0.5157383257708386,0.24791882525277786,0.4380292257672657,0.39140376576512204,0.17056700846761227,115.0,230.0,345.0,-0.0002837711241573393,0.013869172542915587
03_trend_regime,EMA20>EMA50,thinned144,15m,397,1.0923365179830194e-05,-6.305733488176646e-05,0.0011595433561553126,0.0012529460270854775,0.0028444742594253636,0.0654911838790932,0.012594458438287154,0.0025188916876574307,0.012594458438287154,0.005037783375314861,0.982367758186398,15.0,15.0,15.0,-8.46148978946859e-05,0.002761131432706076
03_trend_regime,EMA20>EMA50,thinned144,30m,397,9.123743574100328e-05,-0.00031090845598402694,0.0017790064660481164,0.001959909384224523,0.004365940809768894,0.1561712846347607,0.05037783375314862,0.010075566750629723,0.05037783375314862,0.0327455919395466,0.9168765743073047,20.0,27.5,30.0,-0.00034639800144087296,0.022557078767528844
03_trend_regime,EMA20>EMA50,thinned144,1h,397,-4.663545294074203e-05,-0.00023122147201870558,0.0025216214758279065,0.002859798819899839,0.006154575383077369,0.2619647355163728,0.07556675062972293,0.015113350125944584,0.07304785894206549,0.05793450881612091,0.8690176322418136,30.0,30.0,30.0,-0.0003121656651096094,0.006828602579758064
03_trend_regime,EMA20>EMA50,thinned144,2h,397,-0.0004126950311983315,-0.0002732360525081745,0.004361428747440499,0.004555673884747313,0.010361335154336475,0.44080604534005036,0.1712846347607053,0.027707808564231738,0.16876574307304787,0.15113350125944586,0.6801007556675063,50.0,67.5,55.0,-0.0004893792185287626,0.034783685827118216
03_trend_regime,EMA20>EMA50,thinned144,4h,397,-0.0003595899545490795,-0.00078872128561569,0.006798907575104263,0.00624772414584851,0.016317219056842244,0.6045340050377834,0.3224181360201511,0.0982367758186398,0.29974811083123426,0.28463476070528965,0.4156171284634761,70.0,115.0,155.0,-0.0011398136185700736,0.05943133480593776
03_trend_regime,EMA20>EMA50,thinned144,12h,396,0.0012359468378877916,0.0018092175067029315,0.010503014240143549,0.009017028174309327,0.024161120194171527,0.7449494949494949,0.5126262626262627,0.2398989898989899,0.42676767676767674,0.398989898989899,0.17424242424242425,90.0,180.0,305.0,0.0008542939123904469,0.0026076235433266093
03_trend_regime,EMA20<=EMA50,full,15m,49319,2.2212295999688078e-05,9.371942316405146e-05,0.0012220050273088479,0.0012026871073888001,0.0029541548023141813,0.06599890508728888,0.010239461465155416,0.001013808065856972,0.009955595206715465,0.017153632474299966,0.9728907723189846,10.0,10.0,10.0,7.216186015113202e-05,0.00012226820113438695
03_trend_regime,EMA20<=EMA50,full,30m,49316,3.8687387931801236e-05,0.00016590517488224155,0.0018056002346322764,0.0017577910060047608,0.004268560372297103,0.13389163760240083,0.026279503609376267,0.002615783924081434,0.02550896260848406,0.042866412523319006,0.931624624868197,20.0,20.0,20.0,0.00013041562942539553,-0.0023117923771357116
03_trend_regime,EMA20<=EMA50,full,1h,49310,9.236829587557527e-05,0.00033796374701233756,0.0026216633174164228,0.002522657356385294,0.0061600675939955055,0.2421212735753397,0.06108294463597647,0.008030825390387346,0.05897383897789495,0.09038734536605152,0.8506388156560536,30.0,35.0,40.0,0.0002570195539214337,-0.007245417384412471
03_trend_regime,EMA20<=EMA50,full,2h,49298,0.00025294032178580574,0.0005258707205854085,0.0037772916950398194,0.0036703717002788405,0.008890633143457373,0.38283500344841576,0.1280579333847215,0.02616739015781573,0.12095825388453893,0.1631100653170514,0.7159316807984096,45.0,65.0,80.0,0.0003097275545648204,-0.013023803361390723
03_trend_regime,EMA20<=EMA50,full,4h,49274,0.0005890923125044155,0.0008029380937659703,0.005423282753624692,0.005333623730801429,0.012941544608954325,0.5332832731257864,0.24704712424402323,0.06829159394406786,0.225839184965702,0.2603604334943378,0.5138003815399602,70.0,120.0,145.0,0.00045184576081158667,-0.014477591059594508
03_trend_regime,EMA20<=EMA50,full,12h,49237,0.0013544346738316355,0.001236189157481915,0.010053142732663112,0.009869894354915143,0.023636445058413863,0.7413530475049251,0.5020614578467413,0.22430286166907001,0.40839206287954183,0.4151755793407397,0.1764323577797185,115.0,245.0,370.0,0.0002812655631694305,-0.015767990344808303
03_trend_regime,EMA20<=EMA50,thinned144,15m,334,0.00020854877129165798,0.0002407297777797801,0.0014689086348287361,0.001091338641287798,0.002957053136221014,0.0748502994011976,0.0,0.0,0.0,0.008982035928143712,0.9910179640718563,10.0,,,0.00021917221476686066,-0.009833327005581078
03_trend_regime,EMA20<=EMA50,thinned144,30m,334,0.00016952394119009037,0.00022222033795182838,0.00203194176120558,0.0017247309567758884,0.004330344663108715,0.1407185628742515,0.020958083832335328,0.0,0.020958083832335328,0.02694610778443114,0.9520958083832335,15.0,25.0,,0.00018673079249498237,-0.006862671153284445
03_trend_regime,EMA20<=EMA50,thinned144,1h,334,-7.486854896642328e-05,1.6481115397759538e-05,0.0028113766295397857,0.00262291045675056,0.006135165573995131,0.2245508982035928,0.03592814371257485,0.008982035928143712,0.03592814371257485,0.0748502994011976,0.8892215568862275,30.0,30.0,35.0,-6.44630776931443e-05,-0.030291112649732575
03_trend_regime,EMA20<=EMA50,thinned144,2h,334,9.04127020347116e-05,0.00025733211485823304,0.00404223628434397,0.004282387093131945,0.009718357586543838,0.39820359281437123,0.10778443113772455,0.02694610778443114,0.10479041916167664,0.18263473053892215,0.7125748502994012,55.0,90.0,100.0,4.11889488376449e-05,-0.029191638084253013
03_trend_regime,EMA20<=EMA50,thinned144,4h,334,0.0008202654626401448,0.0006523229258749152,0.0064979101655437965,0.0064700612793252565,0.014810094588449122,0.6017964071856288,0.2634730538922156,0.07784431137724551,0.23353293413173654,0.30538922155688625,0.46107784431137727,90.0,130.0,142.5,0.00030123059292053167,-0.006783841893559961
03_trend_regime,EMA20<=EMA50,thinned144,12h,334,0.0013246596849892333,0.000830204850376437,0.009406196076992779,0.009873927094233792,0.023004458287422515,0.7455089820359282,0.48502994011976047,0.2275449101796407,0.3772455089820359,0.4281437125748503,0.19461077844311378,110.0,220.0,390.0,-0.00012471874393604754,-0.04691454424231423
03_trend_regime,spread_Q1,full,15m,26337,4.200716919056455e-05,0.0001712172777621479,0.0015976960073402768,0.001549856431744323,0.0037566211813372372,0.09803698219235296,0.0163268405665034,0.0017845616433154877,0.01579526901317538,0.02635076128640316,0.9578539697004215,10.0,10.0,10.0,0.00014965971474922846,0.005961942007594303
03_trend_regime,spread_Q1,full,30m,26334,7.258328902843902e-05,0.0003046306674847621,0.0023046991489567015,0.002233898321505279,0.005367303466519507,0.1862611073137389,0.04021417179311916,0.004291030606820081,0.03884711779448621,0.06364395838080049,0.8975089238247133,15.0,20.0,20.0,0.00026914112202791607,0.01102636280886644
03_trend_regime,spread_Q1,full,1h,26328,0.0001352631477702121,0.0004988979319342501,0.003262033232428352,0.0031889436608478205,0.00754769036659725,0.31027803099361895,0.08743542996049833,0.012268307505317533,0.08405499848070495,0.12575964752354907,0.790185353995746,25.0,35.0,40.0,0.0004179537388433463,0.01783574211839753
03_trend_regime,spread_Q1,full,2h,26316,0.00025478323620222105,0.0007608878679130626,0.004549000937978942,0.004575012848679283,0.010642433222058927,0.4548183614531084,0.16336069311445509,0.03514971880224958,0.15207478340173278,0.21610427116583067,0.6318209454324365,40.0,60.0,75.0,0.0005447447018924745,0.018092726155803124
03_trend_regime,spread_Q1,full,4h,26292,0.0006393738747208762,0.0010947282651855295,0.006305164344852399,0.0065698634018232505,0.014999726130452279,0.604024037730108,0.2927506465845124,0.08804959683553933,0.2601551802829758,0.319640955423703,0.4202038642933212,60.0,110.0,145.0,0.0007436359322311459,0.0198384042576793
03_trend_regime,spread_Q1,full,12h,26262,0.0016634331091314198,0.0019008501015126411,0.01134517591269868,0.011416136718856884,0.026582091677581847,0.7866879902520753,0.5536516640012185,0.2639936029243774,0.4327164724697281,0.4572005178585028,0.1100830096717691,90.0,225.0,350.0,0.0009459265072001566,0.008556419245377977
03_trend_regime,spread_Q1,thinned144,15m,153,0.0002310049309469972,0.00047492643596180883,0.0017101458579396045,0.001285722320310989,0.0037746606973135077,0.1111111111111111,0.0,0.0,0.0,0.0196078431372549,0.9803921568627451,10.0,,,0.0004533688729488894,-0.009833327005581078
03_trend_regime,spread_Q1,thinned144,30m,153,0.00046543389240161724,0.0007535278805315127,0.002554905873823232,0.002192081107000976,0.005446586017194393,0.20261437908496732,0.0392156862745098,0.0,0.0392156862745098,0.0392156862745098,0.9215686274509803,15.0,25.0,,0.0007180383350746666,0.01139493128889003
03_trend_regime,spread_Q1,thinned144,1h,153,-0.00027790069253760694,0.00017872572845023527,0.0036216884677071626,0.0032378037635411028,0.007326120336913494,0.3006535947712418,0.06535947712418301,0.013071895424836602,0.06535947712418301,0.1111111111111111,0.8235294117647058,25.0,30.0,45.0,9.778153535933143e-05,-0.000859779238124414
03_trend_regime,spread_Q1,thinned144,2h,153,-4.550300219837123e-05,0.0009172267851813576,0.004957514882614866,0.004966840901666103,0.01195920964228441,0.49019607843137253,0.1437908496732026,0.032679738562091505,0.13725490196078433,0.23529411764705882,0.6274509803921569,45.0,77.5,90.0,0.0007010836191607694,0.0032728447148546724
03_trend_regime,spread_Q1,thinned144,4h,153,0.0009017867324244257,0.001284109706727543,0.007208514027056134,0.007350055083516049,0.01761877137326067,0.6928104575163399,0.3202614379084967,0.10457516339869281,0.27450980392156865,0.35947712418300654,0.3660130718954248,75.0,125.0,142.5,0.0009330173737731595,0.034193027896272155
03_trend_regime,spread_Q1,thinned144,12h,153,0.0030816078518785296,0.0030908501865625215,0.01190891089108903,0.011828259099644689,0.026822258665828453,0.8235294117647058,0.5751633986928104,0.3137254901960784,0.42483660130718953,0.45098039215686275,0.12418300653594772,97.5,212.5,387.5,0.002135926592250037,0.000676548082839401
03_trend_regime,spread_Q2,full,15m,26340,2.7067764102663786e-06,4.331404370105929e-05,0.0008875567083217462,0.0008910958914153388,0.002184726796794819,0.028321943811693243,0.0031890660592255125,0.00018982536066818528,0.0031890660592255125,0.006454062262718299,0.9903568716780562,10.0,15.0,15.0,2.1756480688139845e-05,-0.006644260946355566
03_trend_regime,spread_Q2,full,30m,26340,6.540097536041546e-07,5.752670480185795e-05,0.0013292208848560971,0.0013213387152187783,0.003216025253436023,0.07224753227031132,0.010326499620349278,0.0007593014426727411,0.010250569476082005,0.018906605922551254,0.9708428246013667,20.0,20.0,25.0,2.2037159345011936e-05,-0.017570185509537768
03_trend_regime,spread_Q2,full,1h,26340,4.9917795138532426e-05,0.00019600337437453152,0.001986627488364645,0.001913241389137843,0.004749889704834617,0.16161731207289293,0.03158694001518603,0.003530751708428246,0.03101746393318147,0.04874715261958998,0.9202353834472285,35.0,40.0,45.0,0.00011505918128362769,-0.03520179242912595
03_trend_regime,spread_Q2,full,2h,26340,0.00021909789993000171,0.0003234339499876837,0.0029421788178881636,0.002805741702123221,0.0070753897780401745,0.2968109339407745,0.08724373576309795,0.016021260440394838,0.08485193621867881,0.09988610478359909,0.8152619589977221,60.0,75.0,85.0,0.00010729078396709557,-0.04913012102725084
