timeframe,period_role,trade_id,status,symbol,side,signal_timestamp,entry_timestamp,entry_reference_price,entry_price,exit_timestamp,exit_reference_price,exit_price,quantity,position_value,risk_amount,stop_loss,take_profit,exit_reason,gross_pnl,entry_fee,exit_fee,entry_slippage,exit_slippage,slippage,net_pnl,R,holding_time
5m,DEVELOPMENT,1,CLOSED,BTCUSDT,LONG,2024-01-01 11:55:00+00:00,2024-01-01 12:00:00+00:00,42690.21,42711.555105,2024-01-01 20:00:00+00:00,43565.7862071,43544.00331399645,0.0004677895696118317,19.980019980019982,0.19980019980019983,42284.43955395,43565.7862071,TP,0.40958541708166857,0.019980019980019983,0.020369430569430573,0.009985017481269511,0.010189810189808973,0.020174827671078484,0.34906113886113954,1.747051000000003,0 days 08:00:00
5m,DEVELOPMENT,2,CLOSED,BTCUSDT,LONG,2024-01-01 21:50:00+00:00,2024-01-01 21:55:00+00:00,43605.96,43627.76298,2024-01-02 00:10:00+00:00,44500.3182396,44478.0680804802,0.0004659586240021947,20.328732406454687,0.2032873240645469,43191.4853502,44500.3182396,TP,0.41673393468904035,0.020328732406454688,0.02072493940105649,0.010159286559947552,0.010367653527289217,0.020526940087236767,0.35515332279429246,1.7470510000000086,0 days 02:15:00
5m,DEVELOPMENT,3,CLOSED,BTCUSDT,LONG,2024-01-02 04:10:00+00:00,2024-01-02 04:15:00+00:00,45389.99,45412.684994999996,2024-01-02 15:15:00+00:00,44958.558145049996,44936.07886597747,0.00045545712465585333,20.683530930724714,0.20683530930724714,44958.558145049996,46320.938694899996,SL,-0.19649871214046916,0.020683530930724715,0.020466457273606756,0.010336597166778065,0.010238347810709175,0.02057494497748724,-0.25822364532228786,-1.2484505000000026,0 days 11:00:00
5m,DEVELOPMENT,4,CLOSED,BTCUSDT,LONG,2024-01-03 02:55:00+00:00,2024-01-03 03:00:00+00:00,45274.57,45297.207285,2024-01-03 11:10:00+00:00,44844.23521214999,44821.81309454392,0.00045092327927787995,20.425565251082073,0.20425565251082073,44844.23521214999,46203.151430699996,SL,-0.19404797372467558,0.020425565251082075,0.020211198943771966,0.010207678786146639,0.010110654799285449,0.020318333585432086,-0.2550030715049617,-1.2484505000000063,0 days 08:10:00
5m,DEVELOPMENT,5,CLOSED,BTCUSDT,LONG,2024-01-04 05:30:00+00:00,2024-01-04 05:35:00+00:00,43121.5,43143.06075,2024-01-04 08:15:00+00:00,42711.6301425,42690.27432742875,0.00046753328524333536,20.170816927900294,0.20170816927900295,42711.6301425,44005.921964999994,SL,-0.1916278009991935,0.020170816927900296,0.019959124204241983,0.0100803682798088,0.009984554379310085,0.020064922659118883,-0.2518226647904547,-1.2484504999999941,0 days 02:40:00
5m,DEVELOPMENT,6,CLOSED,BTCUSDT,LONG,2024-01-04 13:35:00+00:00,2024-01-04 13:40:00+00:00,43292.06,43313.706029999994,2024-01-04 15:25:00+00:00,44179.98015059999,44157.890160524694,0.00045988320233800926,19.91924583420354,0.19919245834203542,42880.56896969999,44179.98015059999,TP,0.4083395622783733,0.01991924583420354,0.020307471935512165,0.009954645594302891,0.010158815375443477,0.020113460969746366,0.34799938353891124,1.7470509999999997,0 days 01:45:00
5m,DEVELOPMENT,7,CLOSED,BTCUSDT,LONG,2024-01-04 16:35:00+00:00,2024-01-04 16:40:00+00:00,43898.01,43919.959005,2024-01-05 01:45:00+00:00,43480.75941495,43459.01903524253,0.0004614507395989006,20.26689756601064,0.20266897566010642,43480.75941495,44798.3581851,SL,-0.1925405910693974,0.02026689756601064,0.020054196476055365,0.010128384590707633,0.010032114295174364,0.020160498885882,-0.2530221839973454,-1.2484504999999886,0 days 09:05:00
5m,DEVELOPMENT,8,CLOSED,BTCUSDT,LONG,2024-01-05 13:50:00+00:00,2024-01-05 13:55:00+00:00,43968.01,43989.994005,2024-01-05 14:40:00+00:00,43550.09406495,43528.31901791752,0.000454970013161471,20.01412815142788,0.2001412815142788,43550.09406495,44869.7938851,SL,-0.1901392184700892,0.02001412815142788,0.019804079876478642,0.010002063044191132,0.009906993434956988,0.01990905647914812,-0.24986648297714387,-1.2484505000000088,0 days 00:45:00
5m,DEVELOPMENT,9,CLOSED,BTCUSDT,LONG,2024-01-05 21:45:00+00:00,2024-01-05 21:50:00+00:00,43825.59,43847.50279499999,2024-01-06 07:15:00+00:00,43409.02776704999,43387.32325316647,0.0004507556879059172,19.76451128531685,0.1976451128531685,43409.02776704999,44724.452850899994,SL,-0.18776779586900388,0.019764511285316852,0.019557082739377448,0.009877316984164787,0.009783433086231282,0.01966075007039607,-0.24675013996409428,-1.2484504999999984,0 days 09:25:00
5m,DEVELOPMENT,10,CLOSED,BTCUSDT,LONG,2024-01-06 12:30:00+00:00,2024-01-06 12:35:00+00:00,43686.88,43708.723439999994,2024-01-08 02:50:00+00:00,43271.63620559999,43250.000387497195,0.00044654719042028115,19.518007648989084,0.19518007648989083,43271.63620559999,44582.8979088,SL,-0.18542594972877904,0.019518007648989085,0.019313166158712942,0.009754126761112609,0.009661413786248348,0.019415540547360957,-0.24367266408384203,-1.248450499999998,1 days 14:15:00
5m,DEVELOPMENT,11,CLOSED,BTCUSDT,LONG,2024-01-08 14:10:00+00:00,2024-01-08 14:15:00+00:00,44976.61,44999.098305,2024-01-08 18:00:00+00:00,45899.0802711,45876.130730964454,0.00042833254754347884,19.27457841414009,0.19274578414140092,44549.107321949996,45899.0802711,TP,0.3951240412533862,0.01927457841414009,0.01965023994743168,0.009632472970584302,0.009830034991209411,0.01946250796179371,0.33673671493002066,1.7470510000000106,0 days 03:45:00
5m,DEVELOPMENT,12,CLOSED,BTCUSDT,LONG,2024-01-08 21:05:00+00:00,2024-01-08 21:10:00+00:00,46892.02,46915.46601,2024-01-09 00:35:00+00:00,46446.311349899996,46423.08819422505,0.0004180066915369749,19.610978728755498,0.196109787287555,46446.311349899996,47853.7753302,SL,-0.1863091982177127,0.019610978728755498,0.019405161506997212,0.009800589069842686,0.009707434470732556,0.019508023540575244,-0.24483336199404065,-1.2484504999999948,0 days 03:25:00
5m,DEVELOPMENT,13,CLOSED,BTCUSDT,LONG,2024-01-09 04:30:00+00:00,2024-01-09 04:35:00+00:00,46816.17,46839.578084999994,2024-01-09 12:55:00+00:00,46371.182304149996,46347.99671299793,0.00041346209225861093,19.36638995553468,0.1936638995553468,46371.182304149996,47776.3696467,SL,-0.18398554375548049,0.01936638995553468,0.019163139692951345,0.009678355799865538,0.009586363027987108,0.019264718827852648,-0.24177979223181917,-1.2484504999999828,0 days 08:20:00
5m,DEVELOPMENT,14,CLOSED,BTCUSDT,LONG,2024-01-09 13:45:00+00:00,2024-01-09 13:50:00+00:00,46775.74,46799.12787,2024-01-09 21:10:00+00:00,47735.110427399995,47711.242872186296,0.0004086582928357643,19.12485170155684,0.1912485170155684,46331.1365913,47735.110427399995,TP,0.3920546810584005,0.01912485170155684,0.01949759506122018,0.009557647027264238,0.009753674367793674,0.019311321395057913,0.33412091290056556,1.747050999999999,0 days 07:20:00
5m,DEVELOPMENT,15,CLOSED,BTCUSDT,LONG,2024-01-09 21:10:00+00:00,2024-01-09 21:15:00+00:00,47914.25,47938.207125,2024-01-09 21:15:00+00:00,47458.82505375,47435.095641223124,0.0004059108588811587,19.45863882733163,0.1945863882733163,47458.82505375,48896.971267500005,SL,-0.18486193108824348,0.01945863882733163,0.019254420412838785,0.00972445718507361,0.00963202621952896,0.019356483404602567,-0.24293147373301643,-1.2484505000000028,0 days 00:00:00
5m,DEVELOPMENT,16,CLOSED,BTCUSDT,LONG,2024-01-10 17:05:00+00:00,2024-01-10 17:10:00+00:00,45407.33,45430.033665,2024-01-10 17:55:00+00:00,46338.634338300006,46315.46502113086,0.0004229789963195168,19.21595004238356,0.19215950042383562,44975.733328350005,46338.634338300006,TP,0.39392217428214743,0.01921595004238356,0.01959046890870962,0.009603173434474928,0.009800134521613098,0.019403307956088026,0.3357124473749662,1.7470510000000194,0 days 00:45:00
5m,DEVELOPMENT,17,CLOSED,BTCUSDT,LONG,2024-01-10 19:45:00+00:00,2024-01-10 19:50:00+00:00,46287.57,46310.713785,2024-01-10 20:10:00+00:00,45847.60664715,45824.68284382643,0.00042217719216024874,19.551327112688224,0.19551327112688224,45847.60664715,47236.928060700004,SL,-0.18574249295962095,0.019551327112688224,0.019346135934640563,0.009770778167260569,0.009677906920780355,0.019448685088040922,-0.24408864109499068,-1.2484504999999948,0 days 00:20:00
5m,DEVELOPMENT,18,CLOSED,BTCUSDT,LONG,2024-01-10 20:55:00+00:00,2024-01-10 21:00:00+00:00,46127.0,46150.0635,2024-01-10 21:15:00+00:00,45688.56286499999,45665.7185835675,0.00041836307151320686,19.307482316389535,0.19307482316389535,45688.56286499999,47073.06477,SL,-0.18342590646405363,0.019307482316389537,0.019104850289479027,0.00964891669984341,0.00955720374661087,0.01920612044645428,-0.24104435951637648,-1.2484504999999988,0 days 00:15:00
5m,DEVELOPMENT,19,CLOSED,BTCUSDT,LONG,2024-01-11 00:35:00+00:00,2024-01-11 00:40:00+00:00,46588.14,46611.434069999996,2024-01-11 05:35:00+00:00,46145.3197293,46122.24706943535,0.0004090558280570217,19.06667876042912,0.1906667876042912,46145.3197293,47543.6627514,SL,-0.18113821251162376,0.01906667876042912,0.018866573966838416,0.009528575092666707,0.009438005986412673,0.018966581079079378,-0.23803804631797065,-1.2484504999999975,0 days 04:55:00
5m,DEVELOPMENT,20,CLOSED,BTCUSDT,LONG,2024-01-11 13:45:00+00:00,2024-01-11 13:50:00+00:00,47239.99,47263.609995,2024-01-11 14:40:00+00:00,48208.8821949,48184.77775380255,0.00039838003310261575,18.82887851435722,0.18828878514357222,46790.973895049996,48208.8821949,TP,0.3859873046771279,0.01882887851435722,0.019195853356602042,0.009409734389983987,0.009602728042322196,0.019012462432306185,0.3289501103738624,1.7470509999999968,0 days 00:50:00
5m,DEVELOPMENT,21,CLOSED,BTCUSDT,LONG,2024-01-12 12:10:00+00:00,2024-01-12 12:15:00+00:00,46031.1,46054.115549999995,2024-01-12 13:40:00+00:00,45593.57439449999,45570.77760730274,0.00041597802442744337,19.1575000032422,0.19157500003242198,45593.57439449999,46975.19786099999,SL,-0.1820010370123136,0.0191575000032422,0.01895644204070817,0.009573963020109563,0.009482962501605106,0.019056925521714667,-0.23917190457797866,-1.2484505000000075,0 days 01:25:00
5m,DEVELOPMENT,22,CLOSED,BTCUSDT,LONG,2024-01-13 06:45:00+00:00,2024-01-13 06:50:00+00:00,43063.1,43084.63155,2024-01-13 10:10:00+00:00,42653.7852345,42632.45834188275,0.00043910244444543306,18.918567031635828,0.18918567031635827,42653.7852345,43946.324180999996,SL,-0.1797311140786589,0.018918567031635827,0.01872001667063881,0.009454556237698931,0.009364690680657936,0.018819246918356868,-0.23618894469929042,-1.2484504999999881,0 days 03:20:00
5m,DEVELOPMENT,23,CLOSED,BTCUSDT,LONG,2024-01-13 17:10:00+00:00,2024-01-13 17:15:00+00:00,42962.88,42984.36143999999,2024-01-14 20:00:00+00:00,42554.51782559999,42533.24056668719,0.0004346374684664444,18.682614039928247,0.18682614039928247,42554.51782559999,43844.048668799995,SL,-0.17748950169867073,0.01868261403992825,0.018486540005579196,0.009336638700612047,0.00924789394976443,0.018584532650376476,-0.23324318839455463,-1.2484505000000012,1 days 02:45:00
5m,DEVELOPMENT,24,CLOSED,BTCUSDT,LONG,2024-01-15 07:10:00+00:00,2024-01-15 07:15:00+00:00,42685.99,42707.332995,2024-01-15 14:35:00+00:00,42280.25966505,42259.11953521748,0.00043200084313089543,18.449603861711907,0.18449603861711908,42280.25966505,43561.479654899995,SL,-0.17527584678218053,0.01844960386171191,0.018255975269183242,0.009220191834938081,0.009132553911546003,0.018352745746484087,-0.23033417165955977,-1.24845049999999,0 days 07:20:00
5m,DEVELOPMENT,25,CLOSED,BTCUSDT,LONG,2024-01-15 19:55:00+00:00,2024-01-15 20:00:00+00:00,42992.67,43014.166334999994,2024-01-15 22:10:00+00:00,42584.02467165,42562.73265931418,0.0004235697526304259,18.21949979411994,0.1821949979411994,42584.02467165,43874.4496617,SL,-0.17308980064278925,0.01821949979411994,0.018028286143780655,0.009105197298409149,0.009018652398087208,0.018123849696496358,-0.2274614362771862,-1.2484504999999828,0 days 02:10:00
5m,DEVELOPMENT,26,CLOSED,BTCUSDT,LONG,2024-01-16 04:40:00+00:00,2024-01-16 04:45:00+00:00,42841.77,42863.190884999996,2024-01-16 14:35:00+00:00,42434.558976149994,42413.34169666192,0.00041976029363556403,17.99226559204483,0.17992265592044832,42434.558976149994,43720.45470269999,SL,-0.1709310189429158,0.01799226559204483,0.01780343676465632,0.008991636977533458,0.008906171468062314,0.01789780844559577,-0.22462452974521271,-1.248450500000006,0 days 09:50:00
5m,DEVELOPMENT,27,CLOSED,BTCUSDT,LONG,2024-01-16 17:20:00+00:00,2024-01-16 17:25:00+00:00,43170.01,43191.595005,2024-01-17 07:00:00+00:00,42759.67905495,42738.29921542253,0.0004113732188026946,17.767865462429235,0.17767865462429236,42759.67905495,44055.4269051,SL,-0.16879916163957087,0.017767865462429235,0.017581391714401044,0.008879492984722594,0.008795093403901087,0.01767458638862368,-0.22182300520502482,-1.2484504999999984,0 days 13:35:00
5m,DEVELOPMENT,28,CLOSED,BTCUSDT,LONG,2024-01-17 11:35:00+00:00,2024-01-17 11:40:00+00:00,42823.08,42844.49154,2024-01-17 12:35:00+00:00,42416.0466246,42394.8386012877,0.00040953372132440094,17.546264058628015,0.17546264058628017,42416.0466246,43701.3813708,SL,-0.16669389293079473,0.017546264058628015,0.017362116017332712,0.00876874765548666,0.00868540070902,0.01745414836450666,-0.21905642137126213,-1.2484505000000021,0 days 00:55:00
5m,DEVELOPMENT,29,CLOSED,BTCUSDT,LONG,2024-01-17 21:15:00+00:00,2024-01-17 21:20:00+00:00,42771.99,42793.375994999995,2024-01-18 12:20:00+00:00,42365.442235049995,42344.25951393247,0.0004049090793132351,17.327426474840543,0.17327426474840543,42365.442235049995,43649.243514899994,SL,-0.16461488120275905,0.017327426474840542,0.017145575133987092,0.008659383545646198,0.008577076105046452,0.017236459650692648,-0.21632434246227933,-1.248450500000001,0 days 15:00:00
5m,DEVELOPMENT,30,CLOSED,BTCUSDT,LONG,2024-01-19 08:45:00+00:00,2024-01-19 08:50:00+00:00,41283.29,41303.931645,2024-01-19 14:45:00+00:00,40890.89232855,40870.446882385724,0.0004142781948140253,17.111318240612494,0.17111318240612494,40890.89232855,42130.0102779,SL,-0.16256179897753392,0.017111318240612496,0.016931734955677263,0.008551383428590319,0.008470102529102965,0.01702148595769328,-0.21362633813151696,-1.2484504999999946,0 days 05:55:00
5m,DEVELOPMENT,31,CLOSED,BTCUSDT,LONG,2024-01-19 22:50:00+00:00,2024-01-19 22:55:00+00:00,41668.7,41689.534349999994,2024-01-22 01:20:00+00:00,41272.639006499994,41252.00268699675,0.0004053272740717524,16.897905315406184,0.16897905315406184,41272.639006499994,42523.325036999995,SL,-0.16053432286150623,0.016897905315406185,0.016720561799120997,0.008444730292555745,0.008364463131124579,0.016809193423680324,-0.21096198339971375,-1.2484504999999921,2 days 02:25:00
5m,DEVELOPMENT,32,CLOSED,BTCUSDT,LONG,2024-01-23 06:20:00+00:00,2024-01-23 06:25:00+00:00,40096.18,40116.22809,2024-01-23 07:45:00+00:00,39715.06580909999,39695.208276195444,0.00041597016663185094,16.68715408323864,0.1668715408323864,39715.06580909999,40918.5526518,SL,-0.158532133494439,0.016687154083238637,0.01651202240113505,0.008339407337948926,0.008260141271202653,0.01659954860915158,-0.20833085858796427,-1.2484505000000063,0 days 01:20:00
5m,DEVELOPMENT,33,CLOSED,BTCUSDT,LONG,2024-01-23 16:20:00+00:00,2024-01-23 16:25:00+00:00,39072.11,39091.646055,2024-01-23 23:50:00+00:00,39873.4789761,39853.54223661195,0.0004215486685876915,16.47903134738653,0.1647903134738653,38700.72959445,39873.4789761,TP,0.337816024922436,0.01647903134738653,0.0168002076683471,0.008235397974704586,0.008404305987165631,0.016639703961870218,0.28789708194483216,1.747051000000014,0 days 07:25:00
5m,DEVELOPMENT,34,CLOSED,BTCUSDT,LONG,2024-01-24 01:25:00+00:00,2024-01-24 01:30:00+00:00,39963.97,39983.951985,2024-01-24 03:25:00+00:00,39584.11246515,39564.320408917425,0.000419334257557855,16.766640819858896,0.16766640819858897,39584.11246515,40783.6310247,SL,-0.1592872773540825,0.016766640819858895,0.016590674924454478,0.00837913084450658,0.008299487205829901,0.01667861805033648,-0.20932321114873234,-1.248450499999999,0 days 01:55:00
5m,DEVELOPMENT,35,CLOSED,BTCUSDT,LONG,2024-01-24 06:20:00+00:00,2024-01-24 06:25:00+00:00,39752.0,39771.876,2024-01-26 10:40:00+00:00,40567.313519999996,40547.02986324,0.0004163124395441447,16.557526722807218,0.16557526722807217,39374.15723999999,40567.313519999996,TP,0.33942516050452215,0.01655752672280722,0.016880232918634733,0.00827462604837799,0.008444338628629687,0.016718964677007675,0.28926843618607256,1.7470510000000112,2 days 04:15:00
5m,DEVELOPMENT,36,CLOSED,BTCUSDT,LONG,2024-01-26 13:25:00+00:00,2024-01-26 13:30:00+00:00,41192.0,41212.596,2024-01-26 18:05:00+00:00,42036.84792,42015.82949604,0.00040877080831153086,16.84650617953656,0.1684650617953656,40800.47004,42036.84792,TP,0.3453491671587156,0.016846506179536563,0.01717484458497573,0.008419043567983361,0.008591718151563022,0.017010761719546384,0.29431705467465696,1.74705100000001,0 days 04:35:00
5m,DEVELOPMENT,37,CLOSED,BTCUSDT,LONG,2024-01-26 19:55:00+00:00,2024-01-26 20:00:00+00:00,42064.48,42085.512240000004,2024-01-27 07:15:00+00:00,41664.6571176,41643.8247890412,0.00040727861677036765,17.14052921117958,0.1714052921117958,41664.6571176,42927.222484800004,SL,-0.16283931049701478,0.01714052921117958,0.01696063935710825,0.008565981614782583,0.008484561959532913,0.017050543574315496,-0.2139910226396181,-1.2484505000000035,0 days 11:15:00
5m,DEVELOPMENT,38,CLOSED,BTCUSDT,LONG,2024-01-27 12:05:00+00:00,2024-01-27 12:10:00+00:00,41763.35,41784.231674999995,2024-01-28 04:55:00+00:00,42619.9163085,42598.60635034575,0.00040509903586220147,16.926751965785357,0.16926751965785358,41366.389358249995,42619.9163085,TP,0.34699418572539414,0.016926751965785358,0.017256654361598515,0.00845914640968658,0.008632643502549848,0.01709178991223643,0.29571898948577385,1.7470510000000066,0 days 16:45:00
5m,DEVELOPMENT,39,CLOSED,BTCUSDT,LONG,2024-01-28 05:55:00+00:00,2024-01-28 06:00:00+00:00,42562.45,42583.731224999996,2024-01-28 15:45:00+00:00,42157.89391275,42136.81496579362,0.0004044308715154214,17.22217553170521,0.1722217553170521,42157.89391275,43435.4058495,SL,-0.163614970943386,0.01722217553170521,0.017041428799499967,0.008606784373665294,0.008524976888194142,0.017131761261859436,-0.2150103365364506,-1.2484504999999955,0 days 09:45:00
5m,DEVELOPMENT,40,CLOSED,BTCUSDT,LONG,2024-01-29 00:25:00+00:00,2024-01-29 00:30:00+00:00,41978.44,41999.42922,2024-01-29 16:20:00+00:00,42839.4178044,42817.9980954978,0.00040494312200345086,17.007379990709758,0.1700737999070976,41579.4349278,42839.4178044,TP,0.3486470400894115,0.017007379990709757,0.01733885382672869,0.008499440275215585,0.00867376379526124,0.017173204070476823,0.29712760220149625,1.7470510000000088,0 days 15:50:00
5m,DEVELOPMENT,41,CLOSED,BTCUSDT,LONG,2024-01-29 18:55:00+00:00,2024-01-29 19:00:00+00:00,43028.74,43050.254369999995,2024-01-31 09:55:00+00:00,42619.751826299995,42598.44195038685,0.0004019537402361654,17.304210762139824,0.17304210762139824,42619.751826299995,43911.259457399996,SL,-0.1643943261310748,0.017304210762139824,0.01712260307019117,0.008647781490323601,0.008565584327257703,0.017213365817581303,-0.21603450578098712,-1.2484504999999924,1 days 14:55:00
5m,DEVELOPMENT,42,CLOSED,BTCUSDT,LONG,2024-02-01 07:10:00+00:00,2024-02-01 07:15:00+00:00,42176.06,42197.14803,2024-02-01 17:20:00+00:00,43041.090990599994,43019.5704451047,0.00040496556930570205,17.08839207504593,0.1708839207504593,41775.176549699994,43041.090990599994,TP,0.350307767575403,0.017088392075045932,0.017421444836588577,0.008539926074485312,0.008715079958271671,0.01725500603275698,0.2985429246310115,1.7470510000000048,0 days 10:05:00
5m,DEVELOPMENT,43,CLOSED,BTCUSDT,LONG,2024-02-01 18:10:00+00:00,2024-02-01 18:15:00+00:00,42929.51,42950.974755,2024-02-04 22:35:00+00:00,42521.46500745,42500.20427494628,0.00040480191320857,17.386636754996992,0.17386636754996992,42521.46500745,43809.994250100004,SL,-0.16517739365941658,0.017386636754996992,0.0172041640022533,0.008688973890553574,0.008606385193723221,0.017295359084276797,-0.21706355350094367,-1.2484504999999997,3 days 04:20:00
5m,DEVELOPMENT,44,CLOSED,BTCUSDT,LONG,2024-02-05 05:40:00+00:00,2024-02-05 05:45:00+00:00,42715.72,42737.07786,2024-02-07 17:35:00+00:00,43591.8194172,43570.0235074914,0.0004017539548316429,17.169790048202845,0.17169790048202846,42309.707081399996,43591.8194172,TP,0.35197640568579713,0.017169790048202845,0.01750442925624232,0.00858060472173912,0.0087565929245829,0.017337197646322022,0.29996498873502997,1.7470510000000097,2 days 11:50:00
5m,DEVELOPMENT,45,CLOSED,BTCUSDT,LONG,2024-02-07 19:40:00+00:00,2024-02-07 19:45:00+00:00,43577.22,43599.00861,2024-02-08 00:20:00+00:00,44470.988782199995,44448.7532878089,0.00040068469280761634,17.46945537161447,0.1746945537161447,43163.0185239,44470.988782199995,TP,0.35811946993684174,0.01746945537161447,0.017809935056807235,0.008730362504553342,0.008909422239522477,0.01763978474407582,0.3052002947643442,1.7470509999999992,0 days 04:35:00
5m,DEVELOPMENT,46,CLOSED,BTCUSDT,LONG,2024-02-08 02:35:00+00:00,2024-02-08 02:40:00+00:00,44604.81,44627.11240499999,2024-02-08 20:15:00+00:00,45519.65465309999,45496.894825773445,0.000398285925597732,17.77435077097945,0.1777435077097945,44180.84128094999,45519.65465309999,TP,0.364369749438067,0.017774350770979448,0.01812077286750584,0.008882734018478456,0.009064918893198189,0.017947652911676645,0.31052697288790504,1.7470510000000048,0 days 17:35:00
5m,DEVELOPMENT,47,CLOSED,BTCUSDT,LONG,2024-02-08 21:15:00+00:00,2024-02-08 21:20:00+00:00,45425.47,45448.182735,2024-02-09 02:55:00+00:00,46357.1463897,46333.96781650515,0.0003979161858364946,18.084567527111226,0.18084567527111226,44993.70090765,46357.1463897,TP,0.37072911542333886,0.018084567527111226,0.018437035748214623,0.009037764881115443,0.009223129438825754,0.0182608943199412,0.31594661782807176,1.747050999999999,0 days 05:35:00
5m,DEVELOPMENT,48,CLOSED,BTCUSDT,LONG,2024-02-09 04:40:00+00:00,2024-02-09 04:45:00+00:00,46016.0,46039.007999999994,2024-02-09 11:40:00+00:00,46959.78816,46936.30826592,0.0003996653992621314,18.400198513952457,0.18400198513952457,45578.61792,46959.78816,TP,0.3771994717852709,0.018400198513952457,0.018758818382989397,0.009195501506220862,0.009384101242113986,0.018579602748334846,0.3214608521399942,1.7470510000000146,0 days 06:55:00
5m,DEVELOPMENT,49,CLOSED,BTCUSDT,LONG,2024-02-09 15:25:00+00:00,2024-02-09 15:30:00+00:00,47191.99,47215.585994999994,2024-02-09 18:20:00+00:00,48159.89771489999,48135.81776604254,0.0003965075902767059,18.72133822638003,0.1872133822638003,46743.430135049995,48159.89771489999,TP,0.3837827556452292,0.01872133822638003,0.019086217108412178,0.009355991117629631,0.009547882495453212,0.018903873613082843,0.32707132669735417,1.747050999999998,0 days 02:50:00
5m,DEVELOPMENT,50,CLOSED,BTCUSDT,LONG,2024-02-09 19:35:00+00:00,2024-02-09 19:40:00+00:00,47632.16,47655.97608,2024-02-09 22:40:00+00:00,47179.4163192,47155.8266110404,0.0003996997727319506,19.048082808495273,0.19048082808495273,47179.4163192,48609.0956016,SL,-0.18096154632158903,0.019048082808495275,0.018848173179420117,0.009519281763364704,0.00942880099020422,0.018948082753568924,-0.23780588506307335,-1.2484505000000004,0 days 03:00:00
5m,DEVELOPMENT,51,CLOSED,BTCUSDT,LONG,2024-02-10 04:35:00+00:00,2024-02-10 04:40:00+00:00,47376.33,47400.018165,2024-02-10 10:50:00+00:00,46926.01798335,46902.554974358325,0.00039684614521178727,18.810514491748943,0.18810514491748945,46926.01798335,48348.0185283,SL,-0.17870458795009914,0.018810514491748944,0.01861309814215804,0.009400556967390606,0.009311204673415906,0.018711761640806512,-0.23483996222481263,-1.2484505000000026,0 days 06:10:00
5m,DEVELOPMENT,52,CLOSED,BTCUSDT,LONG,2024-02-10 13:30:00+00:00,2024-02-10 13:35:00+00:00,47201.24,47224.840619999995,2024-02-10 20:45:00+00:00,48169.337432399996,48145.2527636838,0.00039335038278591884,18.575909134881005,0.18575909134881005,46752.592213799995,48169.337432399996,TP,0.38080149560860443,0.018575909134881007,0.01893795360391984,0.009283312910984002,0.009473713658788324,0.018757026569772326,0.3245306063000312,1.7470510000000068,0 days 07:10:00
5m,DEVELOPMENT,53,CLOSED,BTCUSDT,LONG,2024-02-10 22:50:00+00:00,2024-02-10 22:55:00+00:00,47786.81,47810.70340499999,2024-02-12 00:30:00+00:00,48766.917473099995,48742.534014363446,0.0003953113882194962,18.90011553478114,0.1890011553478114,47332.59637094999,48766.917473099995,TP,0.38744764579546237,0.01890011553478114,0.01926847878655403,0.009445335099838775,0.009639058922738017,0.019084394022576792,0.3301946574515504,1.7470510000000061,1 days 01:35:00
5m,DEVELOPMENT,54,CLOSED,BTCUSDT,LONG,2024-02-12 01:55:00+00:00,2024-02-12 02:00:00+00:00,48485.74,48509.98286999999,2024-02-12 02:45:00+00:00,48024.88304129999,48000.870599779344,0.0003964128451451675,19.229980327440035,0.19229980327440035,48024.88304129999,49480.18252739999,SL,-0.18268961820321963,0.019229980327440034,0.01902816168390355,0.009610185071182279,0.009518840262080696,0.019129025333262974,-0.2400767855478262,-1.248450499999997,0 days 00:45:00
5m,DEVELOPMENT,55,CLOSED,BTCUSDT,LONG,2024-02-12 08:25:00+00:00,2024-02-12 08:30:00+00:00,48258.57,48282.699284999995,2024-02-12 10:00:00+00:00,47799.872292149994,47775.97235600392,0.0003933115517578464,18.99014337884081,0.1899014337884081,47799.872292149994,49248.3532707,SL,-0.1804111072622531,0.01899014337884081,0.018790841824079876,0.009490326526155531,0.009400120972525707,0.01889044749868124,-0.23708253996385498,-1.2484505,0 days 01:30:00
