timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,32,9,23,0.28125,-0.6837878608510861,1.203884424779978,0.6019420414429703,-2.4896143270740345,-2.4896143270740345,17.510385672925945,17.51038567292597,17.510385672925945,3.032196392142513,0.1476054170083418
5m,DEVELOPMENT,2024-02,29,17,12,0.5862068965517241,4.346205769384813,1.0956568533776592,0.5478295132402179,2.702719402766936,0.21310507569290138,20.21310507569287,20.213105075692916,20.21310507569287,0.6985535126917455,0.0340359651146877
5m,DEVELOPMENT,2024-03,43,14,29,0.32558139534883723,0.11925397525735629,1.6239342415280529,0.8119671505774504,-2.316647416848147,-2.1035423411552454,-2.2382096176443156e-13,17.89645765884478,17.872796067611617,3.7587501368021705,0.18062354820216278
5m,DEVELOPMENT,2024-04,34,7,27,0.20588235294117646,-1.8610399047007906,1.0938336156882904,0.5469163425841151,-3.501789862973196,-5.605332204128441,14.39466779587152,14.39466779587158,14.39466779587152,3.6119391816530193,0.2022236221870644
5m,DEVELOPMENT,2024-05,34,12,22,0.35294117647058826,0.48289719907033907,0.957100806153667,0.4785505238010765,-0.9527541308844043,-6.558086335012845,-3.232969447708456e-13,13.44191366498718,13.359614708701644,1.6545227272559302,0.11073341815366956
5m,DEVELOPMENT,2024-06,19,7,12,0.3684210526315789,0.3633953401717225,0.5026557519953393,0.2513279668464771,-0.39058837867009416,-6.94867471368294,-3.5349501104064984e-13,13.051325286317084,13.203113731400013,1.22678741736744,0.08769836819444099
5m,DEVELOPMENT,2024-07,47,14,33,0.2978723404255319,-0.35500948487770206,1.1377365760862492,0.5688681992907,-2.061614260254651,-9.010288973937591,10.989711026062375,10.989711026062428,10.989711026062375,2.3691039488566936,0.17734387019392386
5m,DEVELOPMENT,2024-08,20,4,16,0.2,-0.7473080341377994,0.40519370832395446,0.2025966673349487,-1.3550984097967027,-10.365387383734294,-4.3165471197426086e-13,9.634612616265729,9.580053525521052,1.5242709683961326,0.13807109721273045
5m,VALIDATION,2024-09,30,11,19,0.36666666666666664,0.8045334789230425,1.162906260233469,0.581453331250046,-0.9398261125604722,-0.9398261125604722,19.06017388743951,19.06017388743953,19.06017388743951,1.7914153877310106,0.08828346997451535
5m,VALIDATION,2024-10,31,12,19,0.3870967741935484,1.1420896403897576,1.147150372658537,0.573575471851609,-0.5786362041203883,-1.5184623166808606,18.48153768331913,18.48153768331914,18.48153768331913,1.3940658025443255,0.07281493456786174
5m,VALIDATION,2024-11,29,16,13,0.5517241379310345,4.002740031633114,1.1850652727252777,0.5925336370475848,2.2251411218602515,0.7066788051793909,-2.2026824808563106e-13,20.706678805179386,20.567490471291734,1.6813543555946318,0.07576693909578798
5m,VALIDATION,2024-12,34,7,27,0.20588235294117646,-2.153300741700904,1.2655760399427216,0.6327874816461008,-4.051664263289727,-3.3449854581103358,16.655014541889663,16.655014541889667,16.655014541889663,4.2262238321457275,0.20375218449140303
15m,DEVELOPMENT,2024-01,15,3,12,0.2,-1.022456497369792,0.5714791342437462,0.28573931150771165,-1.8796749431212498,-1.8796749431212498,18.120325056878745,18.120325056878745,18.120325056878745,2.258317923369134,0.11097897381891318
15m,DEVELOPMENT,2024-02,23,10,13,0.43478260869565216,1.4170357921142858,0.8248802137738879,0.4124404611458453,0.1797151171945526,-1.6999598259266973,18.30004017407328,18.300040174073295,18.30004017407328,1.3400962276521255,0.07186233917050255
15m,DEVELOPMENT,2024-03,17,6,11,0.35294117647058826,0.30156952745848375,0.6117054256866863,0.3058527882356877,-0.61598868646389,-2.3159485123905874,-1.5631940186722204e-13,17.6840514876094,17.957582439706805,0.937409821411439,0.05122446795168906
15m,DEVELOPMENT,2024-04,15,4,11,0.26666666666666666,-0.39824236370103294,0.518836569732741,0.2594181853057411,-1.1764971187395148,-3.492445631130102,16.50755436886988,16.507554368869876,16.50755436886988,1.417995154354326,0.0791046964846005
15m,DEVELOPMENT,2024-05,25,10,15,0.4,1.0134822699737207,0.8420121849413821,0.4210063458412228,-0.24953626080888425,-3.7419818919389862,16.25801810806098,16.258018108060995,16.25801810806098,1.1290309387346973,0.06493516730159397
15m,DEVELOPMENT,2024-06,18,4,14,0.2222222222222222,-0.7994909770090115,0.561948609679774,0.2809741049671143,-1.6424136916558998,-5.384395583594886,-2.753353101070388e-13,14.615604416405096,14.554163257791261,2.452838484777107,0.14680686209086236
15m,DEVELOPMENT,2024-07,20,9,11,0.45,1.1421892492299244,0.5877827691142612,0.29389167010440914,0.26051481001125415,-5.123880773583632,14.876119226416337,14.876119226416352,14.876119226416337,0.9185974721399557,0.06198317577947038
15m,DEVELOPMENT,2024-08,17,3,14,0.17647058823529413,-1.0310562236872978,0.46743813463876577,0.23371880955529448,-1.732213167881358,-6.856093941464989,13.143906058534975,13.143906058534993,13.143906058534975,1.7372359820117307,0.1167407701155111
15m,VALIDATION,2024-09,20,7,13,0.35,0.36333277808045783,0.7911167893345916,0.39555848550044226,-0.823342496754576,-0.823342496754576,19.17665750324541,19.17665750324543,19.17665750324541,1.436869031937011,0.07017314467398669
15m,VALIDATION,2024-10,22,9,13,0.4090909090909091,1.0895202719372648,0.8210272704789141,0.4105139076194806,-0.14202090616112986,-0.9653634029157059,19.03463659708429,19.034636597084308,19.03463659708429,1.2845257774073602,0.06696072709346199
15m,VALIDATION,2024-11,20,10,10,0.5,2.1013088135956988,0.7832922150200484,0.3916466328371881,0.9263699657384621,-0.038993437177243795,-9.592326932761353e-14,19.961006562822767,19.816326881302132,1.1409007666998399,0.05627193012152762
15m,VALIDATION,2024-12,23,7,16,0.30434782608695654,-0.18970189679185043,0.8928385946750885,0.4464192499120281,-1.528959741378967,-1.5679531785562109,18.432046821443784,18.432046821443798,18.432046821443784,1.8850186701000382,0.09278006564897884
1h,DEVELOPMENT,2024-01,7,3,4,0.42857142857142855,0.4545174234720206,0.2802500201755903,0.14012512371713282,0.03414227957929747,0.03414227957929747,20.034142279579296,20.034142279579296,20.034142279579296,0.4940748167866289,0.024179954783549316
1h,DEVELOPMENT,2024-02,12,6,6,0.5,1.3075329137575218,0.48539533640017674,0.24269799508329304,0.5794395822740521,0.6135818618533496,20.61358186185334,20.613581861853348,20.61358186185334,1.0300032231447496,0.049182548360800014
1h,DEVELOPMENT,2024-03,6,3,3,0.5,0.668768574807092,0.24852933248489495,0.12426483343457702,0.29597440888762,0.9095562707409697,-5.684341886080802e-14,20.909556270740968,21.10922461660432,0.5223746902409836,0.024788514327735222
1h,DEVELOPMENT,2024-04,6,3,3,0.5,0.6802659924199874,0.2533611645652363,0.12668075234909837,0.30022407550565283,1.2097803462466226,21.209780346246603,21.20978034624662,21.209780346246603,0.501505935127696,0.023800122184738065
1h,DEVELOPMENT,2024-05,11,4,7,0.36363636363636365,0.30929284235970866,0.4673655487544217,0.2336828517003922,-0.39175555809510526,0.8180247881515172,20.818024788151494,20.818024788151522,20.818024788151494,0.8890951520164663,0.041200044994570084
1h,DEVELOPMENT,2024-06,4,2,2,0.5,0.4516947430910766,0.16859683324272595,0.0842985295450393,0.19879938030331146,1.0168241684548287,-1.0658141036401503e-13,21.016824168454832,21.227706588697924,0.3408059431682453,0.016047834270430765
1h,DEVELOPMENT,2024-07,12,4,8,0.3333333333333333,0.11069766479854273,0.5041134541968247,0.2520567547728027,-0.6454725441710847,0.371351624283744,20.371351624283726,20.37135162428375,20.371351624283726,1.0487846702492014,0.04896255821289444
1h,DEVELOPMENT,2024-08,4,1,3,0.25,-0.171040170583629,0.15953662242495617,0.07976826845242495,-0.4103450614610101,-0.038993437177266055,19.961006562822718,19.96100656282274,19.961006562822718,0.7527496390524213,0.03695138412686883
1h,VALIDATION,2024-09,10,2,8,0.2,-0.6963738112572881,0.38482642317923915,0.19241303749614344,-1.2736132719326707,-1.2736132719326707,18.72638672806731,18.726386728067332,18.72638672806731,1.3897365277778029,0.06948682638889014
1h,VALIDATION,2024-10,9,5,4,0.5555555555555556,1.2022741999723257,0.3398737242204897,0.1699371626787713,0.6924633130730646,-0.5811499588596061,19.418850041140374,19.4188500411404,19.418850041140374,0.617154854174423,0.03236802748123484
1h,VALIDATION,2024-11,10,2,8,0.2,-0.6711278393537498,0.3769850568877093,0.18849236066188038,-1.2366052569033394,-1.8177552157629455,18.182244784237035,18.182244784237064,18.182244784237035,1.2366052569033386,0.0636806635966338
1h,VALIDATION,2024-12,8,3,5,0.375,0.23389107366042203,0.28667235252725315,0.14333623473637913,-0.19611751360321034,-2.013872729366156,17.986127270633812,17.986127270633855,17.986127270633812,0.7330276135358389,0.040294741255514806
