timeframe,period_role,period,trades_closed,tp,sl,win_rate,gross_pnl,fees,slippage,net_pnl,cumulative_net_pnl,ending_cash,ending_realized_equity,ending_mtm_equity,max_drawdown,max_drawdown_pct
5m,DEVELOPMENT,2024-01,33,8,25,0.24242424242424243,-1.3840791266349206,1.22167583913748,0.6108375735488814,-3.2165925393212818,-3.2165925393212818,16.783407460678713,16.783407460678717,16.783407460678713,4.19003209911704,0.19977801386230254
5m,DEVELOPMENT,2024-02,31,15,16,0.4838709677419355,2.6511681213174234,1.090637089384363,0.545319207484156,1.0152118244489041,-2.2013807148723776,17.798619285127604,17.798619285127614,17.798619285127604,1.4958583183904288,0.08181409949363552
5m,DEVELOPMENT,2024-03,41,14,27,0.34146341463414637,0.47316856545564767,1.408349816350447,0.7041750264672788,-1.6393562773620785,-3.840736992234456,16.159263007765524,16.159263007765535,16.159263007765524,2.6852997188069967,0.146232226821915
5m,DEVELOPMENT,2024-04,32,8,24,0.25,-1.0173735978877052,0.9401689858972856,0.4700842386051879,-2.4276268223901787,-6.268363814624635,13.731636185375358,13.731636185375356,13.731636185375358,2.726708186761078,0.16873963778241163
5m,DEVELOPMENT,2024-05,37,16,21,0.43243243243243246,1.7868377659436094,1.0688402265746755,0.5344205599967286,0.1835769793722054,-6.08478683525243,-3.2507330161024584e-13,13.91521316474756,13.879991462694884,1.448584018794616,0.09488485642447939
5m,DEVELOPMENT,2024-06,20,7,13,0.35,0.24318645462940167,0.5440238075530653,0.2720119645731205,-0.5728493174967842,-6.657636152749214,-3.517186542012496e-13,13.342363847250777,13.495210847320283,1.3838082306411135,0.0964036791834001
5m,DEVELOPMENT,2024-07,40,15,25,0.375,0.8679063001652699,1.0480783337775943,0.5240393838653262,-0.7042114174776504,-7.361847570226865,12.638152429773136,12.638152429773127,12.638152429773136,1.1314172872451724,0.08216794790957142
5m,DEVELOPMENT,2024-08,35,11,24,0.3142857142857143,-0.09080419008227518,0.8237725879281833,0.41188627126299676,-1.326463049273455,-8.68831061950032,-4.547473508864641e-13,11.311689380499674,11.316038587765092,1.469885104049423,0.11560232247866974
5m,VALIDATION,2024-09,33,13,20,0.3939393939393939,1.4718623832454492,1.324436668176573,0.6622187020538083,-0.5147929869849321,-0.5147929869849321,19.485207013015074,19.48520701301506,19.485207013015074,1.3427351642218355,0.06446797061350236
5m,VALIDATION,2024-10,34,13,21,0.38235294117647056,1.168339715850282,1.2710978071441719,0.6355491956569488,-0.7383072869508387,-1.2531002739357708,18.74689972606423,18.746899726064218,18.74689972606423,1.6024514918024835,0.08182587159419401
5m,VALIDATION,2024-11,34,14,20,0.4117647058823529,1.7624986839774508,1.2841786229117635,0.6420897520804667,-0.1637696910147791,-1.4168699649505498,-2.2737367544323206e-13,18.583130035049425,18.47457938439236,1.770615260441776,0.08902113780777159
5m,VALIDATION,2024-12,33,8,25,0.24242424242424243,-1.285079598388978,1.135759062853257,0.5678792101566665,-2.9887178713989013,-4.405587836349451,15.59441216365053,15.594412163650519,15.59441216365053,2.9653749284644935,0.15977418888195702
15m,DEVELOPMENT,2024-01,15,2,13,0.13333333333333333,-1.5715144367524667,0.560741090809632,0.2803701525261703,-2.412625680088269,-2.412625680088269,-4.263256414560601e-14,17.58737431991174,17.553133750224614,2.705040093206577,0.1342880361367236
15m,DEVELOPMENT,2024-02,16,3,13,0.1875,-1.0430507713076556,0.5390745191375644,0.2695369988060558,-1.8516622892512757,-4.264287969339545,15.735712030660448,15.735712030660467,15.735712030660448,1.8449963026060523,0.1049443667246854
15m,DEVELOPMENT,2024-03,19,10,9,0.5263157894736842,1.8957605392817285,0.6143559474848381,0.3071784476825252,0.9742261441143653,-3.29006182522518,-9.592326932761353e-14,16.709938174774834,16.990002648915183,0.9689705265687838,0.05771171826528886
15m,DEVELOPMENT,2024-04,16,5,11,0.3125,-0.05111402301596432,0.5255596695754138,0.2627798220091704,-0.8394535146005485,-4.129515339825728,15.870484660174256,15.870484660174284,15.870484660174256,1.1023515962422081,0.06494798981080559
15m,DEVELOPMENT,2024-05,18,7,11,0.3888888888888889,0.5996853290038583,0.5774859256641025,0.28874311275334574,-0.26654370941358996,-4.396059049239318,15.60394095076067,15.603940950760695,15.60394095076067,0.9559230608642473,0.057725296547918234
15m,DEVELOPMENT,2024-06,12,3,9,0.25,-0.37273357380345595,0.3675613419285817,0.18378057778087842,-0.9240754935129162,-5.320134542752234,14.679865457247757,14.679865457247779,14.679865457247757,1.9505806212857042,0.1196655152520321
15m,DEVELOPMENT,2024-07,20,5,15,0.25,-0.5759004786121446,0.5628161658997279,0.2814079389747053,-1.4201245834865777,-6.740259126238811,13.25974087376117,13.259740873761197,13.25974087376117,1.4201245834865865,0.0967396184673778
